mu,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
0.274765,0.517241,race_to_bottom,-0.9691,0.9991,0.0300,0.000,-3.30628e+07,5.73595e+06,55558.3,9.51146e+08,9.90001e+08,7.92e+08,1.98e+08,-602.987,-1.3106e+06,-509.96,1.5,1644.95,-3.17522e+07,-596.752,48.5,53186.7,1.0000,1.0000,0.9952,0.9999,0.9999,0.9998,0.0400,0.0200,0.0200,0.0400,0.0600,0.0000
0.348666,0.517241,race_to_bottom,-0.6453,0.8320,0.1867,0.167,1.11342e+08,5.51473e+06,37501.7,9.31519e+08,8.25729e+08,6.60583e+08,1.65146e+08,2030.61,1.36605e+08,3050.32,9.33333,10235.2,-2.52634e+07,238.644,40.6667,44596.4,1.0000,0.9994,1.0000,0.0187,0.9738,0.9999,0.0400,0.0200,0.0200,0.9800,0.0600,0.0000
0.442443,0.517241,race_to_bottom,-0.6396,0.8337,0.1940,0.167,1.09968e+08,5.49194e+06,54473.2,9.29357e+08,8.24935e+08,6.59948e+08,1.64987e+08,2005.56,1.34199e+08,2532.07,9.7,10637.3,-2.42306e+07,950.274,40.3,44194.3,0.0161,0.9998,1.0000,0.9997,0.9864,1.0000,0.9800,0.0200,0.0200,0.0841,0.0600,0.0000
0.561443,0.517241,race_to_bottom,-0.6456,0.8322,0.1867,0.167,1.10942e+08,5.51271e+06,37785.6,9.31249e+08,8.25857e+08,6.60686e+08,1.65171e+08,2023.32,1.36246e+08,3202.25,9.33333,10235.2,-2.53037e+07,211.017,40.6667,44596.4,1.0000,0.9996,0.9987,0.0196,0.9763,0.9992,0.0400,0.0200,0.0200,0.9800,0.0600,0.0000
0.71245,0.517241,race_to_bottom,-0.9692,0.9999,0.0308,0.000,-3.38347e+07,5.73802e+06,57764.6,9.51132e+08,9.90762e+08,7.9261e+08,1.98152e+08,-617.065,-2.06479e+06,-1243.45,1.53333,1681.5,-3.17699e+07,-597.331,48.4667,53150.2,1.0000,0.9998,1.0000,0.9999,1.0000,1.0000,0.0226,0.0200,0.0200,0.0620,0.0600,0.0000
0.904071,0.517241,race_to_bottom,-0.9478,0.9905,0.0427,0.000,-2.73255e+07,5.70736e+06,64246.7,9.48189e+08,9.81286e+08,7.85029e+08,1.96257e+08,-498.353,2.11851e+06,172.538,2.15833,2366.9,-2.9444e+07,-559.672,47.8417,52464.8,1.0000,0.9996,1.0000,0.9875,0.9561,0.9997,0.0400,0.0200,0.0200,0.0936,0.0600,0.0228
1.14723,0.517241,race_to_bottom,-0.9261,0.9786,0.0525,0.000,-1.71215e+07,5.68753e+06,52765.1,9.46321e+08,9.69183e+08,7.75347e+08,1.93837e+08,-312.257,9.35171e+06,1966.49,2.63333,2887.8,-2.64733e+07,-504.172,47.3667,51943.9,0.9596,0.9999,1.0000,0.9511,0.9613,1.0000,0.0967,0.0200,0.0200,0.1183,0.0600,0.0000
1.45579,0.517241,race_to_bottom,-0.9497,0.9962,0.0465,0.000,-3.10984e+07,5.69993e+06,75155,9.47454e+08,9.84327e+08,7.87462e+08,1.96865e+08,-567.162,-1.6905e+06,-544.187,2.32917,2554.24,-2.94079e+07,-561.899,47.6708,52277.4,0.9950,0.9966,0.9998,0.9997,0.9863,1.0000,0.0237,0.0531,0.0418,0.0400,0.0600,0.0602
1.84734,0.517241,race_to_bottom,-0.8379,0.9487,0.1107,0.000,4.73507e+06,5.56941e+06,105013,9.35579e+08,9.36518e+08,7.49215e+08,1.87304e+08,86.3565,2.51624e+07,737.491,5.53333,6068.04,-2.04273e+07,-352.314,44.4667,48763.6,1.0000,0.9997,0.9985,0.7156,0.9782,1.0000,0.0713,0.0416,0.0693,0.3956,0.0600,0.0266
2.3442,0.517241,race_to_bottom,-0.8733,0.9645,0.0912,0.000,-1.13881e+07,5.60849e+06,93104.1,9.39062e+08,9.56151e+08,7.64921e+08,1.9123e+08,-207.691,9.51582e+06,1651.58,4.54583,4985.11,-2.09039e+07,-412.843,45.4542,49846.5,0.9064,0.9998,0.9525,0.9744,0.9537,0.9999,0.1567,0.0770,0.1233,0.0912,0.0600,0.0391
2.9747,0.517241,race_to_bottom,-0.9072,0.9810,0.0737,0.000,-1.85298e+07,5.63722e+06,88661.2,9.41578e+08,9.65834e+08,7.72667e+08,1.93167e+08,-337.939,5.9107e+06,1081.41,3.69583,4052.97,-2.44405e+07,-476.355,46.3042,50778.7,0.9603,1.0000,1.0000,0.9594,0.9660,1.0000,0.0792,0.0200,0.0428,0.1471,0.0600,0.0935
3.77478,0.517241,race_to_bottom,-0.9018,0.9777,0.0759,0.000,-1.95543e+07,5.61795e+06,99073.5,9.39978e+08,9.6525e+08,7.722e+08,1.9305e+08,-356.623,5.22027e+06,926.007,3.79583,4162.64,-2.47745e+07,-486.018,46.2042,50669,1.0000,0.9279,0.9950,0.9827,0.9606,0.9998,0.0795,0.1260,0.0749,0.0886,0.0600,0.0265
4.79005,0.517241,race_to_bottom,-0.9171,0.9876,0.0705,0.000,-2.45541e+07,5.62222e+06,101498,9.40258e+08,9.70535e+08,7.76428e+08,1.94107e+08,-447.809,1.54384e+06,647.036,3.52083,3861.06,-2.6098e+07,-511.595,46.4792,50970.6,0.9776,0.9997,0.9993,0.9990,0.9505,0.9996,0.0725,0.0709,0.0776,0.0888,0.0600,0.0533
6.07839,0.517241,race_to_bottom,-0.8595,0.9640,0.1045,0.000,-6.1303e+06,5.5289e+06,104861,9.3174e+08,9.43504e+08,7.54803e+08,1.88701e+08,-111.802,1.3488e+07,727.932,5.22083,5725.34,-1.96183e+07,-376.273,44.7792,49106.3,0.9458,1.0000,1.0000,0.8469,0.9935,0.9977,0.1186,0.0200,0.0732,0.2564,0.0600,0.0989
7.71324,0.517241,race_to_bottom,-0.8696,0.9703,0.1007,0.000,-9.06577e+06,5.50914e+06,113093,9.29996e+08,9.44684e+08,7.55747e+08,1.88937e+08,-165.338,1.12895e+07,1771.82,5.05,5538,-2.03552e+07,-407.457,44.95,49293.7,1.0000,0.9799,0.9658,0.9250,0.9999,0.9510,0.0728,0.1347,0.0639,0.1590,0.0600,0.1136
9.7878,0.517241,race_to_bottom,-0.8274,0.9609,0.1334,0.000,-6.03019e+06,5.39741e+06,145008,9.20103e+08,9.31676e+08,7.45341e+08,1.86335e+08,-109.976,9.04266e+06,1011.39,6.68333,7329.16,-1.50729e+07,-310.355,43.3167,47502.5,0.9871,0.9281,0.9331,0.9727,0.9444,0.9999,0.1269,0.1607,0.1865,0.1427,0.1150,0.0689
12.4203,0.517241,race_to_bottom,-0.8221,0.9381,0.1161,0.000,7.43019e+06,5.20913e+06,81469.3,8.95594e+08,8.93454e+08,7.14763e+08,1.78691e+08,135.509,2.08646e+07,2949.73,5.82083,6383.32,-1.34344e+07,-268.432,44.1792,48448.3,1.0000,0.8942,0.9380,0.9062,0.9415,0.9490,0.0542,0.1455,0.0872,0.1754,0.1182,0.1160
15.7609,0.517241,race_to_bottom,0.0483,0.4739,0.5221,0.333,3.74764e+08,4.40629e+06,68906.5,8.22147e+08,4.51858e+08,3.61487e+08,9.03717e+07,6834.81,3.43077e+08,10359.8,26.1042,28626.7,3.16867e+07,3284.09,23.8958,26205,0.5138,0.7993,0.6835,0.0155,0.8019,0.0293,0.5207,0.2013,0.3688,0.9800,0.1330,0.9290
20,0.517241,transitional,0.1490,0.3858,0.5347,0.333,4.59463e+08,4.12618e+06,50037.2,7.96874e+08,3.41587e+08,2.73269e+08,6.83174e+07,8379.52,3.49818e+08,11445.1,26.7042,29284.7,1.09645e+08,4862.67,23.2958,25547,0.3154,0.1004,0.5480,0.4425,0.5347,0.3736,0.7410,0.8464,0.2835,0.4823,0.2583,0.5970
0.02,0.551724,green_club,0.3003,0.3530,0.6533,0.667,5.31018e+08,4.85646e+06,14285.2,8.73552e+08,3.47405e+08,2.77924e+08,6.94809e+07,9684.51,5.37355e+08,11839.6,32.6667,35823.3,-6.33678e+06,3389.01,17.3333,19008.3,0.0165,1.0000,0.0332,0.0226,0.0465,0.9996,0.9800,0.0200,0.9800,0.9800,0.9600,0.0000
0.0253792,0.551724,green_club,0.2984,0.3549,0.6533,0.667,5.30383e+08,4.85782e+06,14095.5,8.7367e+08,3.48159e+08,2.78527e+08,6.96318e+07,9672.94,5.37279e+08,11837.7,32.6667,35823.3,-6.89612e+06,3011.87,17.3333,19008.3,0.0280,1.0000,0.0196,0.0269,0.0552,1.0000,0.9800,0.0200,0.9800,0.9800,0.9600,0.0000
0.0322052,0.551724,race_to_bottom,-0.0266,0.5166,0.4900,0.500,3.88887e+08,5.09095e+06,12960.8,8.9432e+08,5.10537e+08,4.0843e+08,1.02107e+08,7092.39,4.02029e+08,11021.7,24.5,26867.5,-1.3142e+07,2311.9,25.5,27964.1,1.0000,0.9998,0.0199,0.0257,0.0541,1.0000,0.0000,0.0200,0.9800,0.9800,0.9600,0.0000
0.0408672,0.551724,green_club,0.3254,0.3446,0.6700,0.667,5.37707e+08,4.84277e+06,27955.4,8.72341e+08,3.39505e+08,2.71604e+08,6.79009e+07,9806.5,5.46982e+08,9710.27,33.5,36737.2,-9.2749e+06,1596.05,16.5,18094.4,1.0000,0.9999,0.0410,0.0260,0.0008,0.0000,0.0400,0.0200,0.9800,0.9800,1.0000,1.0000
0.0518589,0.551724,race_to_bottom,0.0063,0.5037,0.5100,0.500,3.98616e+08,5.06352e+06,26657.1,8.91754e+08,4.98229e+08,3.98583e+08,9.96458e+07,7269.81,4.12051e+08,7781.85,25.5,27964.1,-1.34359e+07,1562.14,24.5,26867.5,0.0252,0.9995,0.9997,0.0247,0.9727,0.0000,0.9800,0.0200,0.0200,0.9800,0.0600,1.0000
0.0658069,0.551724,green_club,0.3236,0.3464,0.6700,0.667,5.3714e+08,4.84133e+06,30690.8,8.72213e+08,3.39945e+08,2.71956e+08,6.79891e+07,9796.16,5.44716e+08,10199.1,33.5,36737.2,-7.57602e+06,2440.52,16.5,18094.4,0.0258,0.9999,0.0444,0.0249,0.9834,0.0000,0.9800,0.0200,0.9800,0.9800,0.0600,1.0000
0.0835064,0.551724,green_club,0.3029,0.3505,0.6533,0.667,5.33096e+08,4.86557e+06,12963.1,8.74475e+08,3.46258e+08,2.77006e+08,6.92516e+07,9722.41,5.38966e+08,11875.5,32.6667,35823.3,-5.8702e+06,3809.62,17.3333,19008.3,0.0226,0.9995,0.0106,0.0235,0.0466,1.0000,0.9800,0.0200,0.9800,0.9800,0.9600,0.0000
0.105966,0.551724,race_to_bottom,-0.0047,0.5081,0.5033,0.500,3.94646e+08,5.06982e+06,24823.9,8.92353e+08,5.02802e+08,4.02242e+08,1.0056e+08,7197.41,4.07307e+08,9256.05,25.1667,27598.6,-1.26616e+07,2465.57,24.8333,27233.1,0.0260,0.9999,0.0248,0.0150,0.9828,1.0000,0.9800,0.0200,0.9800,0.9800,0.0600,0.0000
0.134467,0.551724,race_to_bottom,0.0075,0.5025,0.5100,0.500,3.99065e+08,5.06189e+06,25894.2,8.91575e+08,4.97598e+08,3.98079e+08,9.95197e+07,7278,4.122e+08,7757.45,25.5,27964.1,-1.31349e+07,1915.39,24.5,26867.5,0.0155,0.9997,0.9995,0.0252,0.9752,0.0000,0.9800,0.0200,0.0200,0.9800,0.0600,1.0000
0.170634,0.551724,green_club,0.3417,0.3350,0.6767,0.667,5.44497e+08,4.81916e+06,26983,8.70179e+08,3.30528e+08,2.64423e+08,6.61057e+07,9930.33,5.50271e+08,10721.9,33.8333,37102.8,-5.77465e+06,3142.29,16.1667,17728.9,0.0226,0.9998,0.0224,0.0206,0.9447,0.0000,0.9800,0.0200,0.9800,0.9800,0.1000,1.0000
0.216527,0.551724,race_to_bottom,-0.3116,0.6650,0.3533,0.333,2.57086e+08,5.28513e+06,37516.5,9.11352e+08,6.59588e+08,5.27671e+08,1.31918e+08,4688.64,2.76681e+08,5227.19,17.6667,19373.9,-1.95952e+07,410.629,32.3333,35457.8,1.0000,0.9961,0.9999,0.0173,0.9764,0.0000,0.0400,0.0200,0.0200,0.9800,0.0600,1.0000
0.274765,0.551724,race_to_bottom,-0.3134,0.6667,0.3533,0.333,2.5607e+08,5.28355e+06,38697.6,9.11137e+08,6.60389e+08,5.28311e+08,1.32078e+08,4670.11,2.75874e+08,4950.49,17.6667,19373.9,-1.98041e+07,277.742,32.3333,35457.8,1.0000,1.0000,1.0000,0.0223,0.9779,0.0000,0.0400,0.0200,0.0200,0.9800,0.0600,1.0000
0.348666,0.551724,race_to_bottom,-0.6458,0.8325,0.1867,0.167,1.10744e+08,5.5143e+06,38796.3,9.3147e+08,8.26279e+08,6.61023e+08,1.65256e+08,2019.71,1.36095e+08,2901.95,9.33333,10235.2,-2.53505e+07,236.671,40.6667,44596.4,1.0000,0.9995,1.0000,0.0193,0.9763,0.9998,0.0400,0.0200,0.0200,0.9800,0.0600,0.0000
0.442443,0.551724,race_to_bottom,-0.6324,0.8299,0.1975,0.167,1.12799e+08,5.48418e+06,54642.7,9.287e+08,8.2144e+08,6.57152e+08,1.64288e+08,2057.19,1.36318e+08,2998.3,9.87083,10824.7,-2.35193e+07,962.549,40.1292,44007,0.0161,0.9998,1.0000,0.9969,0.9672,0.9996,0.9800,0.0200,0.0452,0.0400,0.1000,0.0000
0.561443,0.551724,race_to_bottom,-0.3099,0.6681,0.3582,0.333,2.54468e+08,5.25732e+06,45269.5,9.08404e+08,6.59239e+08,5.27391e+08,1.31848e+08,4640.89,2.73567e+08,5137.59,17.9167,19648,-1.90992e+07,261.497,32.0833,35183.6,1.0000,0.9997,0.9946,0.0349,0.9791,0.0000,0.0400,0.0200,0.0493,0.9800,0.0600,1.0000
0.71245,0.551724,race_to_bottom,-0.3246,0.6684,0.3438,0.333,2.52503e+08,5.2791e+06,25558.7,9.10486e+08,6.63288e+08,5.3063e+08,1.32658e+08,4605.06,2.71406e+08,6608.58,17.1875,18848.4,-1.89027e+07,1217.16,32.8125,35983.3,1.0000,0.9991,0.0251,0.0253,0.9610,0.9998,0.0226,0.0200,0.9800,0.9800,0.0600,0.0000
0.904071,0.551724,race_to_bottom,-0.6592,0.8414,0.1822,0.167,1.02914e+08,5.50937e+06,46318.6,9.30662e+08,8.33303e+08,6.66643e+08,1.66661e+08,1876.92,1.27612e+08,2141.71,9.1125,9993.07,-2.4698e+07,247.087,40.8875,44838.6,1.0000,0.9997,0.9997,0.0545,0.9946,1.0000,0.0400,0.0200,0.0200,0.9531,0.0600,0.0000
1.14723,0.551724,race_to_bottom,-0.9461,0.9931,0.0470,0.000,-2.79004e+07,5.70145e+06,70460.9,9.47563e+08,9.81235e+08,7.84988e+08,1.96247e+08,-508.837,1.15135e+06,-395.38,2.35,2577.09,-2.90517e+07,-553.753,47.65,52254.6,0.9596,0.9999,0.9999,0.9999,0.9997,0.9997,0.0967,0.0200,0.0415,0.0400,0.0600,0.0239
1.45579,0.551724,race_to_bottom,-0.6442,0.8421,0.1978,0.167,9.77534e+07,5.47143e+06,69208.8,9.27077e+08,8.34864e+08,6.67891e+08,1.66973e+08,1782.79,1.19668e+08,2858.39,9.89167,10847.5,-2.19143e+07,484.055,40.1083,43984.1,0.9950,0.9999,1.0000,0.0837,0.9740,0.9998,0.0237,0.0754,0.0758,0.9520,0.0600,0.0000
1.84734,0.551724,race_to_bottom,-0.6385,0.8346,0.1960,0.167,1.07908e+08,5.46759e+06,56680.1,9.26656e+08,8.24273e+08,6.59418e+08,1.64855e+08,1967.99,1.32327e+08,2522.58,9.8125,10760.7,-2.44194e+07,364.577,40.1875,44070.9,1.0000,1.0000,0.9916,0.0207,0.9957,0.9995,0.0713,0.0200,0.0449,0.9800,0.0600,0.0000
2.3442,0.551724,race_to_bottom,-0.6541,0.8497,0.1957,0.167,8.99652e+07,5.44935e+06,71877.8,9.2502e+08,8.40576e+08,6.72461e+08,1.68115e+08,1640.75,1.07064e+08,3575.36,9.775,10719.6,-1.70993e+07,133.955,40.225,44112.1,0.9064,0.9999,1.0000,0.2323,0.9599,0.9998,0.1567,0.0200,0.0763,0.8609,0.0600,0.0000
2.9747,0.551724,race_to_bottom,-0.6441,0.8422,0.1981,0.167,9.45854e+07,5.44568e+06,72926.3,9.24685e+08,8.35619e+08,6.68495e+08,1.67124e+08,1725.01,1.12419e+08,3711.08,9.91667,10874.9,-1.78338e+07,172.481,40.0833,43956.7,0.9603,0.9663,1.0000,0.1766,0.9506,0.9993,0.0792,0.0915,0.0459,0.8841,0.0600,0.0278
3.77478,0.551724,race_to_bottom,-0.9257,0.9884,0.0627,0.000,-2.54303e+07,5.64059e+06,89972.2,9.4194e+08,9.73101e+08,7.7848e+08,1.9462e+08,-463.789,1.50378e+06,671.689,3.12917,3431.55,-2.69341e+07,-523.275,46.8708,51400.1,1.0000,0.9905,1.0000,0.9999,0.9633,0.9768,0.0795,0.0748,0.0427,0.0624,0.0600,0.0567
4.79005,0.551724,race_to_bottom,-0.9032,0.9760,0.0729,0.000,-1.40766e+07,5.60816e+06,80654.8,9.38906e+08,9.58672e+08,7.66937e+08,1.91734e+08,-256.725,1.02519e+07,1461.84,3.62917,3979.86,-2.43285e+07,-471.811,46.3708,50851.8,0.9776,1.0000,0.9998,0.9072,0.9716,0.9999,0.0725,0.0200,0.0422,0.1563,0.0600,0.0862
6.07839,0.551724,race_to_bottom,-0.8601,0.9605,0.1004,0.000,-3.11371e+06,5.52968e+06,98930.2,9.31801e+08,9.40543e+08,7.52434e+08,1.88109e+08,-56.7867,1.64973e+07,2389.87,5.025,5510.58,-1.96111e+07,-390.448,44.975,49321.1,0.9458,0.9389,0.9997,0.9047,0.9738,0.9999,0.1186,0.0970,0.0996,0.1767,0.0600,0.0504
7.71324,0.551724,race_to_bottom,-0.8627,0.9651,0.1024,0.000,-8.81362e+06,5.50273e+06,115935,9.29557e+08,9.43989e+08,7.55192e+08,1.88798e+08,-160.74,1.20401e+07,491.998,5.15,5647.66,-2.08537e+07,-398.943,44.85,49184,1.0000,0.9964,1.0000,0.8174,0.9843,0.9927,0.0728,0.0487,0.0837,0.2649,0.0600,0.0846
9.7878,0.551724,race_to_bottom,-0.8282,0.9579,0.1297,0.000,-6.32582e+06,5.40177e+06,142770,9.20429e+08,9.32299e+08,7.45839e+08,1.8646e+08,-115.368,9.90928e+06,875.739,6.45417,7077.85,-1.62351e+07,-326.327,43.5458,47753.8,0.9871,0.9994,0.9738,0.8589,0.9285,0.9997,0.1269,0.0847,0.0959,0.2379,0.1306,0.1025
12.4203,0.551724,race_to_bottom,-0.8233,0.9326,0.1093,0.000,7.84429e+06,5.24992e+06,91297.2,9.05063e+08,9.0256e+08,7.22048e+08,1.80512e+08,143.061,2.20906e+07,2632.75,5.4625,5990.36,-1.42463e+07,-277.443,44.5375,48841.3,1.0000,0.9420,0.9030,0.8277,0.9991,0.9238,0.0542,0.0704,0.1314,0.2240,0.0600,0.1158
15.7609,0.551724,transitional,-0.0584,0.5249,0.4665,0.167,3.22173e+08,4.53183e+06,95837.2,8.38571e+08,5.21025e+08,4.1682e+08,1.04205e+08,5875.68,2.68772e+08,9390.77,23.35,25606.4,5.34017e+07,2241.16,26.65,29225.3,0.5138,0.8106,0.4571,0.2266,0.6903,0.4508,0.5207,0.1206,0.5607,0.7871,0.2057,0.6041
20,0.551724,transitional,0.1842,0.3575,0.5417,0.333,4.86675e+08,4.00993e+06,51955.8,7.85825e+08,3.03212e+08,2.4257e+08,6.06424e+07,8875.79,3.49325e+08,11675.5,27.1083,29727.9,1.3735e+08,5204.58,22.8917,25103.8,0.3154,0.3300,0.4454,0.1478,0.4754,0.4307,0.7410,0.3453,0.4834,0.9067,0.2833,0.4903
0.02,0.586207,green_club,0.6342,0.1858,0.8200,0.833,6.76872e+08,4.62464e+06,14208.4,8.53083e+08,1.80849e+08,1.44679e+08,3.61699e+07,12344.6,6.7723e+08,12417.3,41,44962,-357881,4523.5,9,9869.7,0.0135,1.0000,0.0332,0.0226,0.0456,0.0000,0.9800,0.0200,0.9800,0.9800,0.9600,1.0000
0.0253792,0.586207,green_club,0.9479,0.0288,0.9767,1.000,8.15124e+08,4.40374e+06,9269.4,8.33589e+08,2.28783e+07,1.83026e+07,4.57566e+06,14865.9,8.09453e+08,15111.4,48.8333,53552.3,5.67123e+06,4705.48,1.16667,1279.41,0.0858,0.0003,0.0196,0.0269,0.0402,0.0000,0.9400,1.0000,0.9800,0.9800,0.9600,1.0000
0.0322052,0.586207,green_club,0.9653,0.0181,0.9833,1.000,8.23687e+08,4.40653e+06,7089.77,8.33922e+08,1.4649e+07,1.17192e+07,2.92979e+06,15022.1,8.18288e+08,15175.1,49.1667,53917.8,5.39867e+06,6102.12,0.833333,913.861,0.0163,0.0000,0.0199,0.0257,0.0463,0.0002,0.9800,1.0000,0.9800,0.9800,0.9600,1.0000
0.0408672,0.586207,green_club,0.9594,0.0240,0.9833,1.000,8.18741e+08,4.39945e+06,13053.2,8.33213e+08,1.88843e+07,1.51074e+07,3.77685e+06,14931.9,8.14551e+08,15105.6,49.1667,53917.8,4.19015e+06,4695.95,0.833333,913.861,0.0192,0.0004,0.0410,0.0260,0.0573,0.0000,0.9800,1.0000,0.9800,0.9800,0.9600,1.0000
0.0518589,0.586207,green_club,0.3172,0.3494,0.6667,0.667,5.35741e+08,4.8455e+06,26958.4,8.72562e+08,3.41694e+08,2.73355e+08,6.83387e+07,9770.65,5.42771e+08,10141,33.3333,36554.4,-7.02997e+06,1780.42,16.6667,18277.2,0.0859,0.0002,0.9997,0.0247,0.9860,0.0000,0.9400,1.0000,0.0200,0.9800,0.0600,1.0000
0.0658069,0.586207,green_club,0.6442,0.1824,0.8267,0.833,6.80096e+08,4.62595e+06,16767.9,8.53225e+08,1.77772e+08,1.42218e+08,3.55544e+07,12403.3,6.83013e+08,12422.1,41.3333,45327.5,-2.91771e+06,3307.44,8.66667,9504.15,0.0249,0.9994,0.0444,0.0249,0.0008,0.0000,0.9800,0.0200,0.9800,0.9800,1.0000,1.0000
0.0835064,0.586207,green_club,0.6490,0.1776,0.8267,0.833,6.84154e+08,4.62997e+06,10669.5,8.53638e+08,1.74125e+08,1.393e+08,3.48249e+07,12477.4,6.86267e+08,12482.5,41.3333,45327.5,-2.11305e+06,4408.58,8.66667,9504.15,0.0314,1.0000,0.0106,0.0235,0.0003,0.0000,0.9800,0.0200,0.9800,0.9800,1.0000,1.0000
0.105966,0.586207,green_club,0.3304,0.3396,0.6700,0.667,5.4131e+08,4.8391e+06,22844.4,8.72009e+08,3.35561e+08,2.68449e+08,6.71122e+07,9872.22,5.48026e+08,10409.3,33.5,36737.2,-6.71522e+06,3261.39,16.5,18094.4,0.0204,0.9999,0.0248,0.0150,0.9777,0.0000,0.9800,0.0200,0.9800,0.9800,0.0600,1.0000
0.134467,0.586207,green_club,0.3064,0.3503,0.6567,0.667,5.33709e+08,4.85848e+06,10873.4,8.7366e+08,3.44821e+08,2.75856e+08,6.89641e+07,9733.6,5.41712e+08,11811.4,32.8333,36006.1,-8.00286e+06,2351.72,17.1667,18825.5,0.0234,0.0000,0.9995,0.0252,0.0542,0.9995,0.9800,1.0000,0.0200,0.9800,0.9600,0.0000
0.170634,0.586207,green_club,0.2834,0.3633,0.6467,0.667,5.23402e+08,4.85998e+06,17196.8,8.73854e+08,3.55329e+08,2.84263e+08,7.10658e+07,9545.61,5.2904e+08,11774.1,32.3333,35457.8,-5.63847e+06,2851.36,17.6667,19373.9,0.0838,0.9997,0.0224,0.0206,0.0536,0.9996,0.9400,0.0200,0.9800,0.9800,0.9600,0.0000
0.216527,0.586207,race_to_bottom,-0.3109,0.6642,0.3533,0.333,2.56744e+08,5.28233e+06,37742.8,9.11046e+08,6.59622e+08,5.27697e+08,1.31924e+08,4682.4,2.76358e+08,5066.7,17.6667,19373.9,-1.96139e+07,410.243,32.3333,35457.8,1.0000,0.9990,0.9999,0.0173,0.9690,0.0000,0.0400,0.0200,0.0200,0.9800,0.0600,1.0000
0.274765,0.586207,race_to_bottom,-0.0048,0.5088,0.5041,0.500,3.94171e+08,5.06748e+06,21735.2,8.91989e+08,5.02907e+08,4.02325e+08,1.00581e+08,7188.76,4.08897e+08,6916.37,25.2,27635.2,-1.47253e+07,1194.44,24.8,27196.5,0.0303,0.9998,1.0000,0.0223,0.0009,0.9997,0.9800,0.0200,0.0200,0.9800,1.0000,0.0244
0.348666,0.586207,race_to_bottom,0.0070,0.5030,0.5100,0.500,3.97511e+08,5.04659e+06,26743.2,8.89954e+08,4.97517e+08,3.98014e+08,9.95034e+07,7249.65,4.10393e+08,7674.2,25.5,27964.1,-1.2882e+07,2231.42,24.5,26867.5,0.0235,0.9998,1.0000,0.0193,0.9756,0.0000,0.9800,0.0200,0.0200,0.9800,0.0600,1.0000
0.442443,0.586207,race_to_bottom,-0.6605,0.8447,0.1842,0.167,1.02952e+08,5.5076e+06,51100.7,9.30849e+08,8.33456e+08,6.66765e+08,1.66691e+08,1877.59,1.26639e+08,2631.63,9.20417,10093.6,-2.36876e+07,202.645,40.7958,44738.1,0.0823,0.9999,1.0000,0.9969,0.9894,0.9997,0.9400,0.0200,0.0452,0.0400,0.0600,0.0000
0.561443,0.586207,race_to_bottom,-0.0000,0.5086,0.5086,0.500,3.93696e+08,5.04563e+06,28272.2,8.89697e+08,5.01074e+08,4.00859e+08,1.00215e+08,7180.09,4.06985e+08,8726.26,25.4375,27895.6,-1.32884e+07,2068.96,24.5625,26936.1,0.0204,1.0000,0.9946,0.0349,0.0017,0.9999,0.9800,0.0422,0.0493,0.9800,1.0000,0.0000
0.71245,0.586207,race_to_bottom,-0.3221,0.6688,0.3467,0.333,2.52842e+08,5.27474e+06,31051,9.10096e+08,6.6256e+08,5.30048e+08,1.32512e+08,4611.23,2.7161e+08,8028.86,17.3333,19008.3,-1.87688e+07,1219.14,32.6667,35823.3,1.0000,0.9993,0.0251,0.0253,0.9630,0.9999,0.0000,0.0200,0.9800,0.9800,0.1000,0.0000
0.904071,0.586207,race_to_bottom,-0.6366,0.8341,0.1976,0.167,1.09015e+08,5.47631e+06,56768.9,9.27668e+08,8.24186e+08,6.59349e+08,1.64837e+08,1988.18,1.31114e+08,3033.93,9.88333,10838.4,-2.20985e+07,289.862,40.1167,43993.3,1.0000,0.9997,0.9997,0.0545,0.9508,0.9999,0.0900,0.0200,0.0200,0.9531,0.1022,0.0000
1.14723,0.586207,race_to_bottom,-0.9584,0.9977,0.0393,0.000,-3.19375e+07,5.71841e+06,68063.9,9.49221e+08,9.86945e+08,7.89556e+08,1.97389e+08,-582.464,-1.33885e+06,-816.121,1.9625,2152.14,-3.05986e+07,-580.395,48.0375,52679.5,1.0000,0.9998,0.9999,0.9999,0.9868,0.9998,0.0501,0.0200,0.0415,0.0400,0.0600,0.0242
1.45579,0.586207,race_to_bottom,-0.6429,0.8393,0.1964,0.167,9.95078e+07,5.47275e+06,64342.1,9.27238e+08,8.33267e+08,6.66614e+08,1.66653e+08,1814.79,1.21346e+08,3312.53,9.82917,10779,-2.18382e+07,486.076,40.1708,44052.7,0.9972,0.9945,1.0000,0.0837,0.9603,1.0000,0.0464,0.0440,0.0758,0.9520,0.0600,0.0000
