mu,lam,regime,R,h_mean,s_mean,p_green,topology,k,m
0.02,0.1,green_club,0.6142,0.2714,0.8856,0.625,ba,2,1
0.0253792,0.1,transitional,0.5052,0.3008,0.8061,0.375,ba,2,1
0.0322052,0.1,transitional,0.2959,0.4333,0.7293,0.375,ba,2,1
0.0408672,0.1,transitional,0.1555,0.4772,0.6326,0.375,ba,2,1
0.0518589,0.1,green_club,0.3445,0.3802,0.7247,0.500,ba,2,1
0.0658069,0.1,race_to_bottom,0.0644,0.5348,0.5992,0.375,ba,2,1
0.0835064,0.1,transitional,-0.1250,0.6017,0.4767,0.250,ba,2,1
0.105966,0.1,transitional,-0.2043,0.6450,0.4407,0.125,ba,2,1
0.134467,0.1,race_to_bottom,-0.1769,0.6351,0.4583,0.125,ba,2,1
0.170634,0.1,race_to_bottom,-0.3554,0.7047,0.3493,0.000,ba,2,1
0.216527,0.1,transitional,-0.2238,0.6483,0.4245,0.125,ba,2,1
0.274765,0.1,race_to_bottom,-0.3060,0.6733,0.3673,0.125,ba,2,1
0.348666,0.1,race_to_bottom,-0.3984,0.7319,0.3334,0.000,ba,2,1
0.442443,0.1,race_to_bottom,-0.4665,0.7591,0.2926,0.000,ba,2,1
0.561443,0.1,race_to_bottom,-0.5837,0.8103,0.2266,0.125,ba,2,1
0.71245,0.1,race_to_bottom,-0.6261,0.8310,0.2049,0.000,ba,2,1
0.904071,0.1,race_to_bottom,-0.6298,0.8332,0.2034,0.000,ba,2,1
1.14723,0.1,race_to_bottom,-0.4881,0.7721,0.2840,0.000,ba,2,1
1.45579,0.1,race_to_bottom,-0.5264,0.7918,0.2654,0.000,ba,2,1
1.84734,0.1,race_to_bottom,-0.5759,0.8114,0.2354,0.000,ba,2,1
2.3442,0.1,race_to_bottom,-0.5651,0.8175,0.2523,0.000,ba,2,1
2.9747,0.1,race_to_bottom,-0.5151,0.7855,0.2704,0.000,ba,2,1
3.77478,0.1,race_to_bottom,-0.5324,0.7978,0.2654,0.000,ba,2,1
4.79005,0.1,race_to_bottom,-0.6734,0.8511,0.1777,0.000,ba,2,1
6.07839,0.1,race_to_bottom,-0.5412,0.8015,0.2603,0.000,ba,2,1
7.71324,0.1,race_to_bottom,-0.5264,0.7860,0.2596,0.000,ba,2,1
9.7878,0.1,race_to_bottom,-0.4883,0.7577,0.2694,0.000,ba,2,1
12.4203,0.1,race_to_bottom,-0.3665,0.6759,0.3094,0.000,ba,2,1
15.7609,0.1,transitional,-0.0251,0.3952,0.3701,0.000,ba,2,1
20,0.1,transitional,0.3946,0.2190,0.6136,0.500,ba,2,1
0.02,0.114442,green_club,0.6536,0.2308,0.8844,0.750,ba,2,1
0.0253792,0.114442,green_club,0.3912,0.3600,0.7512,0.500,ba,2,1
0.0322052,0.114442,green_club,0.5394,0.2952,0.8346,0.625,ba,2,1
0.0408672,0.114442,transitional,0.2617,0.4260,0.6877,0.375,ba,2,1
0.0518589,0.114442,green_club,0.1802,0.4420,0.6222,0.500,ba,2,1
0.0658069,0.114442,transitional,0.0642,0.5279,0.5921,0.125,ba,2,1
0.0835064,0.114442,race_to_bottom,-0.1453,0.6146,0.4694,0.250,ba,2,1
0.105966,0.114442,transitional,-0.1210,0.6037,0.4828,0.125,ba,2,1
0.134467,0.114442,race_to_bottom,-0.2050,0.6375,0.4326,0.250,ba,2,1
0.170634,0.114442,race_to_bottom,-0.4631,0.7579,0.2947,0.125,ba,2,1
0.216527,0.114442,race_to_bottom,-0.3889,0.7244,0.3355,0.125,ba,2,1
0.274765,0.114442,race_to_bottom,-0.3528,0.7054,0.3526,0.125,ba,2,1
0.348666,0.114442,race_to_bottom,-0.3620,0.7118,0.3498,0.000,ba,2,1
0.442443,0.114442,race_to_bottom,-0.5111,0.7736,0.2625,0.125,ba,2,1
0.561443,0.114442,race_to_bottom,-0.4221,0.7437,0.3216,0.125,ba,2,1
0.71245,0.114442,race_to_bottom,-0.5544,0.8053,0.2509,0.000,ba,2,1
0.904071,0.114442,race_to_bottom,-0.6931,0.8700,0.1770,0.000,ba,2,1
1.14723,0.114442,race_to_bottom,-0.6721,0.8517,0.1796,0.000,ba,2,1
1.45579,0.114442,race_to_bottom,-0.6377,0.8418,0.2041,0.000,ba,2,1
1.84734,0.114442,race_to_bottom,-0.6356,0.8340,0.1983,0.000,ba,2,1
2.3442,0.114442,race_to_bottom,-0.7140,0.8608,0.1468,0.000,ba,2,1
2.9747,0.114442,race_to_bottom,-0.7041,0.8779,0.1738,0.000,ba,2,1
3.77478,0.114442,race_to_bottom,-0.6780,0.8536,0.1756,0.000,ba,2,1
4.79005,0.114442,race_to_bottom,-0.6685,0.8538,0.1853,0.000,ba,2,1
6.07839,0.114442,race_to_bottom,-0.6067,0.8276,0.2210,0.000,ba,2,1
7.71324,0.114442,race_to_bottom,-0.5920,0.8262,0.2342,0.000,ba,2,1
9.7878,0.114442,race_to_bottom,-0.5689,0.8186,0.2497,0.000,ba,2,1
12.4203,0.114442,race_to_bottom,-0.5373,0.7655,0.2282,0.000,ba,2,1
15.7609,0.114442,transitional,-0.1052,0.4102,0.3050,0.000,ba,2,1
20,0.114442,transitional,0.3610,0.2298,0.5908,0.375,ba,2,1
0.02,0.13097,green_club,0.5449,0.2599,0.8048,0.750,ba,2,1
0.0253792,0.13097,transitional,0.4915,0.3058,0.7973,0.500,ba,2,1
0.0322052,0.13097,green_club,0.3824,0.3597,0.7420,0.625,ba,2,1
0.0408672,0.13097,green_club,0.7181,0.1786,0.8967,0.875,ba,2,1
0.0518589,0.13097,green_club,0.2095,0.4376,0.6471,0.500,ba,2,1
0.0658069,0.13097,transitional,-0.0316,0.5687,0.5371,0.125,ba,2,1
0.0835064,0.13097,transitional,-0.2833,0.6837,0.4003,0.125,ba,2,1
0.105966,0.13097,race_to_bottom,-0.0685,0.5653,0.4968,0.250,ba,2,1
0.134467,0.13097,race_to_bottom,-0.3220,0.7028,0.3808,0.000,ba,2,1
0.170634,0.13097,race_to_bottom,-0.4072,0.7233,0.3161,0.125,ba,2,1
0.216527,0.13097,race_to_bottom,-0.1808,0.6347,0.4539,0.125,ba,2,1
0.274765,0.13097,race_to_bottom,-0.5267,0.7834,0.2567,0.125,ba,2,1
0.348666,0.13097,race_to_bottom,-0.3519,0.7053,0.3534,0.250,ba,2,1
0.442443,0.13097,race_to_bottom,-0.4396,0.7451,0.3054,0.000,ba,2,1
0.561443,0.13097,race_to_bottom,-0.6236,0.8333,0.2097,0.000,ba,2,1
0.71245,0.13097,race_to_bottom,-0.5961,0.8187,0.2226,0.000,ba,2,1
0.904071,0.13097,race_to_bottom,-0.6581,0.8482,0.1901,0.000,ba,2,1
1.14723,0.13097,race_to_bottom,-0.5785,0.8056,0.2272,0.000,ba,2,1
1.45579,0.13097,race_to_bottom,-0.5524,0.8026,0.2502,0.000,ba,2,1
1.84734,0.13097,race_to_bottom,-0.5976,0.8262,0.2286,0.000,ba,2,1
2.3442,0.13097,race_to_bottom,-0.4758,0.7610,0.2852,0.125,ba,2,1
2.9747,0.13097,race_to_bottom,-0.5298,0.7854,0.2556,0.000,ba,2,1
3.77478,0.13097,race_to_bottom,-0.6387,0.8496,0.2109,0.000,ba,2,1
4.79005,0.13097,race_to_bottom,-0.6527,0.8471,0.1944,0.000,ba,2,1
6.07839,0.13097,race_to_bottom,-0.6046,0.8249,0.2204,0.000,ba,2,1
7.71324,0.13097,race_to_bottom,-0.7779,0.9047,0.1267,0.000,ba,2,1
9.7878,0.13097,race_to_bottom,-0.6174,0.8357,0.2183,0.000,ba,2,1
12.4203,0.13097,race_to_bottom,-0.4063,0.7033,0.2970,0.125,ba,2,1
15.7609,0.13097,transitional,-0.0073,0.3926,0.3853,0.000,ba,2,1
20,0.13097,transitional,0.3810,0.2326,0.6135,0.250,ba,2,1
0.02,0.149884,green_club,0.9789,0.0203,0.9992,1.000,ba,2,1
0.0253792,0.149884,green_club,0.7718,0.1508,0.9226,0.875,ba,2,1
0.0322052,0.149884,green_club,0.7534,0.1607,0.9141,0.750,ba,2,1
0.0408672,0.149884,green_club,0.7982,0.1451,0.9433,0.875,ba,2,1
0.0518589,0.149884,green_club,0.5206,0.2939,0.8145,0.625,ba,2,1
0.0658069,0.149884,transitional,-0.0835,0.5840,0.5005,0.250,ba,2,1
0.0835064,0.149884,green_club,0.3494,0.3695,0.7190,0.625,ba,2,1
0.105966,0.149884,race_to_bottom,-0.0646,0.5698,0.5052,0.250,ba,2,1
0.134467,0.149884,race_to_bottom,-0.2461,0.6628,0.4167,0.125,ba,2,1
0.170634,0.149884,race_to_bottom,-0.2411,0.6339,0.3929,0.250,ba,2,1
0.216527,0.149884,race_to_bottom,-0.5653,0.7977,0.2324,0.125,ba,2,1
0.274765,0.149884,race_to_bottom,-0.4084,0.7290,0.3206,0.000,ba,2,1
0.348666,0.149884,race_to_bottom,-0.7025,0.8816,0.1791,0.000,ba,2,1
0.442443,0.149884,race_to_bottom,-0.5474,0.8041,0.2568,0.000,ba,2,1
0.561443,0.149884,race_to_bottom,-0.6430,0.8435,0.2005,0.000,ba,2,1
0.71245,0.149884,race_to_bottom,-0.7853,0.9117,0.1264,0.000,ba,2,1
0.904071,0.149884,race_to_bottom,-0.7622,0.8987,0.1365,0.000,ba,2,1
1.14723,0.149884,race_to_bottom,-0.7482,0.8932,0.1450,0.000,ba,2,1
1.45579,0.149884,race_to_bottom,-0.7387,0.8841,0.1454,0.000,ba,2,1
1.84734,0.149884,race_to_bottom,-0.6742,0.8650,0.1908,0.000,ba,2,1
2.3442,0.149884,race_to_bottom,-0.6889,0.8700,0.1811,0.000,ba,2,1
2.9747,0.149884,race_to_bottom,-0.8288,0.9229,0.0940,0.000,ba,2,1
3.77478,0.149884,race_to_bottom,-0.7027,0.8793,0.1766,0.000,ba,2,1
4.79005,0.149884,race_to_bottom,-0.6922,0.8710,0.1788,0.000,ba,2,1
6.07839,0.149884,race_to_bottom,-0.7256,0.8847,0.1591,0.000,ba,2,1
7.71324,0.149884,race_to_bottom,-0.6633,0.8583,0.1949,0.000,ba,2,1
9.7878,0.149884,race_to_bottom,-0.7134,0.8889,0.1755,0.000,ba,2,1
12.4203,0.149884,race_to_bottom,-0.5165,0.7524,0.2359,0.000,ba,2,1
15.7609,0.149884,transitional,-0.0358,0.4053,0.3695,0.000,ba,2,1
20,0.149884,transitional,0.2928,0.2526,0.5454,0.250,ba,2,1
0.02,0.17153,green_club,0.5663,0.2407,0.8070,0.750,ba,2,1
0.0253792,0.17153,green_club,0.5266,0.2584,0.7849,0.750,ba,2,1
0.0322052,0.17153,green_club,0.5077,0.2608,0.7686,0.750,ba,2,1
0.0408672,0.17153,green_club,0.7564,0.1447,0.9011,0.875,ba,2,1
0.0518589,0.17153,race_to_bottom,0.1889,0.4226,0.6115,0.500,ba,2,1
0.0658069,0.17153,green_club,0.0271,0.5060,0.5331,0.500,ba,2,1
0.0835064,0.17153,race_to_bottom,0.2023,0.4255,0.6278,0.375,ba,2,1
0.105966,0.17153,race_to_bottom,-0.1225,0.5760,0.4535,0.375,ba,2,1
0.134467,0.17153,transitional,0.0167,0.5346,0.5513,0.375,ba,2,1
0.170634,0.17153,green_club,0.3229,0.3816,0.7045,0.625,ba,2,1
0.216527,0.17153,race_to_bottom,-0.4624,0.7590,0.2965,0.125,ba,2,1
0.274765,0.17153,race_to_bottom,-0.5651,0.8069,0.2418,0.125,ba,2,1
0.348666,0.17153,race_to_bottom,-0.5298,0.8005,0.2707,0.000,ba,2,1
0.442443,0.17153,race_to_bottom,-0.7256,0.8832,0.1576,0.000,ba,2,1
0.561443,0.17153,race_to_bottom,-0.5969,0.8201,0.2233,0.125,ba,2,1
0.71245,0.17153,race_to_bottom,-0.4912,0.7752,0.2840,0.125,ba,2,1
0.904071,0.17153,race_to_bottom,-0.6384,0.8431,0.2047,0.000,ba,2,1
1.14723,0.17153,race_to_bottom,-0.6130,0.8224,0.2094,0.125,ba,2,1
1.45579,0.17153,race_to_bottom,-0.7460,0.9024,0.1564,0.000,ba,2,1
1.84734,0.17153,race_to_bottom,-0.7575,0.8966,0.1391,0.000,ba,2,1
2.3442,0.17153,race_to_bottom,-0.7309,0.8865,0.1556,0.000,ba,2,1
2.9747,0.17153,race_to_bottom,-0.7226,0.8875,0.1649,0.000,ba,2,1
3.77478,0.17153,race_to_bottom,-0.7909,0.9166,0.1257,0.000,ba,2,1
4.79005,0.17153,race_to_bottom,-0.6466,0.8460,0.1993,0.000,ba,2,1
6.07839,0.17153,race_to_bottom,-0.7428,0.9062,0.1634,0.000,ba,2,1
7.71324,0.17153,race_to_bottom,-0.7504,0.9068,0.1564,0.000,ba,2,1
9.7878,0.17153,race_to_bottom,-0.7760,0.9231,0.1471,0.000,ba,2,1
12.4203,0.17153,race_to_bottom,-0.6252,0.8151,0.1898,0.000,ba,2,1
15.7609,0.17153,transitional,0.0323,0.3578,0.3901,0.000,ba,2,1
20,0.17153,transitional,0.4176,0.2178,0.6355,0.500,ba,2,1
0.02,0.196303,green_club,0.5213,0.2525,0.7738,0.750,ba,2,1
0.0253792,0.196303,green_club,0.7211,0.1518,0.8730,0.875,ba,2,1
0.0322052,0.196303,green_club,0.7744,0.1168,0.8912,0.875,ba,2,1
0.0408672,0.196303,green_club,0.2638,0.3841,0.6479,0.625,ba,2,1
0.0518589,0.196303,green_club,0.2173,0.4176,0.6349,0.500,ba,2,1
0.0658069,0.196303,green_club,0.3968,0.3217,0.7185,0.750,ba,2,1
0.0835064,0.196303,green_club,0.4849,0.3009,0.7858,0.625,ba,2,1
0.105966,0.196303,transitional,0.2334,0.4216,0.6549,0.375,ba,2,1
0.134467,0.196303,race_to_bottom,0.0375,0.4930,0.5304,0.500,ba,2,1
0.170634,0.196303,race_to_bottom,-0.3746,0.6971,0.3225,0.250,ba,2,1
0.216527,0.196303,race_to_bottom,-0.3488,0.7069,0.3581,0.125,ba,2,1
0.274765,0.196303,race_to_bottom,-0.5551,0.8002,0.2450,0.125,ba,2,1
0.348666,0.196303,race_to_bottom,-0.6849,0.8587,0.1738,0.125,ba,2,1
0.442443,0.196303,race_to_bottom,-0.5474,0.7994,0.2521,0.000,ba,2,1
0.561443,0.196303,race_to_bottom,-0.7912,0.9100,0.1188,0.000,ba,2,1
0.71245,0.196303,race_to_bottom,-0.6577,0.8623,0.2046,0.000,ba,2,1
0.904071,0.196303,race_to_bottom,-0.8122,0.9301,0.1179,0.000,ba,2,1
1.14723,0.196303,race_to_bottom,-0.6666,0.8607,0.1941,0.000,ba,2,1
1.45579,0.196303,race_to_bottom,-0.6464,0.8398,0.1934,0.125,ba,2,1
1.84734,0.196303,race_to_bottom,-0.6461,0.8457,0.1996,0.000,ba,2,1
2.3442,0.196303,race_to_bottom,-0.7723,0.9042,0.1319,0.000,ba,2,1
2.9747,0.196303,race_to_bottom,-0.7647,0.9059,0.1412,0.000,ba,2,1
3.77478,0.196303,race_to_bottom,-0.6268,0.8362,0.2094,0.125,ba,2,1
4.79005,0.196303,race_to_bottom,-0.7299,0.8861,0.1562,0.000,ba,2,1
6.07839,0.196303,race_to_bottom,-0.7273,0.8916,0.1643,0.000,ba,2,1
7.71324,0.196303,race_to_bottom,-0.7122,0.8772,0.1650,0.000,ba,2,1
9.7878,0.196303,race_to_bottom,-0.7095,0.8851,0.1756,0.000,ba,2,1
12.4203,0.196303,race_to_bottom,-0.6658,0.8429,0.1771,0.000,ba,2,1
15.7609,0.196303,transitional,0.0660,0.3586,0.4247,0.125,ba,2,1
20,0.196303,transitional,0.2760,0.2561,0.5322,0.250,ba,2,1
0.02,0.224652,green_club,0.8133,0.1215,0.9348,0.875,ba,2,1
0.0253792,0.224652,green_club,0.7546,0.1456,0.9002,0.750,ba,2,1
0.0322052,0.224652,green_club,0.9863,0.0131,0.9994,1.000,ba,2,1
0.0408672,0.224652,green_club,0.9954,0.0044,0.9998,1.000,ba,2,1
0.0518589,0.224652,green_club,0.4405,0.3069,0.7474,0.750,ba,2,1
0.0658069,0.224652,green_club,0.5118,0.2487,0.7605,0.750,ba,2,1
0.0835064,0.224652,green_club,0.3252,0.3585,0.6838,0.625,ba,2,1
0.105966,0.224652,green_club,0.2228,0.4103,0.6331,0.625,ba,2,1
0.134467,0.224652,race_to_bottom,-0.1341,0.6044,0.4703,0.250,ba,2,1
0.170634,0.224652,race_to_bottom,-0.5189,0.7784,0.2595,0.125,ba,2,1
0.216527,0.224652,race_to_bottom,-0.1185,0.5914,0.4729,0.375,ba,2,1
0.274765,0.224652,race_to_bottom,-0.4750,0.7619,0.2869,0.250,ba,2,1
0.348666,0.224652,race_to_bottom,-0.9149,0.9631,0.0482,0.000,ba,2,1
0.442443,0.224652,race_to_bottom,-0.4814,0.7794,0.2980,0.000,ba,2,1
0.561443,0.224652,race_to_bottom,-0.6415,0.8336,0.1921,0.125,ba,2,1
0.71245,0.224652,race_to_bottom,-0.8034,0.9214,0.1180,0.000,ba,2,1
0.904071,0.224652,race_to_bottom,-0.6508,0.8435,0.1927,0.125,ba,2,1
1.14723,0.224652,race_to_bottom,-0.5931,0.8248,0.2317,0.000,ba,2,1
1.45579,0.224652,race_to_bottom,-0.7160,0.8772,0.1612,0.000,ba,2,1
1.84734,0.224652,race_to_bottom,-0.8367,0.9392,0.1025,0.000,ba,2,1
2.3442,0.224652,race_to_bottom,-0.7814,0.9133,0.1318,0.000,ba,2,1
2.9747,0.224652,race_to_bottom,-0.6754,0.8639,0.1885,0.125,ba,2,1
3.77478,0.224652,race_to_bottom,-0.6078,0.8345,0.2267,0.000,ba,2,1
4.79005,0.224652,race_to_bottom,-0.7780,0.9107,0.1327,0.000,ba,2,1
6.07839,0.224652,race_to_bottom,-0.7932,0.9238,0.1305,0.000,ba,2,1
7.71324,0.224652,race_to_bottom,-0.7775,0.9190,0.1416,0.000,ba,2,1
9.7878,0.224652,race_to_bottom,-0.7850,0.9203,0.1353,0.000,ba,2,1
12.4203,0.224652,race_to_bottom,-0.7151,0.8752,0.1601,0.000,ba,2,1
15.7609,0.224652,transitional,-0.1038,0.4531,0.3493,0.000,ba,2,1
20,0.224652,transitional,0.1554,0.2934,0.4488,0.125,ba,2,1
0.02,0.257097,green_club,0.5783,0.2262,0.8046,0.750,ba,2,1
0.0253792,0.257097,green_club,0.8658,0.0916,0.9574,0.875,ba,2,1
0.0322052,0.257097,green_club,0.7327,0.1398,0.8725,0.875,ba,2,1
0.0408672,0.257097,green_club,0.9820,0.0163,0.9983,1.000,ba,2,1
0.0518589,0.257097,green_club,0.7254,0.1511,0.8764,0.875,ba,2,1
0.0658069,0.257097,green_club,0.3894,0.3374,0.7268,0.625,ba,2,1
0.0835064,0.257097,green_club,0.1341,0.4543,0.5884,0.500,ba,2,1
0.105966,0.257097,green_club,0.2638,0.3824,0.6463,0.500,ba,2,1
0.134467,0.257097,green_club,0.2125,0.4066,0.6191,0.625,ba,2,1
0.170634,0.257097,green_club,0.3909,0.3108,0.7017,0.625,ba,2,1
0.216527,0.257097,race_to_bottom,-0.5001,0.7663,0.2662,0.125,ba,2,1
0.274765,0.257097,race_to_bottom,-0.7419,0.8871,0.1452,0.125,ba,2,1
0.348666,0.257097,race_to_bottom,-0.5429,0.7943,0.2514,0.125,ba,2,1
0.442443,0.257097,race_to_bottom,-0.7168,0.8714,0.1546,0.000,ba,2,1
0.561443,0.257097,race_to_bottom,-0.7767,0.9055,0.1288,0.000,ba,2,1
0.71245,0.257097,race_to_bottom,-0.6922,0.8645,0.1723,0.125,ba,2,1
0.904071,0.257097,race_to_bottom,-0.8762,0.9567,0.0805,0.000,ba,2,1
1.14723,0.257097,race_to_bottom,-0.8398,0.9375,0.0977,0.000,ba,2,1
1.45579,0.257097,race_to_bottom,-0.8998,0.9684,0.0687,0.000,ba,2,1
1.84734,0.257097,race_to_bottom,-0.8217,0.9310,0.1093,0.000,ba,2,1
2.3442,0.257097,race_to_bottom,-0.7541,0.8963,0.1423,0.000,ba,2,1
2.9747,0.257097,race_to_bottom,-0.8166,0.9306,0.1140,0.000,ba,2,1
3.77478,0.257097,race_to_bottom,-0.7530,0.8999,0.1469,0.000,ba,2,1
4.79005,0.257097,race_to_bottom,-0.8231,0.9398,0.1167,0.000,ba,2,1
6.07839,0.257097,race_to_bottom,-0.7793,0.9126,0.1333,0.000,ba,2,1
7.71324,0.257097,race_to_bottom,-0.5963,0.8419,0.2456,0.000,ba,2,1
9.7878,0.257097,race_to_bottom,-0.7353,0.8955,0.1602,0.000,ba,2,1
12.4203,0.257097,race_to_bottom,-0.6961,0.8695,0.1734,0.000,ba,2,1
15.7609,0.257097,transitional,-0.2812,0.5563,0.2751,0.000,ba,2,1
20,0.257097,transitional,0.4706,0.1941,0.6647,0.500,ba,2,1
0.02,0.294226,green_club,0.9023,0.0657,0.9681,1.000,ba,2,1
0.0253792,0.294226,green_club,0.9993,0.0007,1.0000,1.000,ba,2,1
0.0322052,0.294226,green_club,0.9960,0.0037,0.9997,1.000,ba,2,1
0.0408672,0.294226,green_club,0.6184,0.2105,0.8289,0.750,ba,2,1
0.0518589,0.294226,green_club,0.5692,0.2242,0.7934,0.750,ba,2,1
0.0658069,0.294226,green_club,0.8530,0.0846,0.9377,0.875,ba,2,1
0.0835064,0.294226,green_club,0.2949,0.3552,0.6502,0.625,ba,2,1
0.105966,0.294226,green_club,0.1599,0.4353,0.5952,0.500,ba,2,1
0.134467,0.294226,race_to_bottom,0.0032,0.4983,0.5015,0.500,ba,2,1
0.170634,0.294226,green_club,0.4770,0.2711,0.7481,0.750,ba,2,1
0.216527,0.294226,race_to_bottom,-0.1963,0.6065,0.4103,0.375,ba,2,1
0.274765,0.294226,race_to_bottom,-0.3360,0.6877,0.3517,0.250,ba,2,1
0.348666,0.294226,race_to_bottom,-0.2842,0.6628,0.3786,0.250,ba,2,1
0.442443,0.294226,race_to_bottom,-0.5973,0.8107,0.2134,0.125,ba,2,1
0.561443,0.294226,race_to_bottom,-0.7294,0.8906,0.1611,0.000,ba,2,1
0.71245,0.294226,race_to_bottom,-0.6040,0.8189,0.2148,0.125,ba,2,1
0.904071,0.294226,race_to_bottom,-0.8766,0.9505,0.0738,0.000,ba,2,1
1.14723,0.294226,race_to_bottom,-0.7977,0.9260,0.1283,0.000,ba,2,1
1.45579,0.294226,race_to_bottom,-0.7654,0.8998,0.1345,0.000,ba,2,1
1.84734,0.294226,race_to_bottom,-0.6998,0.8675,0.1677,0.125,ba,2,1
2.3442,0.294226,race_to_bottom,-0.8492,0.9419,0.0927,0.000,ba,2,1
2.9747,0.294226,race_to_bottom,-0.5590,0.8066,0.2475,0.125,ba,2,1
3.77478,0.294226,race_to_bottom,-0.8119,0.9301,0.1182,0.000,ba,2,1
4.79005,0.294226,race_to_bottom,-0.7184,0.8787,0.1603,0.125,ba,2,1
6.07839,0.294226,race_to_bottom,-0.6976,0.8813,0.1837,0.000,ba,2,1
7.71324,0.294226,race_to_bottom,-0.8299,0.9393,0.1095,0.000,ba,2,1
9.7878,0.294226,race_to_bottom,-0.7274,0.8941,0.1667,0.000,ba,2,1
12.4203,0.294226,race_to_bottom,-0.6635,0.8570,0.1935,0.000,ba,2,1
15.7609,0.294226,transitional,-0.5404,0.6797,0.1393,0.000,ba,2,1
20,0.294226,transitional,0.1485,0.3118,0.4603,0.125,ba,2,1
0.02,0.336718,green_club,0.9101,0.0573,0.9674,0.875,ba,2,1
0.0253792,0.336718,green_club,0.9758,0.0194,0.9952,1.000,ba,2,1
0.0322052,0.336718,green_club,0.9992,0.0008,1.0000,1.000,ba,2,1
0.0408672,0.336718,green_club,0.7496,0.1254,0.8750,0.875,ba,2,1
0.0518589,0.336718,green_club,0.8339,0.0912,0.9251,0.875,ba,2,1
0.0658069,0.336718,green_club,0.5873,0.2225,0.8098,0.750,ba,2,1
0.0835064,0.336718,green_club,0.7978,0.1095,0.9073,0.875,ba,2,1
0.105966,0.336718,green_club,0.3078,0.3524,0.6602,0.625,ba,2,1
0.134467,0.336718,race_to_bottom,-0.0478,0.5386,0.4908,0.500,ba,2,1
0.170634,0.336718,green_club,0.1999,0.4184,0.6183,0.500,ba,2,1
0.216527,0.336718,green_club,0.5066,0.2484,0.7550,0.750,ba,2,1
0.274765,0.336718,race_to_bottom,-0.4204,0.7159,0.2955,0.250,ba,2,1
0.348666,0.336718,race_to_bottom,-0.4581,0.7395,0.2814,0.250,ba,2,1
0.442443,0.336718,race_to_bottom,-0.2813,0.6574,0.3761,0.375,ba,2,1
0.561443,0.336718,race_to_bottom,-0.5740,0.8183,0.2444,0.000,ba,2,1
0.71245,0.336718,race_to_bottom,-0.6137,0.8269,0.2132,0.125,ba,2,1
0.904071,0.336718,race_to_bottom,-0.8273,0.9298,0.1025,0.000,ba,2,1
1.14723,0.336718,race_to_bottom,-0.8610,0.9521,0.0911,0.000,ba,2,1
1.45579,0.336718,race_to_bottom,-0.9286,0.9763,0.0477,0.000,ba,2,1
1.84734,0.336718,race_to_bottom,-0.8345,0.9378,0.1033,0.000,ba,2,1
2.3442,0.336718,race_to_bottom,-0.8208,0.9313,0.1105,0.000,ba,2,1
2.9747,0.336718,race_to_bottom,-0.8734,0.9578,0.0844,0.000,ba,2,1
3.77478,0.336718,race_to_bottom,-0.8791,0.9571,0.0780,0.000,ba,2,1
4.79005,0.336718,race_to_bottom,-0.8834,0.9620,0.0786,0.000,ba,2,1
6.07839,0.336718,race_to_bottom,-0.8293,0.9409,0.1117,0.000,ba,2,1
7.71324,0.336718,race_to_bottom,-0.7593,0.9129,0.1535,0.000,ba,2,1
9.7878,0.336718,race_to_bottom,-0.7544,0.9099,0.1555,0.000,ba,2,1
12.4203,0.336718,race_to_bottom,-0.6433,0.8343,0.1911,0.000,ba,2,1
15.7609,0.336718,transitional,-0.1377,0.4835,0.3458,0.125,ba,2,1
20,0.336718,transitional,0.3770,0.2282,0.6051,0.375,ba,2,1
0.02,0.385347,green_club,0.9636,0.0243,0.9879,1.000,ba,2,1
0.0253792,0.385347,green_club,0.9995,0.0005,1.0000,1.000,ba,2,1
0.0322052,0.385347,green_club,0.9996,0.0004,1.0000,1.000,ba,2,1
0.0408672,0.385347,green_club,0.7467,0.1283,0.8750,0.875,ba,2,1
0.0518589,0.385347,green_club,0.9245,0.0456,0.9701,0.875,ba,2,1
0.0658069,0.385347,green_club,0.8031,0.1044,0.9075,0.875,ba,2,1
0.0835064,0.385347,green_club,0.9683,0.0193,0.9877,1.000,ba,2,1
0.105966,0.385347,green_club,0.4998,0.2502,0.7500,0.750,ba,2,1
0.134467,0.385347,green_club,0.4995,0.2505,0.7500,0.750,ba,2,1
0.170634,0.385347,race_to_bottom,-0.2049,0.6090,0.4041,0.375,ba,2,1
0.216527,0.385347,green_club,0.2499,0.3751,0.6250,0.625,ba,2,1
0.274765,0.385347,race_to_bottom,-0.2094,0.6244,0.4150,0.250,ba,2,1
0.348666,0.385347,race_to_bottom,-0.4465,0.7347,0.2882,0.250,ba,2,1
0.442443,0.385347,race_to_bottom,-0.5779,0.8117,0.2339,0.000,ba,2,1
0.561443,0.385347,race_to_bottom,-0.4154,0.7254,0.3100,0.250,ba,2,1
0.71245,0.385347,race_to_bottom,-0.6363,0.8315,0.1952,0.125,ba,2,1
0.904071,0.385347,race_to_bottom,-0.7455,0.9033,0.1578,0.000,ba,2,1
1.14723,0.385347,race_to_bottom,-0.8944,0.9631,0.0687,0.000,ba,2,1
1.45579,0.385347,race_to_bottom,-0.7411,0.8865,0.1454,0.000,ba,2,1
1.84734,0.385347,race_to_bottom,-0.7344,0.8922,0.1578,0.000,ba,2,1
2.3442,0.385347,race_to_bottom,-0.7363,0.8917,0.1554,0.000,ba,2,1
2.9747,0.385347,race_to_bottom,-0.7051,0.8738,0.1687,0.125,ba,2,1
