mu,lam,regime,R,h_mean,s_mean,p_green,topology,k,m
7.71324,3.33591,race_to_bottom,-0.9775,0.9979,0.0204,0.000,er,3,
9.7878,3.33591,race_to_bottom,-0.7398,0.8810,0.1413,0.125,er,3,
12.4203,3.33591,race_to_bottom,-0.9304,0.9787,0.0483,0.000,er,3,
15.7609,3.33591,race_to_bottom,-0.6168,0.7924,0.1756,0.125,er,3,
20,3.33591,green_club,0.5865,0.1834,0.7699,0.750,er,3,
0.02,3.81768,green_club,0.9497,0.0278,0.9775,1.000,er,3,
0.0253792,3.81768,green_club,0.9674,0.0151,0.9825,1.000,er,3,
0.0322052,3.81768,green_club,0.9637,0.0188,0.9825,1.000,er,3,
0.0408672,3.81768,green_club,0.9517,0.0258,0.9775,1.000,er,3,
0.0518589,3.81768,green_club,0.9649,0.0176,0.9825,1.000,er,3,
0.0658069,3.81768,green_club,0.7041,0.1509,0.8550,0.875,er,3,
0.0835064,3.81768,green_club,0.7072,0.1478,0.8550,0.875,er,3,
0.105966,3.81768,green_club,0.9542,0.0233,0.9775,1.000,er,3,
0.134467,3.81768,green_club,0.9486,0.0289,0.9775,1.000,er,3,
0.170634,3.81768,green_club,0.9655,0.0170,0.9825,1.000,er,3,
0.216527,3.81768,green_club,0.9515,0.0260,0.9775,1.000,er,3,
0.274765,3.81768,green_club,0.9499,0.0276,0.9775,1.000,er,3,
0.348666,3.81768,green_club,0.4611,0.2714,0.7325,0.750,er,3,
0.442443,3.81768,green_club,0.9509,0.0266,0.9775,1.000,er,3,
0.561443,3.81768,green_club,0.9537,0.0238,0.9775,1.000,er,3,
0.71245,3.81768,green_club,0.7054,0.1496,0.8550,0.875,er,3,
0.904071,3.81768,green_club,0.2357,0.3843,0.6200,0.625,er,3,
1.14723,3.81768,green_club,0.4695,0.2655,0.7350,0.750,er,3,
1.45579,3.81768,green_club,0.2126,0.3949,0.6075,0.625,er,3,
1.84734,3.81768,green_club,0.2362,0.3838,0.6200,0.625,er,3,
2.3442,3.81768,race_to_bottom,-0.2611,0.6336,0.3725,0.375,er,3,
2.9747,3.81768,race_to_bottom,-0.2666,0.6445,0.3779,0.375,er,3,
3.77478,3.81768,race_to_bottom,-0.2514,0.6314,0.3800,0.375,er,3,
4.79005,3.81768,race_to_bottom,-0.2814,0.6439,0.3625,0.375,er,3,
6.07839,3.81768,race_to_bottom,-0.7302,0.8742,0.1440,0.125,er,3,
7.71324,3.81768,race_to_bottom,-0.4865,0.7525,0.2659,0.250,er,3,
9.7878,3.81768,race_to_bottom,-0.7238,0.8749,0.1510,0.125,er,3,
12.4203,3.81768,race_to_bottom,-0.8991,0.9646,0.0655,0.000,er,3,
15.7609,3.81768,race_to_bottom,-0.7846,0.8985,0.1139,0.000,er,3,
20,3.81768,green_club,0.6607,0.1465,0.8072,0.750,er,3,
0.02,4.36903,green_club,0.9530,0.0245,0.9775,1.000,er,3,
0.0253792,4.36903,green_club,0.9509,0.0266,0.9775,1.000,er,3,
0.0322052,4.36903,green_club,0.9522,0.0253,0.9775,1.000,er,3,
0.0408672,4.36903,green_club,0.9633,0.0192,0.9825,1.000,er,3,
0.0518589,4.36903,green_club,0.9489,0.0286,0.9775,1.000,er,3,
0.0658069,4.36903,green_club,0.9659,0.0166,0.9825,1.000,er,3,
0.0835064,4.36903,green_club,0.9505,0.0270,0.9775,1.000,er,3,
0.105966,4.36903,green_club,0.9506,0.0269,0.9775,1.000,er,3,
0.134467,4.36903,green_club,0.9652,0.0173,0.9825,1.000,er,3,
0.170634,4.36903,green_club,0.9635,0.0190,0.9825,1.000,er,3,
0.216527,4.36903,green_club,0.9502,0.0273,0.9775,1.000,er,3,
0.274765,4.36903,green_club,0.9496,0.0279,0.9775,1.000,er,3,
0.348666,4.36903,green_club,0.7052,0.1498,0.8550,0.875,er,3,
0.442443,4.36903,green_club,0.7049,0.1501,0.8550,0.875,er,3,
0.561443,4.36903,green_club,0.4599,0.2726,0.7325,0.750,er,3,
0.71245,4.36903,green_club,0.4569,0.2756,0.7325,0.750,er,3,
0.904071,4.36903,green_club,0.4462,0.2813,0.7275,0.750,er,3,
1.14723,4.36903,green_club,0.2135,0.3965,0.6100,0.625,er,3,
1.45579,4.36903,green_club,0.4611,0.2714,0.7325,0.750,er,3,
1.84734,4.36903,race_to_bottom,-0.0098,0.5073,0.4975,0.500,er,3,
2.3442,4.36903,race_to_bottom,-0.0278,0.5211,0.4933,0.500,er,3,
2.9747,4.36903,race_to_bottom,-0.2749,0.6489,0.3740,0.375,er,3,
3.77478,4.36903,race_to_bottom,-0.2512,0.6298,0.3787,0.375,er,3,
4.79005,4.36903,race_to_bottom,-0.5018,0.7611,0.2594,0.250,er,3,
6.07839,4.36903,race_to_bottom,-0.7406,0.8756,0.1350,0.125,er,3,
7.71324,4.36903,race_to_bottom,-0.7395,0.8842,0.1447,0.125,er,3,
9.7878,4.36903,race_to_bottom,-0.7127,0.8705,0.1578,0.125,er,3,
12.4203,4.36903,race_to_bottom,-0.9554,0.9860,0.0306,0.000,er,3,
15.7609,4.36903,race_to_bottom,-0.8714,0.9382,0.0668,0.000,er,3,
20,4.36903,green_club,0.8240,0.0827,0.9067,1.000,er,3,
0.02,5,green_club,0.9533,0.0242,0.9775,1.000,er,3,
0.0253792,5,green_club,0.9633,0.0192,0.9825,1.000,er,3,
0.0322052,5,green_club,0.9628,0.0197,0.9825,1.000,er,3,
0.0408672,5,green_club,0.9658,0.0167,0.9825,1.000,er,3,
0.0518589,5,green_club,0.9508,0.0267,0.9775,1.000,er,3,
0.0658069,5,green_club,0.9651,0.0174,0.9825,1.000,er,3,
0.0835064,5,green_club,0.9668,0.0157,0.9825,1.000,er,3,
0.105966,5,green_club,0.9508,0.0267,0.9775,1.000,er,3,
0.134467,5,green_club,0.9557,0.0218,0.9775,1.000,er,3,
0.170634,5,green_club,0.9506,0.0269,0.9775,1.000,er,3,
0.216527,5,green_club,0.7044,0.1506,0.8550,0.875,er,3,
0.274765,5,green_club,0.9667,0.0158,0.9825,1.000,er,3,
0.348666,5,green_club,0.2115,0.3985,0.6100,0.625,er,3,
0.442443,5,green_club,0.4580,0.2745,0.7325,0.750,er,3,
0.561443,5,green_club,0.4617,0.2708,0.7325,0.750,er,3,
0.71245,5,green_club,0.7068,0.1482,0.8550,0.875,er,3,
0.904071,5,green_club,0.7051,0.1499,0.8550,0.875,er,3,
1.14723,5,green_club,0.7272,0.1378,0.8650,0.875,er,3,
1.45579,5,race_to_bottom,-0.0099,0.5074,0.4975,0.500,er,3,
1.84734,5,green_club,0.2124,0.3976,0.6100,0.625,er,3,
2.3442,5,race_to_bottom,-0.2613,0.6338,0.3725,0.375,er,3,
2.9747,5,race_to_bottom,-0.0044,0.5069,0.5025,0.500,er,3,
3.77478,5,race_to_bottom,-0.2395,0.6259,0.3864,0.375,er,3,
4.79005,5,race_to_bottom,-0.7333,0.8749,0.1416,0.125,er,3,
6.07839,5,race_to_bottom,-0.9783,0.9989,0.0205,0.000,er,3,
7.71324,5,race_to_bottom,-0.4981,0.7663,0.2683,0.250,er,3,
9.7878,5,race_to_bottom,-0.7244,0.8748,0.1505,0.125,er,3,
12.4203,5,race_to_bottom,-0.9300,0.9770,0.0470,0.000,er,3,
15.7609,5,race_to_bottom,-0.6444,0.8264,0.1820,0.125,er,3,
20,5,green_club,0.6348,0.1719,0.8066,0.750,er,3,
