mu,lam,regime,R,h_mean,s_mean,p_green,topology,k,m
0.216527,1.69937,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.274765,1.69937,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.348666,1.69937,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.442443,1.69937,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,1.69937,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.71245,1.69937,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.904071,1.69937,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.14723,1.69937,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
1.45579,1.69937,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.84734,1.69937,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ba,4,2
2.3442,1.69937,race_to_bottom,-0.9958,0.9989,0.0032,0.000,ba,4,2
2.9747,1.69937,race_to_bottom,-0.9965,0.9999,0.0035,0.000,ba,4,2
3.77478,1.69937,race_to_bottom,-0.9874,0.9946,0.0072,0.000,ba,4,2
4.79005,1.69937,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
6.07839,1.69937,race_to_bottom,-0.9962,0.9998,0.0036,0.000,ba,4,2
7.71324,1.69937,race_to_bottom,-0.9955,0.9983,0.0029,0.000,ba,4,2
9.7878,1.69937,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
12.4203,1.69937,race_to_bottom,-0.9758,0.9960,0.0203,0.000,ba,4,2
15.7609,1.69937,race_to_bottom,-0.8811,0.9036,0.0224,0.000,ba,4,2
20,1.69937,green_club,0.7991,0.0627,0.8619,0.750,ba,4,2
0.02,1.94479,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0253792,1.94479,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0322052,1.94479,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0408672,1.94479,green_club,0.9865,0.0060,0.9926,1.000,ba,4,2
0.0518589,1.94479,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0658069,1.94479,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0835064,1.94479,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,1.94479,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.134467,1.94479,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.170634,1.94479,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.216527,1.94479,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.274765,1.94479,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.348666,1.94479,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.442443,1.94479,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,1.94479,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.71245,1.94479,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
0.904071,1.94479,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
1.14723,1.94479,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.45579,1.94479,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.84734,1.94479,race_to_bottom,-0.7460,0.8750,0.1290,0.125,ba,4,2
2.3442,1.94479,race_to_bottom,-0.9949,0.9987,0.0037,0.000,ba,4,2
2.9747,1.94479,race_to_bottom,-0.9912,0.9999,0.0087,0.000,ba,4,2
3.77478,1.94479,race_to_bottom,-0.9971,0.9999,0.0029,0.000,ba,4,2
4.79005,1.94479,race_to_bottom,-0.9970,1.0000,0.0030,0.000,ba,4,2
6.07839,1.94479,race_to_bottom,-0.9933,0.9999,0.0065,0.000,ba,4,2
7.71324,1.94479,race_to_bottom,-0.9940,0.9978,0.0039,0.000,ba,4,2
9.7878,1.94479,race_to_bottom,-0.9844,0.9986,0.0142,0.000,ba,4,2
12.4203,1.94479,race_to_bottom,-0.9778,0.9955,0.0177,0.000,ba,4,2
15.7609,1.94479,race_to_bottom,-0.7412,0.8452,0.1040,0.125,ba,4,2
20,1.94479,transitional,0.2400,0.2824,0.5225,0.375,ba,4,2
0.02,2.22566,green_club,0.7191,0.1384,0.8575,0.875,ba,4,2
0.0253792,2.22566,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0322052,2.22566,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0408672,2.22566,green_club,0.7124,0.1424,0.8549,0.875,ba,4,2
0.0518589,2.22566,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0658069,2.22566,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0835064,2.22566,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.105966,2.22566,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.134467,2.22566,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.170634,2.22566,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.216527,2.22566,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.274765,2.22566,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.348666,2.22566,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.442443,2.22566,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
0.561443,2.22566,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.71245,2.22566,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.904071,2.22566,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.14723,2.22566,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.45579,2.22566,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
1.84734,2.22566,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
2.3442,2.22566,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.9747,2.22566,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
3.77478,2.22566,race_to_bottom,-0.9931,0.9976,0.0045,0.000,ba,4,2
4.79005,2.22566,race_to_bottom,-0.9831,0.9973,0.0142,0.000,ba,4,2
6.07839,2.22566,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
7.71324,2.22566,race_to_bottom,-0.9918,0.9979,0.0062,0.000,ba,4,2
9.7878,2.22566,race_to_bottom,-0.9947,0.9990,0.0044,0.000,ba,4,2
12.4203,2.22566,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
15.7609,2.22566,race_to_bottom,-0.8809,0.9007,0.0198,0.000,ba,4,2
20,2.22566,transitional,0.4604,0.1781,0.6385,0.500,ba,4,2
0.02,2.54709,green_club,0.9633,0.0180,0.9813,1.000,ba,4,2
0.0253792,2.54709,green_club,0.9943,0.0029,0.9972,1.000,ba,4,2
0.0322052,2.54709,green_club,0.7149,0.1412,0.8561,0.875,ba,4,2
0.0408672,2.54709,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0518589,2.54709,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0658069,2.54709,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0835064,2.54709,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.105966,2.54709,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.134467,2.54709,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.170634,2.54709,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.216527,2.54709,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.274765,2.54709,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.348666,2.54709,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.442443,2.54709,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,2.54709,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.71245,2.54709,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.904071,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
1.14723,2.54709,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
1.45579,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
1.84734,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.3442,2.54709,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
2.9747,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
3.77478,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
4.79005,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
6.07839,2.54709,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
7.71324,2.54709,race_to_bottom,-0.9791,0.9999,0.0208,0.000,ba,4,2
9.7878,2.54709,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
12.4203,2.54709,race_to_bottom,-0.9912,0.9975,0.0063,0.000,ba,4,2
15.7609,2.54709,race_to_bottom,-0.8746,0.8926,0.0180,0.000,ba,4,2
20,2.54709,transitional,0.4403,0.2330,0.6733,0.500,ba,4,2
0.02,2.91494,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.0253792,2.91494,green_club,0.7211,0.1372,0.8583,0.875,ba,4,2
0.0322052,2.91494,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0408672,2.91494,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0518589,2.91494,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0658069,2.91494,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0835064,2.91494,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.105966,2.91494,green_club,0.7499,0.1251,0.8750,0.875,ba,4,2
0.134467,2.91494,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.170634,2.91494,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.216527,2.91494,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.274765,2.91494,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.348666,2.91494,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.442443,2.91494,green_club,0.2499,0.3751,0.6250,0.625,ba,4,2
0.561443,2.91494,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.71245,2.91494,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.904071,2.91494,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.14723,2.91494,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
1.45579,2.91494,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.84734,2.91494,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
2.3442,2.91494,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.9747,2.91494,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
3.77478,2.91494,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
4.79005,2.91494,race_to_bottom,-0.9967,0.9999,0.0032,0.000,ba,4,2
6.07839,2.91494,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
7.71324,2.91494,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
9.7878,2.91494,race_to_bottom,-0.9894,0.9983,0.0088,0.000,ba,4,2
12.4203,2.91494,race_to_bottom,-0.9949,0.9996,0.0046,0.000,ba,4,2
15.7609,2.91494,race_to_bottom,-0.9403,0.9534,0.0131,0.000,ba,4,2
20,2.91494,green_club,0.1917,0.3358,0.5276,0.500,ba,4,2
0.02,3.33591,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0253792,3.33591,green_club,0.9662,0.0148,0.9810,1.000,ba,4,2
0.0322052,3.33591,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0408672,3.33591,green_club,0.9606,0.0185,0.9791,1.000,ba,4,2
0.0518589,3.33591,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0658069,3.33591,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0835064,3.33591,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,3.33591,green_club,0.4999,0.2501,0.7500,0.750,ba,4,2
0.134467,3.33591,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.170634,3.33591,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.216527,3.33591,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.274765,3.33591,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.348666,3.33591,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.442443,3.33591,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.561443,3.33591,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.71245,3.33591,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
0.904071,3.33591,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
1.14723,3.33591,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.45579,3.33591,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
1.84734,3.33591,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.3442,3.33591,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
2.9747,3.33591,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
3.77478,3.33591,race_to_bottom,-0.7470,0.8750,0.1280,0.125,ba,4,2
4.79005,3.33591,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
6.07839,3.33591,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
7.71324,3.33591,race_to_bottom,-0.9882,1.0000,0.0118,0.000,ba,4,2
9.7878,3.33591,race_to_bottom,-0.9957,1.0000,0.0043,0.000,ba,4,2
12.4203,3.33591,race_to_bottom,-0.9813,0.9971,0.0158,0.000,ba,4,2
15.7609,3.33591,race_to_bottom,-0.9347,0.9517,0.0170,0.000,ba,4,2
20,3.33591,transitional,0.2070,0.3464,0.5535,0.375,ba,4,2
0.02,3.81768,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0253792,3.81768,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0322052,3.81768,green_club,0.9679,0.0133,0.9812,1.000,ba,4,2
0.0408672,3.81768,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0518589,3.81768,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0658069,3.81768,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0835064,3.81768,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,3.81768,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.134467,3.81768,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.170634,3.81768,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.216527,3.81768,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.274765,3.81768,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.348666,3.81768,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.442443,3.81768,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,3.81768,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.71245,3.81768,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.904071,3.81768,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.14723,3.81768,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.45579,3.81768,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.84734,3.81768,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
2.3442,3.81768,race_to_bottom,-0.7499,0.8749,0.1250,0.125,ba,4,2
2.9747,3.81768,race_to_bottom,-0.7433,0.8750,0.1317,0.125,ba,4,2
3.77478,3.81768,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
4.79005,3.81768,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
6.07839,3.81768,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
7.71324,3.81768,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
9.7878,3.81768,race_to_bottom,-0.9848,0.9978,0.0130,0.000,ba,4,2
12.4203,3.81768,race_to_bottom,-0.9999,0.9999,0.0000,0.000,ba,4,2
15.7609,3.81768,race_to_bottom,-0.9383,0.9578,0.0195,0.000,ba,4,2
20,3.81768,green_club,0.6968,0.1029,0.7997,0.875,ba,4,2
0.02,4.36903,green_club,0.9641,0.0155,0.9796,1.000,ba,4,2
0.0253792,4.36903,green_club,0.9645,0.0153,0.9798,1.000,ba,4,2
0.0322052,4.36903,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0408672,4.36903,green_club,0.9903,0.0044,0.9947,1.000,ba,4,2
0.0518589,4.36903,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.0658069,4.36903,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0835064,4.36903,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,4.36903,green_club,0.9999,0.0001,1.0000,1.000,ba,4,2
0.134467,4.36903,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.170634,4.36903,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.216527,4.36903,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.274765,4.36903,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.348666,4.36903,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.442443,4.36903,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.561443,4.36903,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.71245,4.36903,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.904071,4.36903,race_to_bottom,-0.7501,0.8751,0.1250,0.125,ba,4,2
1.14723,4.36903,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.45579,4.36903,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
1.84734,4.36903,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.3442,4.36903,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
2.9747,4.36903,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
3.77478,4.36903,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
4.79005,4.36903,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
6.07839,4.36903,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
7.71324,4.36903,race_to_bottom,-0.9965,1.0000,0.0035,0.000,ba,4,2
9.7878,4.36903,race_to_bottom,-0.9708,0.9905,0.0197,0.000,ba,4,2
12.4203,4.36903,race_to_bottom,-0.9911,0.9969,0.0058,0.000,ba,4,2
15.7609,4.36903,race_to_bottom,-0.9333,0.9550,0.0218,0.000,ba,4,2
20,4.36903,transitional,0.3571,0.2674,0.6245,0.375,ba,4,2
0.02,5,green_club,0.9637,0.0162,0.9799,1.000,ba,4,2
0.0253792,5,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0322052,5,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0408672,5,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.0518589,5,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0658069,5,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.0835064,5,green_club,0.7500,0.1250,0.8750,0.875,ba,4,2
0.105966,5,green_club,1.0000,0.0000,1.0000,1.000,ba,4,2
0.134467,5,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.170634,5,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.216527,5,green_club,0.2500,0.3750,0.6250,0.625,ba,4,2
0.274765,5,green_club,0.5000,0.2500,0.7500,0.750,ba,4,2
0.348666,5,race_to_bottom,-0.0000,0.5000,0.5000,0.500,ba,4,2
0.442443,5,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ba,4,2
0.561443,5,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
0.71245,5,race_to_bottom,0.0000,0.5000,0.5000,0.500,ba,4,2
0.904071,5,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
1.14723,5,race_to_bottom,-0.5000,0.7500,0.2500,0.250,ba,4,2
1.45579,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
1.84734,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.3442,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
2.9747,5,race_to_bottom,-0.7500,0.8750,0.1250,0.125,ba,4,2
3.77478,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
4.79005,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
6.07839,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
7.71324,5,race_to_bottom,-0.9966,1.0000,0.0033,0.000,ba,4,2
9.7878,5,race_to_bottom,-1.0000,1.0000,0.0000,0.000,ba,4,2
12.4203,5,race_to_bottom,-0.9949,0.9998,0.0050,0.000,ba,4,2
15.7609,5,race_to_bottom,-0.9378,0.9690,0.0313,0.000,ba,4,2
20,5,transitional,0.2388,0.3078,0.5467,0.250,ba,4,2
