mu,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
2.3442,0.206897,race_to_bottom,-0.9951,0.9998,0.0048,0.000,8.54303e+07,5.78671e+06,7372.87,1.07509e+09,9.95453e+08,7.96362e+08,1.99091e+08,1558.05,-168243,-294.386,0.2375,260.45,8.55985e+07,1568.89,49.7625,54571.2,1.0000,0.9992,1.0000,0.9999,1.0000,0.9999,0.0285,0.0000,0.0000,0.0000,0.0000,0.0000
2.9747,0.206897,race_to_bottom,-0.9961,0.9999,0.0038,0.000,8.5407e+07,5.78459e+06,6984.74,1.07481e+09,9.95193e+08,7.96154e+08,1.99039e+08,1557.62,-8501.57,239.942,0.2,219.327,8.54155e+07,1564.2,49.8,54612.3,1.0000,0.9997,0.9999,0.9998,1.0000,1.0000,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000
3.77478,0.206897,race_to_bottom,-0.9918,0.9999,0.0081,0.000,8.53251e+07,5.77356e+06,13709.1,1.07376e+09,9.94223e+08,7.95379e+08,1.98845e+08,1556.13,-70865,119.487,0.404167,443.223,8.5396e+07,1570.43,49.5958,54388.4,1.0000,0.9999,0.9999,0.9997,1.0000,0.9999,0.0267,0.0219,0.0000,0.0000,0.0000,0.0000
4.79005,0.206897,race_to_bottom,-0.9921,0.9995,0.0074,0.000,8.5394e+07,5.75966e+06,12857.1,1.07235e+09,9.92724e+08,7.94179e+08,1.98545e+08,1557.39,213503,700.188,0.370833,406.668,8.51805e+07,1565.32,49.6292,54425,1.0000,1.0000,1.0000,0.9973,1.0000,0.9998,0.0225,0.0000,0.0000,0.0218,0.0000,0.0000
6.07839,0.206897,race_to_bottom,-0.9954,0.9998,0.0044,0.000,8.50177e+07,5.73618e+06,7090.23,1.07016e+09,9.90884e+08,7.92707e+08,1.98177e+08,1550.52,-83534,-20.2127,0.216667,237.604,8.51013e+07,1559.04,49.7833,54594.1,1.0000,0.9997,1.0000,1.0000,0.9999,0.9995,0.0263,0.0000,0.0000,0.0000,0.0000,0.0000
7.71324,0.206897,race_to_bottom,-0.9918,0.9999,0.0081,0.000,8.45471e+07,5.68046e+06,13985.3,1.06451e+09,9.85658e+08,7.88526e+08,1.97132e+08,1541.94,-68980.6,153.218,0.4125,452.361,8.46161e+07,1556.37,49.5875,54379.3,1.0000,0.9999,1.0000,1.0000,0.9998,0.9999,0.0226,0.0261,0.0000,0.0000,0.0000,0.0000
9.7878,0.206897,race_to_bottom,-0.9867,0.9999,0.0132,0.000,8.39979e+07,5.61714e+06,21249.6,1.0578e+09,9.79436e+08,7.83549e+08,1.95887e+08,1531.92,-317613,-100.859,0.666667,731.089,8.43155e+07,1559.04,49.3333,54100.6,1.0000,0.9999,1.0000,0.9999,0.9999,0.9996,0.0298,0.0261,0.0000,0.0234,0.0000,0.0000
12.4203,0.206897,race_to_bottom,-0.9847,0.9998,0.0151,0.000,8.21949e+07,5.41971e+06,22336.6,1.03612e+09,9.59365e+08,7.67492e+08,1.91873e+08,1499.04,-571854,-240.941,0.745833,817.906,8.27667e+07,1533.34,49.2542,54013.8,1.0000,1.0000,0.9995,0.9995,1.0000,0.9999,0.0246,0.0270,0.0000,0.0393,0.0000,0.0000
15.7609,0.206897,race_to_bottom,-0.9656,0.9735,0.0079,0.000,1.11479e+08,4.96322e+06,12069.4,9.70455e+08,8.63951e+08,6.91161e+08,1.7279e+08,2033.12,641877,1736.06,0.395833,434.084,1.10837e+08,2038.85,49.6042,54397.6,0.9577,0.9547,0.9994,0.9903,0.9654,0.9735,0.0258,0.0000,0.0000,0.0216,0.0000,0.0000
20,0.206897,race_to_bottom,-0.5989,0.6832,0.0843,0.000,3.43379e+08,4.11069e+06,17103.7,8.84258e+08,5.45007e+08,4.36006e+08,1.09001e+08,6262.43,4.85189e+07,10571.2,4.19167,4596.72,2.9486e+08,5899.12,45.8083,50234.9,0.5952,0.7366,0.7409,0.7265,0.7199,0.5802,0.2111,0.0000,0.0905,0.0017,0.0649,0.1374
0.02,0.241379,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.547e+07,5.79011e+06,0,1.07568e+09,9.95999e+08,7.96799e+08,1.992e+08,1558.77,0,nan,0,0,8.547e+07,1558.77,50,54831.7,1.0000,0.9998,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0253792,0.241379,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54752e+07,5.79074e+06,0,1.07574e+09,9.96056e+08,7.96844e+08,1.99211e+08,1558.87,0,nan,0,0,8.54752e+07,1558.87,50,54831.7,1.0000,0.9998,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0322052,0.241379,race_to_bottom,-0.9998,0.9998,0.0000,0.000,8.54791e+07,5.79121e+06,0,1.07579e+09,9.96099e+08,7.96879e+08,1.9922e+08,1558.94,0,nan,0,0,8.54791e+07,1558.94,50,54831.7,1.0000,0.9995,1.0000,0.9994,1.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0408672,0.241379,race_to_bottom,-0.9933,0.9999,0.0067,0.000,8.53858e+07,5.77882e+06,13014.2,1.07452e+09,9.94924e+08,7.9594e+08,1.98985e+08,1557.24,239077,654.031,0.333333,365.544,8.51467e+07,1563.44,49.6667,54466.1,1.0000,0.9999,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000
0.0518589,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54889e+07,5.79241e+06,0,1.0759e+09,9.96206e+08,7.96965e+08,1.99241e+08,1559.12,0,nan,0,0,8.54889e+07,1559.12,50,54831.7,1.0000,0.9999,1.0000,0.9999,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0658069,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54913e+07,5.79269e+06,0,1.07593e+09,9.96232e+08,7.96986e+08,1.99246e+08,1559.16,0,nan,0,0,8.54913e+07,1559.16,50,54831.7,1.0000,0.9995,0.9999,0.9999,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0835064,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54949e+07,5.79314e+06,0,1.07597e+09,9.96272e+08,7.97018e+08,1.99254e+08,1559.23,0,nan,0,0,8.54949e+07,1559.23,50,54831.7,1.0000,0.9998,0.9999,1.0000,1.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.105966,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.5494e+07,5.79302e+06,0,1.07596e+09,9.96262e+08,7.97009e+08,1.99252e+08,1559.21,0,nan,0,0,8.5494e+07,1559.21,50,54831.7,1.0000,0.9999,1.0000,1.0000,0.9998,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.134467,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54953e+07,5.79319e+06,0,1.07598e+09,9.96277e+08,7.97021e+08,1.99255e+08,1559.23,0,nan,0,0,8.54953e+07,1559.23,50,54831.7,1.0000,0.9998,0.9999,0.9997,1.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.170634,0.241379,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54972e+07,5.79342e+06,0,1.076e+09,9.96297e+08,7.97038e+08,1.99259e+08,1559.27,0,nan,0,0,8.54972e+07,1559.27,50,54831.7,1.0000,1.0000,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.216527,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54958e+07,5.79325e+06,0,1.07598e+09,9.96282e+08,7.97026e+08,1.99256e+08,1559.24,0,nan,0,0,8.54958e+07,1559.24,50,54831.7,1.0000,0.9998,1.0000,0.9999,0.9998,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.274765,0.241379,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.54967e+07,5.79336e+06,0,1.07599e+09,9.96291e+08,7.97033e+08,1.99258e+08,1559.26,0,nan,0,0,8.54967e+07,1559.26,50,54831.7,1.0000,1.0000,0.9998,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.348666,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54974e+07,5.79357e+06,0,1.076e+09,9.96298e+08,7.97038e+08,1.9926e+08,1559.27,0,nan,0,0,8.54974e+07,1559.27,50,54831.7,1.0000,0.9999,0.9996,0.9998,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.442443,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.55049e+07,5.7946e+06,0,1.07609e+09,9.96379e+08,7.97103e+08,1.99276e+08,1559.41,0,nan,0,0,8.55049e+07,1559.41,50,54831.7,1.0000,0.9999,1.0000,0.9998,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.561443,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.55099e+07,5.79532e+06,0,1.07615e+09,9.96432e+08,7.97146e+08,1.99286e+08,1559.5,0,nan,0,0,8.55099e+07,1559.5,50,54831.7,1.0000,0.9998,0.9998,0.9999,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.71245,0.241379,race_to_bottom,-1.0000,1.0000,0.0000,0.000,8.55035e+07,5.79468e+06,0,1.07607e+09,9.9636e+08,7.97088e+08,1.99272e+08,1559.38,0,nan,0,0,8.55035e+07,1559.38,50,54831.7,1.0000,1.0000,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.904071,0.241379,race_to_bottom,-0.9947,0.9987,0.0040,0.000,8.62264e+07,5.78763e+06,4879.77,1.07524e+09,9.94809e+08,7.95847e+08,1.98962e+08,1572.57,641092,3553.25,0.191667,210.188,8.55853e+07,1567.08,49.8083,54621.5,1.0000,0.9921,1.0000,1.0000,1.0000,1.0000,0.0000,0.0238,0.0000,0.0000,0.0000,0.0000
1.14723,0.241379,race_to_bottom,-0.9999,0.9999,0.0000,0.000,8.54908e+07,5.79418e+06,0,1.0759e+09,9.96208e+08,7.96966e+08,1.99242e+08,1559.15,0,nan,0,0,8.54908e+07,1559.15,50,54831.7,1.0000,0.9999,1.0000,1.0000,1.0000,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.45579,0.241379,race_to_bottom,-0.9963,0.9998,0.0035,0.000,8.54314e+07,5.7866e+06,6649.08,1.07512e+09,9.95477e+08,7.96382e+08,1.99095e+08,1558.07,65147.4,465.299,0.179167,196.48,8.53663e+07,1562.57,49.8208,54635.2,1.0000,0.9995,0.9997,1.0000,1.0000,0.9997,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000
1.84734,0.241379,race_to_bottom,-0.9959,0.9999,0.0040,0.000,8.54095e+07,5.78484e+06,6984.84,1.07484e+09,9.95221e+08,7.96177e+08,1.99044e+08,1557.67,-8725.84,238.816,0.2,219.327,8.54182e+07,1564.25,49.8,54612.3,1.0000,0.9999,1.0000,0.9996,1.0000,0.9998,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000
2.3442,0.241379,race_to_bottom,-0.9948,1.0000,0.0052,0.000,8.54041e+07,5.78451e+06,7720.16,1.07476e+09,9.95149e+08,7.96119e+08,1.9903e+08,1557.57,-240221,-517.123,0.258333,283.297,8.56444e+07,1570.46,49.7417,54548.4,1.0000,0.9999,1.0000,1.0000,1.0000,0.9999,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000
2.9747,0.241379,race_to_bottom,-0.9959,0.9999,0.0040,0.000,8.5405e+07,5.78447e+06,6753.41,1.07479e+09,9.95172e+08,7.96138e+08,1.99034e+08,1557.59,9347.15,271.751,0.191667,210.188,8.53956e+07,1563.55,49.8083,54621.5,1.0000,0.9999,0.9999,0.9997,1.0000,1.0000,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000
3.77478,0.241379,race_to_bottom,-0.9960,0.9999,0.0039,0.000,8.53655e+07,5.77934e+06,6809.28,1.07432e+09,9.94742e+08,7.95794e+08,1.98948e+08,1556.87,-5962.28,224.123,0.195833,214.757,8.53715e+07,1563.25,49.8042,54616.9,1.0000,0.9996,1.0000,0.9999,1.0000,0.9999,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000
4.79005,0.241379,race_to_bottom,-0.9958,0.9999,0.0041,0.000,8.52532e+07,5.76552e+06,6921.27,1.07297e+09,9.9349e+08,7.94792e+08,1.98698e+08,1554.82,-37775.7,122.838,0.204167,223.896,8.5291e+07,1562.08,49.7958,54607.8,1.0000,0.9999,0.9998,0.9998,1.0000,0.9998,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000
6.07839,0.241379,race_to_bottom,-0.9901,0.9986,0.0085,0.000,8.55759e+07,5.73434e+06,12666.7,1.06989e+09,9.90057e+08,7.92046e+08,1.98011e+08,1560.7,316388,1035.43,0.425,466.069,8.52595e+07,1568.7,49.575,54365.6,1.0000,0.9996,0.9997,0.9929,0.9999,0.9995,0.0235,0.0000,0.0000,0.0273,0.0000,0.0000
7.71324,0.241379,race_to_bottom,-0.9906,0.9988,0.0082,0.000,8.50794e+07,5.67825e+06,12603.2,1.06429e+09,9.84904e+08,7.87923e+08,1.96981e+08,1551.65,347538,1101.74,0.4125,452.361,8.47318e+07,1558.54,49.5875,54379.3,1.0000,0.9928,1.0000,1.0000,0.9998,0.9999,0.0224,0.0268,0.0000,0.0000,0.0000,0.0000
9.7878,0.241379,race_to_bottom,-0.9960,0.9999,0.0038,0.000,8.40011e+07,5.61876e+06,6754.39,1.05801e+09,9.79636e+08,7.83709e+08,1.95927e+08,1531.98,20807.3,326.983,0.191667,210.188,8.39803e+07,1537.63,49.8083,54621.5,1.0000,0.9999,1.0000,0.9999,0.9999,0.9996,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000
12.4203,0.241379,race_to_bottom,-0.9910,0.9998,0.0088,0.000,8.18411e+07,5.40749e+06,14136.7,1.03166e+09,9.55244e+08,7.64195e+08,1.91049e+08,1492.59,-151754,84.6113,0.4375,479.777,8.19929e+07,1509.19,49.5625,54351.9,1.0000,0.9991,0.9999,1.0000,1.0000,0.9999,0.0290,0.0237,0.0000,0.0000,0.0000,0.0000
15.7609,0.241379,race_to_bottom,-0.9650,0.9704,0.0055,0.000,1.06663e+08,4.81454e+06,5829.39,9.43107e+08,8.41264e+08,6.73011e+08,1.68253e+08,1945.29,611924,3154.46,0.266667,292.436,1.06051e+08,1947.57,49.7333,54539.2,0.9383,0.9548,0.9907,1.0000,0.9654,0.9735,0.0329,0.0000,0.0000,0.0000,0.0000,0.0000
20,0.241379,transitional,-0.3376,0.6039,0.2663,0.000,3.98127e+08,4.15223e+06,35308.5,8.90682e+08,4.96743e+08,3.97394e+08,9.93486e+07,7260.9,1.64464e+08,11290.4,13.3333,14621.8,2.33663e+08,5749.31,36.6667,40209.9,0.4629,0.5627,0.5927,0.7049,0.7199,0.5802,0.5876,0.4035,0.3252,0.0791,0.0649,0.1374
0.02,0.275862,race_to_bottom,-0.9966,1.0000,0.0033,0.000,8.54288e+07,5.78527e+06,5702.49,1.07511e+09,9.95472e+08,7.96378e+08,1.99094e+08,1558.02,19504.2,106.713,0.166667,182.772,8.54093e+07,1562.94,49.8333,54648.9,1.0000,0.9998,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.0253792,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54347e+07,5.78599e+06,5702.49,1.07518e+09,9.95537e+08,7.9643e+08,1.99107e+08,1558.13,19457.2,106.456,0.166667,182.772,8.54152e+07,1563.05,49.8333,54648.9,1.0000,0.9998,0.9997,1.0000,1.0000,0.9999,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.0322052,0.275862,race_to_bottom,-0.9965,0.9998,0.0033,0.000,8.54388e+07,5.78648e+06,5702.49,1.07523e+09,9.95583e+08,7.96466e+08,1.99117e+08,1558.2,19446.1,106.395,0.166667,182.772,8.54193e+07,1563.12,49.8333,54648.9,1.0000,0.9995,1.0000,1.0000,0.9996,0.9999,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.0408672,0.275862,race_to_bottom,-0.9965,0.9999,0.0033,0.000,8.54412e+07,5.78678e+06,5702.49,1.07526e+09,9.95609e+08,7.96487e+08,1.99122e+08,1558.25,19433.3,106.325,0.166667,182.772,8.54218e+07,1563.17,49.8333,54648.9,1.0000,0.9999,0.9999,1.0000,1.0000,0.9996,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.0518589,0.275862,race_to_bottom,-0.9966,1.0000,0.0033,0.000,8.5445e+07,5.78725e+06,5702.49,1.0753e+09,9.95651e+08,7.96521e+08,1.9913e+08,1558.32,19397.3,106.128,0.166667,182.772,8.54256e+07,1563.24,49.8333,54648.9,1.0000,0.9999,1.0000,1.0000,0.9998,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.0658069,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54502e+07,5.78788e+06,5702.49,1.07536e+09,9.95708e+08,7.96566e+08,1.99142e+08,1558.41,19390.7,106.092,0.166667,182.772,8.54308e+07,1563.33,49.8333,54648.9,1.0000,0.9995,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.0835064,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54531e+07,5.78823e+06,5702.49,1.0754e+09,9.9574e+08,7.96592e+08,1.99148e+08,1558.46,19375.2,106.007,0.166667,182.772,8.54338e+07,1563.39,49.8333,54648.9,1.0000,0.9998,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.105966,0.275862,race_to_bottom,-0.9965,0.9998,0.0033,0.000,8.54508e+07,5.78794e+06,5702.49,1.07537e+09,9.95714e+08,7.96572e+08,1.99143e+08,1558.42,19383.9,106.055,0.166667,182.772,8.54314e+07,1563.34,49.8333,54648.9,1.0000,0.9999,0.9999,0.9998,0.9995,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.134467,0.275862,race_to_bottom,-0.9965,0.9999,0.0033,0.000,8.54584e+07,5.78881e+06,5702.49,1.07544e+09,9.95779e+08,7.96623e+08,1.99156e+08,1558.56,19384,106.056,0.166667,182.772,8.5439e+07,1563.48,49.8333,54648.9,1.0000,0.9998,0.9999,0.9999,0.9999,0.9998,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.170634,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54595e+07,5.78912e+06,5702.49,1.07547e+09,9.95808e+08,7.96647e+08,1.99162e+08,1558.58,19392.9,106.104,0.166667,182.772,8.54401e+07,1563.5,49.8333,54648.9,1.0000,1.0000,0.9998,1.0000,0.9999,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.216527,0.275862,race_to_bottom,-0.9965,0.9998,0.0033,0.000,8.54526e+07,5.78816e+06,5702.49,1.07539e+09,9.95734e+08,7.96587e+08,1.99147e+08,1558.45,19407.3,106.183,0.166667,182.772,8.54331e+07,1563.37,49.8333,54648.9,1.0000,0.9998,0.9995,0.9997,0.9999,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.274765,0.275862,race_to_bottom,-0.9966,1.0000,0.0033,0.000,8.54537e+07,5.7883e+06,5702.49,1.07541e+09,9.95746e+08,7.96597e+08,1.99149e+08,1558.47,19375.2,106.007,0.166667,182.772,8.54343e+07,1563.4,49.8333,54648.9,1.0000,1.0000,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.348666,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54627e+07,5.78989e+06,5702.49,1.07551e+09,9.95838e+08,7.96671e+08,1.99168e+08,1558.64,19417,106.236,0.166667,182.772,8.54433e+07,1563.56,49.8333,54648.9,1.0000,0.9999,1.0000,0.9999,0.9998,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.442443,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54653e+07,5.78813e+06,5702.49,1.07539e+09,9.95717e+08,7.96574e+08,1.99143e+08,1558.69,19385.4,106.063,0.166667,182.772,8.54459e+07,1563.61,49.8333,54648.9,1.0000,0.9999,0.9999,0.9998,0.9998,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.561443,0.275862,race_to_bottom,-0.9966,0.9999,0.0033,0.000,8.54643e+07,5.78996e+06,5702.49,1.07553e+09,9.95858e+08,7.96687e+08,1.99172e+08,1558.67,19375.2,106.007,0.166667,182.772,8.5445e+07,1563.59,49.8333,54648.9,1.0000,0.9998,1.0000,1.0000,0.9996,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.71245,0.275862,race_to_bottom,-0.9966,1.0000,0.0033,0.000,8.54628e+07,5.78978e+06,5702.49,1.07551e+09,9.95842e+08,7.96674e+08,1.99168e+08,1558.64,19384.8,106.06,0.166667,182.772,8.54435e+07,1563.56,49.8333,54648.9,1.0000,1.0000,0.9999,0.9999,1.0000,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
0.904071,0.275862,race_to_bottom,-0.9912,0.9985,0.0073,0.000,8.6191e+07,5.78336e+06,10582.3,1.07475e+09,9.94348e+08,7.95478e+08,1.9887e+08,1571.92,660406,1829.46,0.358333,392.96,8.55306e+07,1571.35,49.6417,54438.7,1.0000,0.9921,0.9998,1.0000,0.9994,0.9996,0.0000,0.0238,0.0200,0.0000,0.0000,0.0000
1.14723,0.275862,race_to_bottom,-0.9964,0.9998,0.0033,0.000,8.545e+07,5.78941e+06,5702.49,1.07534e+09,9.95686e+08,7.96549e+08,1.99137e+08,1558.41,19391.5,106.097,0.166667,182.772,8.54306e+07,1563.33,49.8333,54648.9,1.0000,0.9999,0.9998,0.9996,1.0000,0.9994,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000
1.45579,0.275862,race_to_bottom,-0.9930,0.9999,0.0069,0.000,8.54007e+07,5.78316e+06,12351.6,1.07467e+09,9.95065e+08,7.96052e+08,1.99013e+08,1557.51,84563.5,285.765,0.345833,379.252,8.53161e+07,1566.93,49.6542,54452.4,1.0000,0.9995,1.0000,1.0000,1.0000,1.0000,0.0213,0.0000,0.0200,0.0000,0.0000,0.0000
1.84734,0.275862,race_to_bottom,-0.9925,0.9999,0.0073,0.000,8.53807e+07,5.78106e+06,12687.3,1.07442e+09,9.94837e+08,7.9587e+08,1.98967e+08,1557.14,10893.9,173.081,0.366667,402.099,8.53698e+07,1568.65,49.6333,54429.6,1.0000,0.9999,0.9999,0.9998,1.0000,0.9996,0.0239,0.0000,0.0200,0.0000,0.0000,0.0000
2.3442,0.275862,race_to_bottom,-0.9912,0.9997,0.0085,0.000,8.53616e+07,5.77952e+06,13422.6,1.07418e+09,9.94609e+08,7.95687e+08,1.98922e+08,1556.79,-220800,-205.434,0.425,466.069,8.55824e+07,1574.6,49.575,54365.6,1.0000,0.9999,1.0000,0.9998,1.0000,0.9984,0.0310,0.0000,0.0200,0.0000,0.0000,0.0000
2.9747,0.275862,race_to_bottom,-0.9925,0.9999,0.0073,0.000,8.53657e+07,5.77998e+06,12455.9,1.07424e+09,9.94666e+08,7.95733e+08,1.98933e+08,1556.87,29034.5,189.733,0.358333,392.96,8.53367e+07,1567.75,49.6417,54438.7,1.0000,0.9999,1.0000,0.9999,1.0000,0.9996,0.0241,0.0000,0.0200,0.0000,0.0000,0.0000
3.77478,0.275862,race_to_bottom,-0.9925,0.9997,0.0072,0.000,8.53e+07,5.77181e+06,12511.8,1.07346e+09,9.93946e+08,7.95157e+08,1.98789e+08,1555.67,14028,166.748,0.3625,397.53,8.5286e+07,1566.96,49.6375,54434.1,1.0000,0.9996,1.0000,0.9991,1.0000,0.9997,0.0234,0.0000,0.0200,0.0000,0.0000,0.0000
4.79005,0.275862,race_to_bottom,-0.9925,0.9999,0.0075,0.000,8.51925e+07,5.75842e+06,12623.8,1.07219e+09,9.92768e+08,7.94215e+08,1.98554e+08,1553.71,-17262.5,117.536,0.370833,406.668,8.52098e+07,1565.86,49.6292,54425,1.0000,0.9999,1.0000,0.9999,0.9997,0.9999,0.0248,0.0000,0.0200,0.0000,0.0000,0.0000
6.07839,0.275862,race_to_bottom,-0.9926,0.9999,0.0072,0.000,8.49802e+07,5.73243e+06,12577,1.06968e+09,9.9044e+08,7.92352e+08,1.98088e+08,1549.84,25561.2,195.909,0.3625,397.53,8.49546e+07,1560.88,49.6375,54434.1,1.0000,0.9996,1.0000,0.9999,0.9999,0.9998,0.0235,0.0000,0.0200,0.0000,0.0000,0.0000
7.71324,0.275862,race_to_bottom,-0.9872,0.9988,0.0115,0.000,8.50381e+07,5.67334e+06,18305.7,1.06372e+09,9.84378e+08,7.87502e+08,1.96876e+08,1550.89,372921,780.784,0.579167,635.133,8.46652e+07,1562.55,49.4208,54196.5,1.0000,0.9928,1.0000,1.0000,1.0000,0.9999,0.0224,0.0268,0.0200,0.0000,0.0000,0.0000
9.7878,0.275862,race_to_bottom,-0.9884,0.9999,0.0115,0.000,8.39622e+07,5.6135e+06,19373.7,1.05739e+09,9.79059e+08,7.83248e+08,1.95812e+08,1531.27,-47863.1,143.664,0.575,630.564,8.40101e+07,1550.32,49.425,54201.1,1.0000,0.9999,1.0000,1.0000,1.0000,0.9995,0.0230,0.0000,0.0200,0.0261,0.0000,0.0000
12.4203,0.275862,race_to_bottom,-0.9797,0.9977,0.0180,0.000,8.37834e+07,5.41888e+06,28137.4,1.03563e+09,9.57294e+08,7.65835e+08,1.91459e+08,1528.01,-434418,-56.28,0.895833,982.401,8.42178e+07,1564.36,49.1042,53849.3,1.0000,0.9991,1.0000,0.9973,0.9999,0.9898,0.0290,0.0237,0.0200,0.0000,0.0353,0.0000
15.7609,0.275862,race_to_bottom,-0.8704,0.9121,0.0416,0.000,1.51274e+08,4.73988e+06,26662.9,9.46851e+08,8.00343e+08,6.40275e+08,1.60069e+08,2758.89,9.55404e+06,5407.54,2.07917,2280.08,1.4172e+08,2703.23,47.9208,52551.6,0.9383,0.9548,0.8481,0.9624,0.8861,0.8828,0.0329,0.0000,0.0200,0.0660,0.0496,0.0813
20,0.275862,transitional,-0.2630,0.5941,0.3311,0.000,3.86189e+08,4.21917e+06,55161.7,8.99929e+08,5.18014e+08,4.14412e+08,1.03603e+08,7043.17,1.91403e+08,10083.7,16.55,18149.3,1.94785e+08,5381.76,33.45,36682.4,0.4629,0.5627,0.5272,0.7236,0.7510,0.5374,0.5876,0.4035,0.2283,0.1443,0.1989,0.4243
0.02,0.310345,race_to_bottom,-0.9832,0.9998,0.0167,0.000,8.52261e+07,5.75851e+06,31725.5,1.07238e+09,9.92948e+08,7.94359e+08,1.9859e+08,1554.32,492498,510.262,0.833333,913.861,8.47336e+07,1571.66,49.1667,53917.8,1.0000,0.9999,1.0000,0.9999,0.9998,0.9994,0.0400,0.0000,0.0200,0.0200,0.0200,0.0000
