delta_c,t_ratio,g,leakage_mean,leakage_std,import_pen_mean,import_pen_std,price_cv_mean,price_cv_std,price_iqr_mean,price_iqr_std,n_active_mean,n_valid,leakage_ok,import_ok,price_cv_ok,all_pass
2.5,2.0,1.5,17.723097036079707,9.25016116953309,34.74526600920625,6.364449810277635,16.745444541401234,1.0364855536687105,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,2.0,2.0,12.319699638616607,6.837951243250829,23.8722384872947,5.904068346486121,16.29952346910039,0.8642110322742562,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,2.0,2.2,10.143158262611394,5.6877438914761775,19.677001867710057,5.5442216272439655,16.219833729648812,0.7810847444554884,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,2.0,2.3,9.192945460654672,5.1653929950509765,17.477528199754254,5.298615376247621,16.177777651748528,0.752909713853613,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,2.0,2.4,8.115540663084483,4.599144265037737,15.389172441223554,5.080263343265435,16.152995265962353,0.7447301923049875,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,2.0,2.5,7.062534210833287,4.046772925673816,13.036968155259519,4.959107147325131,16.136082561189582,0.7361248056001782,27.36349471482506,2.5298605366314963,7.651999999999999,5,1,0,1,0
2.5,2.5,0.3,30.409845116822016,9.503692358802498,62.55295438908812,3.9705980290539533,19.437990095186827,2.0747178343362647,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,2.5,0.5,28.402340953055234,9.44600875231549,58.018526077093995,4.295579112317799,19.023926151345165,1.9772334045998576,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,2.5,0.7,26.309227163257976,9.520133516166146,53.44086759879593,4.649861637522544,18.62561893878266,1.8679729281431723,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,2.5,1.0,23.063874725641305,9.905138004852784,46.4086374392655,5.293926564020767,18.103558720946232,1.7019702861878818,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,2.5,1.3,19.982079331440094,9.925950530083488,39.19018965309614,6.096347208842664,17.634648045795394,1.506041010456586,28.366419936570527,2.907939807274792,7.651999999999999,5,1,0,1,0
2.5,2.5,1.5,17.521167847722985,9.204033677686937,34.74526600920625,6.364449810277635,17.37726504861879,1.3884983081452753,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,2.5,2.0,12.150170423041917,6.8232768519163605,23.8722384872947,5.904068346486121,16.930415510002685,1.1844455181676394,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,2.5,2.2,9.969321721315977,5.663222951001052,19.677001867710057,5.5442216272439655,16.868971293867038,1.1033988393673733,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,2.5,2.3,8.996535042424894,5.110297745376311,17.477528199754254,5.298615376247621,16.842084666322176,1.0755419209444639,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,2.5,2.4,7.903644147611805,4.520365192981362,15.389172441223554,5.080263343265435,16.840350817885206,1.064371154548198,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,2.5,2.5,6.843672740061774,3.9551906083184023,13.036968155259519,4.959107147325131,16.85290147363922,1.051521928444679,27.39681950334083,2.591597420041191,7.651999999999999,5,1,0,1,0
2.5,3.0,0.3,30.404291652496067,9.505880152903217,62.55295438908812,3.9705980290539533,19.587521090028925,2.305061600250545,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,3.0,0.5,28.397236056598537,9.448914517856272,58.018526077093995,4.295579112317799,19.180348086509106,2.1960762483110376,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,3.0,0.7,26.28278890022982,9.520502226297106,53.44086759879593,4.649861637522544,18.799517124873987,2.083784099771401,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,3.0,1.0,22.994881196443764,9.888641469758847,46.4086374392655,5.293926564020767,18.306027288383852,1.9145287684635117,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,3.0,1.3,19.898160902216546,9.896911154151,39.19018965309614,6.096347208842664,17.91055746995668,1.7442544705439484,28.366419936570527,2.907939807274792,7.651999999999999,5,1,0,1,0
2.5,3.0,1.5,17.442973061357094,9.182800763116285,34.74526600920625,6.364449810277635,17.716043498076882,1.6477657039649525,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,3.0,2.0,12.083692898565486,6.797776661572457,23.8722384872947,5.904068346486121,17.278583984663918,1.424129861756446,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,3.0,2.2,9.914611670760893,5.636561575638845,19.677001867710057,5.5442216272439655,17.224376278671244,1.3397758897724001,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,3.0,2.3,8.946609582518843,5.082240236281,17.477528199754254,5.298615376247621,17.20127854575294,1.3100700255642508,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,3.0,2.4,7.858980659171037,4.491420249910209,15.389172441223554,5.080263343265435,17.203491507693364,1.2950475729005144,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,3.0,2.5,6.8035244363551,3.923787631629607,13.036968155259519,4.959107147325131,17.219739457817248,1.27790606838939,27.39681950334083,2.591597420041191,7.651999999999999,5,1,0,1,0
2.5,3.5,0.3,30.398749737235004,9.508075829599846,62.55295438908812,3.9705980290539533,19.737609495463694,2.5883911572598035,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,3.5,0.5,28.39229591505897,9.451736152957665,58.018526077093995,4.295579112317799,19.327905317697343,2.472924607588566,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,3.5,0.7,26.278566977541004,9.523723065182416,53.44086759879593,4.649861637522544,18.94483228147579,2.3544437952292494,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,3.5,1.0,22.99192884309391,9.891735213678954,46.4086374392655,5.293926564020767,18.44775090867634,2.174888195092788,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,3.5,1.3,19.896076566098333,9.899322845321759,39.19018965309614,6.096347208842664,18.048402016126367,1.9924869782890318,28.366419936570527,2.907939807274792,7.651999999999999,5,1,0,1,0
2.5,3.5,1.5,17.4412223648678,9.18476763465766,34.74526600920625,6.364449810277635,17.851064028016502,1.8863288722577394,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,3.5,2.0,12.079639845622491,6.797311434624437,23.8722384872947,5.904068346486121,17.431151946412932,1.6429923605545882,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,3.5,2.2,9.90716210551217,5.633306757128672,19.677001867710057,5.5442216272439655,17.38436304517355,1.5543932486828722,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,3.5,2.3,8.937841493329332,5.0776830843512935,17.477528199754254,5.298615376247621,17.3649687988459,1.522418029776132,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,3.5,2.4,7.84923487302118,4.485480101873421,15.389172441223554,5.080263343265435,17.370863132435794,1.504185757060651,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,3.5,2.5,6.792768563450454,3.9155287872360316,13.036968155259519,4.959107147325131,17.390734178560383,1.4837631053004228,27.39681950334083,2.591597420041191,7.651999999999999,5,1,0,1,0
2.5,4.0,0.3,30.396536196802185,9.508956291296709,62.55295438908812,3.9705980290539533,19.802373142356394,2.7117686508417393,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,4.0,0.5,28.39032282699502,9.452865762077279,58.018526077093995,4.295579112317799,19.39166950311291,2.5938062780815834,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,4.0,0.7,26.27688083036744,9.52501118791571,53.44086759879593,4.649861637522544,19.007715378785743,2.4729735208890262,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,4.0,1.0,22.99074983216417,9.89297140278676,46.4086374392655,5.293926564020767,18.50922150859625,2.2895211090335685,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,4.0,1.3,19.89524427058154,9.900286183127852,39.19018965309614,6.096347208842664,18.10834501481828,2.1025687797448755,28.366419936570527,2.907939807274792,7.651999999999999,5,1,0,1,0
2.5,4.0,1.5,17.44052328952598,9.185553286663383,34.74526600920625,6.364449810277635,17.90989022404429,1.9927810704571947,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,4.0,2.0,12.079212729793376,6.797787195383708,23.8722384872947,5.904068346486121,17.488276498195912,1.74426499795021,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,4.0,2.2,9.906837742600889,5.633678145072571,19.677001867710057,5.5442216272439655,17.441043510747953,1.6536309086104384,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,4.0,2.3,8.937565480243348,5.078008273812791,17.477528199754254,5.298615376247621,17.42139958767013,1.6203508281487022,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,4.0,2.4,7.849008604292453,4.4857535985428125,15.389172441223554,5.080263343265435,17.426988717086772,1.6005493595656888,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,4.0,2.5,6.792577521494968,3.9157604315258974,13.036968155259519,4.959107147325131,17.446532686612503,1.5784539564983928,27.39681950334083,2.591597420041191,7.651999999999999,5,1,0,1,0
2.5,4.5,0.3,30.396536196802185,9.508956291296709,62.55295438908812,3.9705980290539533,19.802373142356394,2.7117686508417393,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,4.5,0.5,28.39032282699502,9.452865762077279,58.018526077093995,4.295579112317799,19.39166950311291,2.5938062780815834,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,4.5,0.7,26.27688083036744,9.52501118791571,53.44086759879593,4.649861637522544,19.007715378785743,2.4729735208890262,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,4.5,1.0,22.99074983216417,9.89297140278676,46.4086374392655,5.293926564020767,18.50922150859625,2.2895211090335685,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,4.5,1.3,19.89524427058154,9.900286183127852,39.19018965309614,6.096347208842664,18.10834501481828,2.1025687797448755,28.366419936570527,2.907939807274792,7.651999999999999,5,1,0,1,0
2.5,4.5,1.5,17.44052328952598,9.185553286663383,34.74526600920625,6.364449810277635,17.90989022404429,1.9927810704571947,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,4.5,2.0,12.079212729793376,6.797787195383708,23.8722384872947,5.904068346486121,17.488276498195912,1.74426499795021,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,4.5,2.2,9.906837742600889,5.633678145072571,19.677001867710057,5.5442216272439655,17.441043510747953,1.6536309086104384,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,4.5,2.3,8.937565480243348,5.078008273812791,17.477528199754254,5.298615376247621,17.42139958767013,1.6203508281487022,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,4.5,2.4,7.849008604292453,4.4857535985428125,15.389172441223554,5.080263343265435,17.426988717086772,1.6005493595656888,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,4.5,2.5,6.792577521494968,3.9157604315258974,13.036968155259519,4.959107147325131,17.446532686612503,1.5784539564983928,27.39681950334083,2.591597420041191,7.651999999999999,5,1,0,1,0
2.5,5.0,0.3,30.396536196802185,9.508956291296709,62.55295438908812,3.9705980290539533,19.802373142356394,2.7117686508417393,28.467001145281557,3.082348766127336,7.651999999999999,5,0,0,1,0
2.5,5.0,0.5,28.39032282699502,9.452865762077279,58.018526077093995,4.295579112317799,19.39166950311291,2.5938062780815834,28.283656604318686,3.309653495555456,7.651999999999999,5,0,0,1,0
2.5,5.0,0.7,26.27688083036744,9.52501118791571,53.44086759879593,4.649861637522544,19.007715378785743,2.4729735208890262,28.295482173418986,3.6600003309141425,7.651999999999999,5,0,0,1,0
2.5,5.0,1.0,22.99074983216417,9.89297140278676,46.4086374392655,5.293926564020767,18.50922150859625,2.2895211090335685,27.762211280159924,3.654140411960728,7.651999999999999,5,0,0,1,0
2.5,5.0,1.3,19.89524427058154,9.900286183127852,39.19018965309614,6.096347208842664,18.10834501481828,2.1025687797448755,28.366419936570527,2.907939807274792,7.651999999999999,5,1,0,1,0
2.5,5.0,1.5,17.44052328952598,9.185553286663383,34.74526600920625,6.364449810277635,17.90989022404429,1.9927810704571947,28.817631999647517,2.2939412141796534,7.651999999999999,5,1,0,1,0
2.5,5.0,2.0,12.079212729793376,6.797787195383708,23.8722384872947,5.904068346486121,17.488276498195912,1.74426499795021,28.707359586290742,2.048121415607847,7.651999999999999,5,1,0,1,0
2.5,5.0,2.2,9.906837742600889,5.633678145072571,19.677001867710057,5.5442216272439655,17.441043510747953,1.6536309086104384,28.530814673686802,1.9906335967509228,7.651999999999999,5,1,0,1,0
2.5,5.0,2.3,8.937565480243348,5.078008273812791,17.477528199754254,5.298615376247621,17.42139958767013,1.6203508281487022,28.239424811789554,2.0956710555680083,7.651999999999999,5,1,0,1,0
2.5,5.0,2.4,7.849008604292453,4.4857535985428125,15.389172441223554,5.080263343265435,17.426988717086772,1.6005493595656888,27.796390914213646,2.333450108096589,7.651999999999999,5,1,0,1,0
2.5,5.0,2.5,6.792577521494968,3.9157604315258974,13.036968155259519,4.959107147325131,17.446532686612503,1.5784539564983928,27.39681950334083,2.591597420041191,7.651999999999999,5,1,0,1,0
3.0,1.5,0.3,32.044628161877824,9.34064477845583,62.60026754526905,3.9212129237794198,20.307017178967847,1.3934175247311973,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,1.5,0.5,30.202346441913996,9.307285049959283,58.10496625787973,4.212020335848436,19.85566659124354,1.3008147694071532,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,1.5,0.7,28.3075364635161,9.405635052806858,53.52572425747695,4.579968684074198,19.428108450371518,1.2030364334329993,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,1.5,1.0,25.40154939820574,10.012695125996958,46.502383549121035,5.242535778979689,18.83784628826593,1.0514800519557792,32.03172842906477,3.4984608205125785,7.651999999999999,5,0,0,1,0
3.0,1.5,1.3,22.791214463030464,10.259241520438044,39.3099131297632,6.050080720016855,18.29927891241028,0.8906188861429293,32.1058714839606,2.624762620878512,7.651999999999999,5,0,0,1,0
3.0,1.5,1.5,21.42521998399608,10.128847285348682,34.95077398190915,6.300129091436302,17.949363792317367,0.792509516740678,32.096324305204845,2.2086806712823446,7.651999999999999,5,0,0,1,0
3.0,1.5,2.0,16.757233010658656,8.719849739628417,24.984597721930733,6.50488135396966,17.08264432521267,0.6391814672237158,30.301248751438674,2.305271869185872,7.651999999999999,5,1,0,1,0
3.0,1.5,2.2,13.954510988925827,7.558529087758255,21.4774455244612,6.547370516072759,16.793136824988398,0.5782262337971734,28.727943268740848,2.2675530261364356,7.651999999999999,5,1,0,1,0
3.0,1.5,2.3,12.799495100983469,7.022636046097177,19.612829479898288,6.444828517908931,16.65371769602807,0.5547112632389272,27.93140584081624,2.294017714647862,7.651999999999999,5,1,0,1,0
3.0,1.5,2.4,11.711139296141699,6.457601163756557,17.9397232690491,6.33368949339041,16.544050916330974,0.5498398593334946,27.184680325715703,2.3301494282260053,7.651999999999999,5,1,0,1,0
3.0,1.5,2.5,10.609970588921254,5.914796148896301,16.220838210939657,6.219678301907872,16.44024067410374,0.5521293449474031,26.46009032999057,2.3999530597235443,7.651999999999999,5,1,0,1,0
3.0,2.0,0.3,30.832398413759893,9.316161807698533,62.60026754526905,3.9212129237794198,21.324446244441827,1.8142966912131442,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,2.0,0.5,29.059516736673334,9.329509757497101,58.10496625787973,4.212020335848436,20.900267424286394,1.70940683628117,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,2.0,0.7,27.184053112217935,9.471712111048108,53.52572425747695,4.579968684074198,20.49915711626874,1.5869334774668467,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,2.0,1.0,24.21208677254196,9.955588961829996,46.502383549121035,5.242535778979689,19.928548826667765,1.3979075448458194,32.1256491940921,3.5723783507071603,7.651999999999999,5,0,0,1,0
3.0,2.0,1.3,21.337674466368213,9.919713699442804,39.3099131297632,6.050080720016855,19.426166042921587,1.2261574753779618,32.65342256497631,2.8154588312238285,7.651999999999999,5,0,0,1,0
3.0,2.0,1.5,19.708924250423525,9.563223785916849,34.95077398190915,6.300129091436302,19.13371780198164,1.122232231416841,33.1885705670532,2.285555900959186,7.651999999999999,5,1,0,1,0
3.0,2.0,2.0,14.854446669246133,7.829101398975492,24.984597721930733,6.50488135396966,18.534114947841896,0.9302747558754599,33.07023179410143,2.2472817285219104,7.651999999999999,5,1,0,1,0
3.0,2.0,2.2,12.249154009499716,6.698177791491066,21.4774455244612,6.547370516072759,18.389073696151133,0.8590166703508385,32.626512234616946,2.2982814127975164,7.651999999999999,5,1,0,1,0
3.0,2.0,2.3,11.194143686997947,6.1968741516140735,19.612829479898288,6.444828517908931,18.302298224323273,0.8454056920665814,31.971700952719015,2.583046379814373,7.651999999999999,5,1,0,1,0
3.0,2.0,2.4,10.227528467837953,5.7064248288992125,17.9397232690491,6.33368949339041,18.25820196465546,0.8397446838572004,31.36589074778542,2.8718433475011103,7.651999999999999,5,1,0,1,0
3.0,2.0,2.5,9.255467885961243,5.240336196732727,16.220838210939657,6.219678301907872,18.222105617171696,0.8371055073187835,30.781412147850233,3.1778666930781174,7.651999999999999,5,1,0,1,0
3.0,2.5,0.3,30.702941133008885,9.320816320223347,62.60026754526905,3.9212129237794198,21.588286080622577,2.0683338983921122,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,2.5,0.5,28.90061320042896,9.32224344413257,58.10496625787973,4.212020335848436,21.178701846768476,1.9582093861699252,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,2.5,0.7,27.00443806308301,9.446279263331336,53.52572425747695,4.579968684074198,20.806456040998476,1.8475811446507482,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,2.5,1.0,24.0309071801101,9.903057993926536,46.502383549121035,5.242535778979689,20.312159240366373,1.6841051296733962,32.1256491940921,3.5723783507071603,7.651999999999999,5,0,0,1,0
3.0,2.5,1.3,21.15817814731429,9.848137879105334,39.3099131297632,6.050080720016855,19.891635860973437,1.530238482431036,32.65342256497631,2.8154588312238285,7.651999999999999,5,0,0,1,0
3.0,2.5,1.5,19.538908010819597,9.484575664568524,34.95077398190915,6.300129091436302,19.60756985865344,1.4175963764494095,33.1885705670532,2.285555900959186,7.651999999999999,5,1,0,1,0
3.0,2.5,2.0,14.722150596585227,7.743361008629444,24.984597721930733,6.50488135396966,19.01823173811735,1.1944542968490497,33.07023179410143,2.2472817285219104,7.651999999999999,5,1,0,1,0
3.0,2.5,2.2,12.140126875507004,6.636177288499839,21.4774455244612,6.547370516072759,18.871442257014273,1.1197015336537917,32.626512234616946,2.2982814127975164,7.651999999999999,5,1,0,1,0
3.0,2.5,2.3,11.088201798867985,6.138954347862069,19.612829479898288,6.444828517908931,18.785446028754784,1.1042803880989296,31.971700952719015,2.583046379814373,7.651999999999999,5,1,0,1,0
3.0,2.5,2.4,10.12169122382123,5.649182677904454,17.9397232690491,6.33368949339041,18.74347483123484,1.0945426389829918,31.36589074778542,2.8718433475011103,7.651999999999999,5,1,0,1,0
3.0,2.5,2.5,9.15149028752842,5.183822092075562,16.220838210939657,6.219678301907872,18.71226997540442,1.0867971824773468,30.781412147850233,3.1778666930781174,7.651999999999999,5,1,0,1,0
3.0,3.0,0.3,30.69629221741373,9.323717364381638,62.60026754526905,3.9212129237794198,21.742333977833475,2.3538722087162394,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,3.0,0.5,28.894683733243596,9.325991013972663,58.10496625787973,4.212020335848436,21.33022754729277,2.2372481367424886,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,3.0,0.7,26.999341015719587,9.450523732027518,53.52572425747695,4.579968684074198,20.955364200786924,2.119724433942536,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,3.0,1.0,24.027281433830872,9.907122018533533,46.502383549121035,5.242535778979689,20.459732519215816,1.9428783618426446,32.1256491940921,3.5723783507071603,7.651999999999999,5,0,0,1,0
3.0,3.0,1.3,21.15553156045658,9.851421455963301,39.3099131297632,6.050080720016855,20.04639989926628,1.7684906741516193,32.65342256497631,2.8154588312238285,7.651999999999999,5,0,0,1,0
3.0,3.0,1.5,19.53185068988181,9.485480902822724,34.95077398190915,6.300129091436302,19.76760527934523,1.6465390318597173,33.1885705670532,2.285555900959186,7.651999999999999,5,1,0,1,0
3.0,3.0,2.0,14.704161767525573,7.738221191105718,24.984597721930733,6.50488135396966,19.19326894367192,1.4072919206382872,33.07023179410143,2.2472817285219104,7.651999999999999,5,1,0,1,0
3.0,3.0,2.2,12.119919228891394,6.627391662941338,21.4774455244612,6.547370516072759,19.061346358622423,1.3254677299518842,32.626512234616946,2.2982814127975164,7.651999999999999,5,1,0,1,0
3.0,3.0,2.3,11.066953260479568,6.128033768849439,19.612829479898288,6.444828517908931,18.98532619608921,1.3053741189256642,31.971700952719015,2.583046379814373,7.651999999999999,5,1,0,1,0
3.0,3.0,2.4,10.101439660043535,5.63710968883894,17.9397232690491,6.33368949339041,18.95308152007059,1.290000352185336,31.36589074778542,2.8718433475011103,7.651999999999999,5,1,0,1,0
3.0,3.0,2.5,9.132167377895797,5.170281698316213,16.220838210939657,6.219678301907872,18.931488843925724,1.2769788016963513,30.781412147850233,3.1778666930781174,7.651999999999999,5,1,0,1,0
3.0,3.5,0.3,30.69407959716468,9.324686776581116,62.60026754526905,3.9212129237794198,21.798745639395246,2.4597972352944026,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,3.5,0.5,28.892710636826884,9.327241069232631,58.10496625787973,4.212020335848436,21.38580987082675,2.3411017168660724,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,3.5,0.7,26.9976450139039,9.451938060291264,53.52572425747695,4.579968684074198,21.010085299926327,2.221387969594227,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,3.5,1.0,24.026075109031016,9.908474970272401,46.502383549121035,5.242535778979689,20.51309945421304,2.040997881329303,32.1256491940921,3.5723783507071603,7.651999999999999,5,0,0,1,0
3.0,3.5,1.3,21.154651104487215,9.852514211021285,39.3099131297632,6.050080720016855,20.098341928488285,1.862685139348518,32.65342256497631,2.8154588312238285,7.651999999999999,5,0,0,1,0
3.0,3.5,1.5,19.53109373796129,9.486424271352709,34.95077398190915,6.300129091436302,19.818815872065564,1.7390339584845853,33.1885705670532,2.285555900959186,7.651999999999999,5,1,0,1,0
3.0,3.5,2.0,14.703679483177416,7.738819525905392,24.984597721930733,6.50488135396966,19.243286756724256,1.4962432762540314,33.07023179410143,2.2472817285219104,7.651999999999999,5,1,0,1,0
3.0,3.5,2.2,12.11955296025261,6.627844259393589,21.4774455244612,6.547370516072759,19.111023861944396,1.412765350846105,32.626512234616946,2.2982814127975164,7.651999999999999,5,1,0,1,0
3.0,3.5,2.3,11.066639886270561,6.128426571512684,19.612829479898288,6.444828517908931,19.03482238440467,1.3915506128006896,31.971700952719015,2.583046379814373,7.651999999999999,5,1,0,1,0
3.0,3.5,2.4,10.101161268267044,5.63745912411204,17.9397232690491,6.33368949339041,19.002331871886348,1.3748375664178938,31.36589074778542,2.8718433475011103,7.651999999999999,5,1,0,1,0
3.0,3.5,2.5,9.131925399305814,5.170585277212896,16.220838210939657,6.219678301907872,18.980472637203768,1.360457654349486,30.781412147850233,3.1778666930781174,7.651999999999999,5,1,0,1,0
3.0,4.0,0.3,30.69407959716468,9.324686776581116,62.60026754526905,3.9212129237794198,21.798745639395246,2.4597972352944026,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,4.0,0.5,28.892710636826884,9.327241069232631,58.10496625787973,4.212020335848436,21.38580987082675,2.3411017168660724,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,4.0,0.7,26.9976450139039,9.451938060291264,53.52572425747695,4.579968684074198,21.010085299926327,2.221387969594227,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,4.0,1.0,24.026075109031016,9.908474970272401,46.502383549121035,5.242535778979689,20.51309945421304,2.040997881329303,32.1256491940921,3.5723783507071603,7.651999999999999,5,0,0,1,0
3.0,4.0,1.3,21.154651104487215,9.852514211021285,39.3099131297632,6.050080720016855,20.098341928488285,1.862685139348518,32.65342256497631,2.8154588312238285,7.651999999999999,5,0,0,1,0
3.0,4.0,1.5,19.53109373796129,9.486424271352709,34.95077398190915,6.300129091436302,19.818815872065564,1.7390339584845853,33.1885705670532,2.285555900959186,7.651999999999999,5,1,0,1,0
3.0,4.0,2.0,14.703679483177416,7.738819525905392,24.984597721930733,6.50488135396966,19.243286756724256,1.4962432762540314,33.07023179410143,2.2472817285219104,7.651999999999999,5,1,0,1,0
3.0,4.0,2.2,12.11955296025261,6.627844259393589,21.4774455244612,6.547370516072759,19.111023861944396,1.412765350846105,32.626512234616946,2.2982814127975164,7.651999999999999,5,1,0,1,0
3.0,4.0,2.3,11.066639886270561,6.128426571512684,19.612829479898288,6.444828517908931,19.03482238440467,1.3915506128006896,31.971700952719015,2.583046379814373,7.651999999999999,5,1,0,1,0
3.0,4.0,2.4,10.101161268267044,5.63745912411204,17.9397232690491,6.33368949339041,19.002331871886348,1.3748375664178938,31.36589074778542,2.8718433475011103,7.651999999999999,5,1,0,1,0
3.0,4.0,2.5,9.131925399305814,5.170585277212896,16.220838210939657,6.219678301907872,18.980472637203768,1.360457654349486,30.781412147850233,3.1778666930781174,7.651999999999999,5,1,0,1,0
3.0,4.5,0.3,30.69407959716468,9.324686776581116,62.60026754526905,3.9212129237794198,21.798745639395246,2.4597972352944026,32.92303289381317,3.1096773266853477,7.651999999999999,5,0,0,1,0
3.0,4.5,0.5,28.892710636826884,9.327241069232631,58.10496625787973,4.212020335848436,21.38580987082675,2.3411017168660724,32.72518610516399,3.3238215268779667,7.651999999999999,5,0,0,1,0
3.0,4.5,0.7,26.9976450139039,9.451938060291264,53.52572425747695,4.579968684074198,21.010085299926327,2.221387969594227,32.76649025361085,3.549819323541486,7.651999999999999,5,0,0,1,0
3.0,4.5,1.0,24.026075109031016,9.908474970272401,46.502383549121035,5.242535778979689,20.51309945421304,2.040997881329303,32.1256491940921,3.5723783507071603,7.651999999999999,5,0,0,1,0
3.0,4.5,1.3,21.154651104487215,9.852514211021285,39.3099131297632,6.050080720016855,20.098341928488285,1.862685139348518,32.65342256497631,2.8154588312238285,7.651999999999999,5,0,0,1,0
3.0,4.5,1.5,19.53109373796129,9.486424271352709,34.95077398190915,6.300129091436302,19.818815872065564,1.7390339584845853,33.1885705670532,2.285555900959186,7.651999999999999,5,1,0,1,0
3.0,4.5,2.0,14.703679483177416,7.738819525905392,24.984597721930733,6.50488135396966,19.243286756724256,1.4962432762540314,33.07023179410143,2.2472817285219104,7.651999999999999,5,1,0,1,0
