tau_BA,s0,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
0.862069,0.517241,race_to_bottom,-0.9617,0.9947,0.0330,0.000,2.07495e+08,5.73283e+06,51350.4,1.18841e+09,9.86697e+08,7.89357e+08,1.97339e+08,3784.22,6.21515e+06,2884.08,1.64583,1804.88,2.0128e+08,3796.74,48.3542,53026.8,1.0000,0.9997,0.9994,1.0000,0.9694,0.9997,0.0308,0.0473,0.0200,0.0400,0.0600,0.0000
0.896552,0.517241,race_to_bottom,-0.9715,0.9948,0.0233,0.000,2.0755e+08,5.74837e+06,36631.1,1.19035e+09,9.88584e+08,7.90867e+08,1.97717e+08,3785.22,5.70654e+06,3498.85,1.16667,1279.41,2.01843e+08,3769.85,48.8333,53552.3,1.0000,0.9995,1.0000,1.0000,0.9694,1.0000,0.0000,0.0200,0.0200,0.0400,0.0600,0.0000
0.931034,0.517241,race_to_bottom,-0.9715,0.9948,0.0233,0.000,2.08291e+08,5.74979e+06,35005.6,1.19046e+09,9.87954e+08,7.90363e+08,1.97591e+08,3798.74,6.30968e+06,3773.82,1.16667,1279.41,2.01982e+08,3772.53,48.8333,53552.3,1.0000,0.9997,1.0000,1.0000,0.9694,0.9998,0.0000,0.0200,0.0200,0.0400,0.0600,0.0000
0.965517,0.517241,race_to_bottom,-0.6527,0.8327,0.1800,0.167,3.437e+08,5.52479e+06,25581.2,1.16547e+09,8.27316e+08,6.61853e+08,1.65463e+08,6268.28,1.73186e+08,7371.39,9,9869.7,1.70514e+08,4691.05,41,44962,1.0000,0.9998,1.0000,0.0194,0.9771,1.0000,0.0000,0.0200,0.0200,0.9800,0.0600,0.0000
1,0.517241,race_to_bottom,-0.6500,0.8333,0.1833,0.167,3.42418e+08,5.51145e+06,34790.4,1.16398e+09,8.2711e+08,6.61688e+08,1.65422e+08,6244.9,1.72421e+08,7481.24,9.16667,10052.5,1.69997e+08,4969.36,40.8333,44779.2,1.0000,0.9991,0.0204,1.0000,0.9805,0.9999,0.0000,0.0200,0.9800,0.0400,0.0600,0.0000
0,0.551724,race_to_bottom,-0.9351,0.9903,0.0552,0.000,2.09064e+08,5.67784e+06,83750.9,1.1818e+09,9.78502e+08,7.82802e+08,1.957e+08,3812.83,1.07923e+07,3315.47,2.7625,3029.45,1.98271e+08,3829.39,47.2375,51802.2,1.0000,0.9989,1.0000,0.9829,0.9602,0.9997,0.0226,0.0471,0.0708,0.1064,0.0600,0.0245
0.0344828,0.551724,race_to_bottom,-0.9427,0.9939,0.0512,0.000,2.06794e+08,5.68863e+06,77529.1,1.183e+09,9.81973e+08,7.85579e+08,1.96395e+08,3771.44,7.38861e+06,2664.46,2.55,2796.41,1.99406e+08,3835.78,47.45,52035.2,0.9980,0.9997,0.9999,0.9868,0.9792,1.0000,0.0275,0.0200,0.0200,0.0883,0.0600,0.0915
0.0689655,0.551724,race_to_bottom,-0.9212,0.9842,0.0630,0.000,2.12658e+08,5.67098e+06,83810.4,1.18111e+09,9.74209e+08,7.79367e+08,1.94842e+08,3878.38,1.3425e+07,3526.72,3.16667,3472.67,1.99233e+08,3881.91,46.8333,51359,1.0000,0.9999,0.9996,0.9614,0.9737,0.9705,0.0257,0.0644,0.0439,0.0816,0.0600,0.1025
0.103448,0.551724,race_to_bottom,-0.9499,0.9921,0.0423,0.000,2.08821e+08,5.70698e+06,60038.4,1.1851e+09,9.82044e+08,7.85635e+08,1.96409e+08,3808.4,8.16648e+06,3313.2,2.125,2330.35,2.00654e+08,3823.64,47.875,52501.3,1.0000,0.9921,0.9999,0.9879,0.9732,0.9998,0.0249,0.0600,0.0429,0.0659,0.0600,0.0000
0.137931,0.551724,race_to_bottom,-0.9076,0.9873,0.0797,0.000,2.10564e+08,5.64547e+06,110563,1.17823e+09,9.73425e+08,7.7874e+08,1.94685e+08,3840.18,1.22897e+07,2573.67,4.00417,4391.1,1.98274e+08,3937.88,45.9958,50440.6,1.0000,0.9999,0.9944,0.9861,0.9436,1.0000,0.0552,0.0813,0.0430,0.1068,0.1416,0.0504
0.172414,0.551724,race_to_bottom,-0.9417,0.9900,0.0483,0.000,2.09205e+08,5.69439e+06,71623.4,1.18375e+09,9.80308e+08,7.84246e+08,1.96062e+08,3815.4,9.7505e+06,3164.84,2.41667,2650.2,1.99454e+08,3823.18,47.5833,52181.5,0.9951,0.9993,1.0000,0.9794,0.9664,0.9999,0.0508,0.0426,0.0200,0.0818,0.0600,0.0349
0.206897,0.551724,race_to_bottom,-0.9359,0.9913,0.0553,0.000,2.09162e+08,5.68463e+06,79860.3,1.18261e+09,9.79213e+08,7.8337e+08,1.95843e+08,3814.61,9.73081e+06,3037.85,2.75833,3024.88,1.99431e+08,3852.24,47.2417,51806.8,0.9976,0.9997,0.9925,1.0000,0.9579,1.0000,0.0492,0.0200,0.0481,0.0646,0.0997,0.0505
0.241379,0.551724,race_to_bottom,-0.9597,0.9999,0.0402,0.000,2.03474e+08,5.71422e+06,72157.4,1.18599e+09,9.88297e+08,7.90638e+08,1.97659e+08,3710.89,4.0759e+06,1939.59,2.00417,2197.84,1.99399e+08,3788.97,47.9958,52633.8,1.0000,1.0000,1.0000,0.9997,1.0000,0.9997,0.0255,0.0200,0.0453,0.0627,0.0600,0.0274
0.275862,0.551724,race_to_bottom,-0.9393,0.9929,0.0536,0.000,2.07404e+08,5.69422e+06,78913.5,1.18375e+09,9.8212e+08,7.85696e+08,1.96424e+08,3782.57,7.25121e+06,2387.15,2.6875,2947.2,2.00153e+08,3862.68,47.3125,51884.5,1.0000,0.9683,1.0000,1.0000,0.9895,0.9997,0.0560,0.1122,0.0536,0.0400,0.0600,0.0000
0.310345,0.551724,race_to_bottom,-0.9550,0.9981,0.0431,0.000,2.04891e+08,5.71292e+06,75153.4,1.18591e+09,9.86808e+08,7.89446e+08,1.97362e+08,3736.72,5.76955e+06,2461.81,2.15,2357.76,1.99121e+08,3795.94,47.85,52473.9,1.0000,0.9999,1.0000,0.9998,0.9897,0.9995,0.0000,0.0698,0.0401,0.0656,0.0600,0.0232
0.344828,0.551724,race_to_bottom,-0.9651,0.9958,0.0307,0.000,2.06998e+08,5.73203e+06,50391.7,1.18813e+09,9.86913e+08,7.89531e+08,1.97383e+08,3775.15,6.34423e+06,3154.74,1.52917,1676.93,2.00654e+08,3775.68,48.4708,53154.7,1.0000,0.9998,1.0000,1.0000,0.9752,1.0000,0.0212,0.0200,0.0200,0.0630,0.0600,0.0000
0.37931,0.551724,race_to_bottom,-0.9583,0.9948,0.0365,0.000,2.06956e+08,5.71961e+06,57984.2,1.18669e+09,9.85509e+08,7.88407e+08,1.97102e+08,3774.39,6.47446e+06,3167.97,1.825,2001.36,2.00481e+08,3796.26,48.175,52830.3,1.0000,1.0000,0.9998,0.9990,0.9704,0.9995,0.0000,0.0528,0.0437,0.0622,0.0600,0.0000
0.413793,0.551724,race_to_bottom,-0.9619,0.9967,0.0347,0.000,2.06219e+08,5.72815e+06,59190.1,1.18775e+09,9.87315e+08,7.89852e+08,1.97463e+08,3760.94,6.05845e+06,2897.49,1.7375,1905.4,2.0016e+08,3783.32,48.2625,52926.3,1.0000,0.9999,0.9997,0.9974,0.9831,1.0000,0.0214,0.0200,0.0200,0.0870,0.0600,0.0000
0.448276,0.551724,race_to_bottom,-0.9551,0.9948,0.0396,0.000,2.07168e+08,5.71637e+06,64112,1.18634e+09,9.8495e+08,7.8796e+08,1.9699e+08,3778.26,7.201e+06,3150.84,1.98333,2174.99,1.99967e+08,3798.79,48.0167,52656.7,1.0000,1.0000,0.9998,0.9996,0.9692,1.0000,0.0449,0.0200,0.0470,0.0660,0.0600,0.0000
0.482759,0.551724,race_to_bottom,-0.9518,0.9969,0.0450,0.000,2.05904e+08,5.71234e+06,74268.5,1.18584e+09,9.85722e+08,7.88577e+08,1.97144e+08,3755.19,6.2388e+06,2419.1,2.24167,2458.29,1.99665e+08,3813.11,47.7583,52373.4,1.0000,0.9998,1.0000,0.9998,0.9818,1.0000,0.0297,0.0476,0.0425,0.0676,0.0600,0.0228
0.517241,0.551724,race_to_bottom,-0.9520,0.9949,0.0429,0.000,2.07237e+08,5.71623e+06,66436.1,1.1865e+09,9.85041e+08,7.88033e+08,1.97008e+08,3779.52,6.64293e+06,2979.52,2.14167,2348.62,2.00594e+08,3824.21,47.8583,52483,1.0000,0.9990,0.9997,0.9999,0.9711,1.0000,0.0684,0.0200,0.0460,0.0630,0.0600,0.0000
0.551724,0.551724,race_to_bottom,-0.9558,0.9957,0.0399,0.000,2.06507e+08,5.71771e+06,66168.9,1.18652e+09,9.85797e+08,7.88638e+08,1.97159e+08,3766.19,6.47669e+06,2716,2.0125,2206.97,2.0003e+08,3802.04,47.9875,52624.7,1.0000,1.0000,1.0000,0.9999,0.9744,1.0000,0.0227,0.0200,0.0462,0.0655,0.0600,0.0252
0.586207,0.551724,race_to_bottom,-0.9540,0.9934,0.0394,0.000,2.08675e+08,5.71829e+06,60853.6,1.18671e+09,9.83812e+08,7.87049e+08,1.96762e+08,3805.73,8.48749e+06,3860.55,1.97083,2161.28,2.00187e+08,3803.89,48.0292,52670.4,1.0000,0.9999,1.0000,0.9929,0.9677,0.9997,0.0000,0.0200,0.0426,0.1137,0.0600,0.0000
0.62069,0.551724,race_to_bottom,-0.9686,0.9956,0.0270,0.000,2.06922e+08,5.74132e+06,44378.8,1.18926e+09,9.88127e+08,7.90502e+08,1.97625e+08,3773.77,5.71932e+06,3284.43,1.35,1480.45,2.01203e+08,3772.17,48.65,53351.2,1.0000,0.9999,1.0000,1.0000,0.9743,0.9992,0.0000,0.0200,0.0200,0.0619,0.0600,0.0000
0.655172,0.551724,race_to_bottom,-0.9497,0.9984,0.0488,0.000,2.04572e+08,5.70663e+06,84586,1.18534e+09,9.86562e+08,7.8925e+08,1.97312e+08,3730.9,5.54099e+06,2195.5,2.4375,2673.04,1.99031e+08,3817.32,47.5625,52158.6,1.0000,0.9999,1.0000,0.9999,0.9909,1.0000,0.0460,0.0200,0.0799,0.0613,0.0600,0.0256
0.689655,0.551724,race_to_bottom,-0.9716,0.9949,0.0233,0.000,2.0791e+08,5.75056e+06,35859.5,1.1904e+09,9.88274e+08,7.90619e+08,1.97655e+08,3791.78,6.00135e+06,3633.44,1.16667,1279.41,2.01908e+08,3771.11,48.8333,53552.3,1.0000,0.9999,1.0000,0.9998,0.9699,1.0000,0.0000,0.0200,0.0200,0.0400,0.0600,0.0000
0.724138,0.551724,race_to_bottom,-0.9680,0.9998,0.0318,0.000,2.03973e+08,5.73482e+06,58747.5,1.18863e+09,9.90446e+08,7.92357e+08,1.98089e+08,3719.98,3.4937e+06,2070.62,1.59583,1750.04,2.00479e+08,3777.35,48.4042,53081.6,1.0000,0.9999,0.9999,1.0000,0.9992,1.0000,0.0273,0.0200,0.0436,0.0400,0.0600,0.0000
0.758621,0.551724,race_to_bottom,-0.9612,0.9961,0.0350,0.000,2.06448e+08,5.72959e+06,58831.8,1.18805e+09,9.8739e+08,7.89912e+08,1.97478e+08,3765.13,6.09293e+06,2908.56,1.74583,1914.54,2.00355e+08,3787.15,48.2542,52917.1,1.0000,1.0000,0.9998,1.0000,0.9771,1.0000,0.0000,0.0200,0.0413,0.0648,0.0600,0.0236
0.793103,0.551724,race_to_bottom,-0.9587,0.9949,0.0361,0.000,2.07116e+08,5.72801e+06,58837.5,1.18787e+09,9.86537e+08,7.8923e+08,1.97307e+08,3777.31,6.46425e+06,2946.95,1.81667,1992.22,2.00652e+08,3798.59,48.1833,52839.4,1.0000,0.9972,1.0000,0.9998,0.9722,1.0000,0.0250,0.0443,0.0200,0.0675,0.0600,0.0000
0.827586,0.551724,race_to_bottom,-0.9764,0.9997,0.0233,0.000,2.04218e+08,5.75124e+06,44298.7,1.19053e+09,9.92111e+08,7.93688e+08,1.98422e+08,3724.45,2.90094e+06,2219.75,1.16667,1279.41,2.01317e+08,3759.61,48.8333,53552.3,1.0000,0.9996,0.9997,0.9995,1.0000,0.9995,0.0000,0.0200,0.0200,0.0400,0.0600,0.0000
0.862069,0.551724,race_to_bottom,-0.9680,0.9964,0.0285,0.000,2.06876e+08,5.74222e+06,45716.8,1.18947e+09,9.88383e+08,7.90706e+08,1.97677e+08,3772.93,5.33967e+06,2786.39,1.42083,1558.13,2.01536e+08,3783.76,48.5792,53273.5,1.0000,0.9997,0.9999,0.9999,0.9793,0.9997,0.0308,0.0200,0.0200,0.0400,0.0600,0.0000
0.896552,0.551724,race_to_bottom,-0.9693,0.9967,0.0274,0.000,2.06433e+08,5.74201e+06,46034.3,1.18956e+09,9.88917e+08,7.91134e+08,1.97783e+08,3764.84,5.21485e+06,3045.37,1.36667,1498.73,2.01218e+08,3773.82,48.6333,53332.9,1.0000,1.0000,0.9998,0.9987,0.9821,0.9997,0.0000,0.0200,0.0200,0.0643,0.0600,0.0000
0.931034,0.551724,race_to_bottom,-0.9691,0.9967,0.0277,0.000,2.06336e+08,5.74283e+06,46461.9,1.18963e+09,9.89079e+08,7.91263e+08,1.97816e+08,3763.09,5.06595e+06,2971.2,1.37917,1512.44,2.0127e+08,3775.87,48.6208,53319.2,1.0000,0.9997,1.0000,0.9997,0.9814,0.9997,0.0000,0.0200,0.0200,0.0659,0.0600,0.0000
0.965517,0.551724,race_to_bottom,-0.9716,0.9949,0.0233,0.000,2.07478e+08,5.7504e+06,36856.3,1.19049e+09,9.88803e+08,7.91042e+08,1.97761e+08,3783.91,5.62385e+06,3520.8,1.16667,1279.41,2.01854e+08,3770.03,48.8333,53552.3,1.0000,0.9995,1.0000,0.9998,0.9704,0.9999,0.0000,0.0200,0.0200,0.0400,0.0600,0.0000
1,0.551724,race_to_bottom,-0.9712,0.9945,0.0233,0.000,2.08583e+08,5.74975e+06,34359.5,1.1905e+09,9.877e+08,7.9016e+08,1.9754e+08,3804.06,6.54214e+06,4464.63,1.16667,1279.41,2.02041e+08,3773.55,48.8333,53552.3,1.0000,1.0000,0.9962,0.9999,0.9709,1.0000,0.0000,0.0200,0.0200,0.0400,0.0600,0.0000
0,0.586207,race_to_bottom,-0.9352,0.9896,0.0544,0.000,2.08787e+08,5.66141e+06,83504.7,1.17991e+09,9.76865e+08,7.81492e+08,1.95373e+08,3807.79,1.10245e+07,3484.24,2.725,2988.33,1.97763e+08,3816.68,47.275,51843.3,0.9938,1.0000,1.0000,0.9829,0.9608,0.9998,0.0469,0.0200,0.0708,0.1064,0.0600,0.0220
0.0344828,0.586207,race_to_bottom,-0.9491,0.9943,0.0452,0.000,2.07028e+08,5.69337e+06,69802,1.18354e+09,9.82272e+08,7.85817e+08,1.96454e+08,3775.71,7.48706e+06,2925.83,2.27083,2490.27,1.99541e+08,3814.73,47.7292,52341.4,1.0000,0.9977,0.9999,0.9868,0.9820,0.9996,0.0604,0.0425,0.0200,0.0883,0.0600,0.0000
0.0689655,0.586207,race_to_bottom,-0.9054,0.9774,0.0720,0.000,2.16085e+08,5.65108e+06,89358.8,1.17894e+09,9.68593e+08,7.74875e+08,1.93719e+08,3940.88,1.72358e+07,4264.11,3.60417,3952.45,1.9885e+08,3914.94,46.3958,50879.2,0.9664,1.0000,0.9996,0.9614,0.9721,0.9648,0.1206,0.0200,0.0439,0.0816,0.0600,0.1061
0.103448,0.586207,race_to_bottom,-0.9486,0.9921,0.0435,0.000,2.08854e+08,5.70506e+06,65800.6,1.18496e+09,9.81876e+08,7.85501e+08,1.96375e+08,3809,9.14805e+06,3704.02,2.17917,2389.75,1.99706e+08,3809.92,47.8208,52441.9,1.0000,1.0000,0.9999,0.9879,0.9648,1.0000,0.0722,0.0200,0.0429,0.0659,0.0600,0.0000
0.137931,0.586207,race_to_bottom,-0.9365,0.9895,0.0530,0.000,2.10524e+08,5.68763e+06,75332.5,1.18298e+09,9.78222e+08,7.82578e+08,1.95644e+08,3839.46,1.12238e+07,4302.02,2.65,2906.08,1.993e+08,3842.95,47.35,51925.6,1.0000,0.9846,0.9944,0.9861,0.9723,0.9997,0.0000,0.1082,0.0430,0.1068,0.0600,0.0000
0.172414,0.586207,race_to_bottom,-0.9512,0.9929,0.0417,0.000,2.0818e+08,5.70114e+06,66296.6,1.18448e+09,9.82071e+08,7.85657e+08,1.96414e+08,3796.71,8.97773e+06,3463.87,2.09167,2293.79,1.99202e+08,3793.2,47.9083,52537.9,1.0000,0.9997,1.0000,0.9794,0.9782,0.9999,0.0685,0.0200,0.0200,0.0818,0.0600,0.0000
0.206897,0.586207,race_to_bottom,-0.9530,0.9938,0.0408,0.000,2.08347e+08,5.71541e+06,61431.1,1.18623e+09,9.83657e+08,7.86926e+08,1.96731e+08,3799.76,8.05226e+06,3558.98,2.025,2220.68,2.00295e+08,3808.42,47.975,52611,1.0000,0.9995,0.9925,1.0000,0.9709,0.9998,0.0522,0.0200,0.0481,0.0646,0.0600,0.0000
0.241379,0.586207,race_to_bottom,-0.9466,0.9942,0.0476,0.000,2.07303e+08,5.6978e+06,76527.9,1.18413e+09,9.82606e+08,7.86085e+08,1.96521e+08,3780.72,8.29144e+06,3108.05,2.3875,2618.21,1.99012e+08,3813.31,47.6125,52213.4,1.0000,0.9996,1.0000,0.9997,0.9662,1.0000,0.0768,0.0200,0.0453,0.0627,0.0600,0.0208
0.275862,0.586207,race_to_bottom,-0.9319,0.9872,0.0553,0.000,2.09605e+08,5.6838e+06,79366.9,1.18262e+09,9.7878e+08,7.83024e+08,1.95756e+08,3822.69,1.0296e+07,2763.2,2.75833,3024.88,1.99309e+08,3857.07,47.2417,51806.8,0.9246,0.9992,1.0000,1.0000,1.0000,0.9995,0.1582,0.0200,0.0536,0.0400,0.0600,0.0000
0.310345,0.586207,race_to_bottom,-0.9567,0.9999,0.0432,0.000,2.03375e+08,5.7098e+06,79010.5,1.18552e+09,9.87932e+08,7.90345e+08,1.97586e+08,3709.08,4.59125e+06,2084.48,2.1625,2371.47,1.98784e+08,3790.64,47.8375,52460.2,1.0000,0.9998,1.0000,0.9998,1.0000,1.0000,0.0737,0.0200,0.0401,0.0656,0.0600,0.0000
0.344828,0.586207,race_to_bottom,-0.9528,0.9960,0.0432,0.000,2.0616e+08,5.70752e+06,72248.1,1.18531e+09,9.84926e+08,7.87941e+08,1.96985e+08,3759.88,7.00883e+06,2870.95,2.14167,2348.62,1.99151e+08,3796.48,47.8583,52483,1.0000,0.9952,1.0000,1.0000,0.9813,0.9996,0.0228,0.0936,0.0200,0.0630,0.0600,0.0000
0.37931,0.586207,race_to_bottom,-0.9570,0.9984,0.0414,0.000,2.04735e+08,5.72067e+06,70629.6,1.18688e+09,9.87937e+08,7.90349e+08,1.97587e+08,3733.88,4.76613e+06,2051.12,2.0625,2261.81,1.99969e+08,3804.38,47.9375,52569.9,1.0000,1.0000,0.9998,0.9990,0.9919,0.9995,0.0312,0.0200,0.0437,0.0622,0.0600,0.0312
0.413793,0.586207,race_to_bottom,-0.9550,0.9948,0.0398,0.000,2.06673e+08,5.7158e+06,65179.2,1.18623e+09,9.85333e+08,7.88266e+08,1.97067e+08,3769.23,6.80096e+06,2959.17,1.9875,2179.56,1.99872e+08,3797.88,48.0125,52652.1,1.0000,0.9997,0.9997,0.9974,0.9721,0.9999,0.0516,0.0200,0.0200,0.0870,0.0600,0.0000
0.448276,0.586207,race_to_bottom,-0.9559,0.9965,0.0406,0.000,2.06201e+08,5.71433e+06,66739.5,1.18604e+09,9.8562e+08,7.88496e+08,1.97124e+08,3760.62,6.22278e+06,2744.56,2.03333,2229.82,1.99978e+08,3802.82,47.9667,52601.8,1.0000,0.9958,0.9998,0.9996,0.9840,1.0000,0.0266,0.0440,0.0470,0.0660,0.0600,0.0000
0.482759,0.586207,race_to_bottom,-0.9595,0.9961,0.0366,0.000,2.06479e+08,5.72477e+06,59636.4,1.18735e+09,9.86661e+08,7.89328e+08,1.97332e+08,3765.68,5.94989e+06,2841.12,1.82917,2005.92,2.00529e+08,3797.18,48.1708,52825.7,1.0000,0.9971,1.0000,0.9998,0.9799,0.9999,0.0296,0.0200,0.0425,0.0676,0.0600,0.0000
0.517241,0.586207,race_to_bottom,-0.9563,0.9953,0.0390,0.000,2.06937e+08,5.72132e+06,64492.1,1.18703e+09,9.85882e+08,7.88706e+08,1.97176e+08,3774.05,7.05828e+06,2972.06,1.94167,2129.3,1.99879e+08,3793.41,48.0583,52702.4,1.0000,0.9997,0.9997,0.9999,0.9728,0.9998,0.0235,0.0200,0.0460,0.0630,0.0600,0.0213
0.551724,0.586207,race_to_bottom,-0.9584,0.9952,0.0368,0.000,2.06884e+08,5.72566e+06,59356.2,1.1875e+09,9.86401e+08,7.89121e+08,1.9728e+08,3773.08,6.19179e+06,2820.05,1.85417,2033.34,2.00692e+08,3802.33,48.1458,52798.3,1.0000,1.0000,1.0000,0.9999,0.9713,1.0000,0.0290,0.0200,0.0462,0.0655,0.0600,0.0000
0.586207,0.586207,race_to_bottom,-0.9443,0.9934,0.0491,0.000,2.08039e+08,5.70246e+06,77035.2,1.18491e+09,9.82648e+08,7.86118e+08,1.9653e+08,3794.13,8.48455e+06,3151.19,2.46667,2705.03,1.99554e+08,3831.32,47.5333,52126.6,1.0000,0.9998,1.0000,0.9929,0.9678,0.9998,0.0583,0.0200,0.0426,0.1137,0.0600,0.0000
0.62069,0.586207,race_to_bottom,-0.9646,0.9961,0.0315,0.000,2.07035e+08,5.73552e+06,51422.8,1.18863e+09,9.87386e+08,7.89909e+08,1.97477e+08,3775.82,6.11097e+06,2964.65,1.57917,1731.77,2.00924e+08,3784.74,48.4208,53099.9,1.0000,0.9999,1.0000,1.0000,0.9769,0.9997,0.0271,0.0200,0.0200,0.0619,0.0600,0.0000
0.655172,0.586207,race_to_bottom,-0.9591,0.9960,0.0369,0.000,2.07054e+08,5.73012e+06,58986.1,1.188e+09,9.86737e+08,7.8939e+08,1.97347e+08,3776.17,6.30737e+06,3243.5,1.8375,2015.06,2.00746e+08,3803.14,48.1625,52816.6,1.0000,0.9997,1.0000,0.9999,0.9762,1.0000,0.0000,0.0200,0.0799,0.0613,0.0600,0.0000
0.689655,0.586207,race_to_bottom,-0.9678,0.9945,0.0268,0.000,2.08152e+08,5.74413e+06,41738.1,1.18965e+09,9.87281e+08,7.89825e+08,1.97456e+08,3796.2,6.72941e+06,3485.67,1.34167,1471.32,2.01422e+08,3775.5,48.6583,53360.3,1.0000,1.0000,1.0000,0.9998,0.9674,1.0000,0.0205,0.0200,0.0200,0.0400,0.0600,0.0000
0.724138,0.586207,race_to_bottom,-0.9678,0.9951,0.0273,0.000,2.0747e+08,5.74144e+06,43535.8,1.18945e+09,9.87761e+08,7.90209e+08,1.97552e+08,3783.76,6.08696e+06,3711.99,1.36667,1498.73,2.01383e+08,3776.88,48.6333,53332.9,1.0000,0.9961,0.9999,1.0000,0.9745,1.0000,0.0000,0.0200,0.0436,0.0400,0.0600,0.0000
0.758621,0.586207,race_to_bottom,-0.9646,0.9999,0.0353,0.000,2.03824e+08,5.73186e+06,65100.5,1.18816e+09,9.90135e+08,7.92108e+08,1.98027e+08,3717.27,3.87328e+06,2091.5,1.75417,1923.68,1.99951e+08,3779.93,48.2458,52908,1.0000,0.9998,0.9998,1.0000,1.0000,0.9998,0.0255,0.0200,0.0413,0.0648,0.0600,0.0000
0.793103,0.586207,race_to_bottom,-0.9621,0.9941,0.0321,0.000,2.07647e+08,5.73433e+06,50646.3,1.18861e+09,9.86746e+08,7.89397e+08,1.97349e+08,3786.99,6.51198e+06,3130.26,1.60833,1763.75,2.01135e+08,3791.39,48.3917,53067.9,1.0000,0.9998,1.0000,0.9998,0.9657,0.9996,0.0249,0.0200,0.0200,0.0675,0.0600,0.0000
0.827586,0.586207,race_to_bottom,-0.9679,0.9951,0.0273,0.000,2.07726e+08,5.74377e+06,43097,1.18971e+09,9.87771e+08,7.90217e+08,1.97554e+08,3788.43,6.28185e+06,3276.37,1.3625,1494.16,2.01444e+08,3777.51,48.6375,53337.5,1.0000,1.0000,0.9997,0.9995,0.9716,1.0000,0.0235,0.0200,0.0200,0.0400,0.0600,0.0000
0.862069,0.586207,race_to_bottom,-0.9615,0.9930,0.0315,0.000,2.0877e+08,5.73623e+06,47148.4,1.18881e+09,9.85822e+08,7.88658e+08,1.97164e+08,3807.48,7.47727e+06,3769.92,1.57083,1722.63,2.01293e+08,3791.03,48.4292,53109,0.9949,1.0000,0.9999,0.9999,0.9636,1.0000,0.0242,0.0450,0.0200,0.0400,0.0600,0.0000
0.896552,0.586207,race_to_bottom,-0.9666,0.9979,0.0313,0.000,2.05081e+08,5.73491e+06,55587.1,1.18869e+09,9.89404e+08,7.91523e+08,1.97881e+08,3740.2,4.43054e+06,2938.36,1.57083,1722.63,2.00651e+08,3778.68,48.4292,53109,0.9897,1.0000,0.9998,0.9987,0.9993,0.9999,0.0236,0.0200,0.0200,0.0643,0.0600,0.0000
0.931034,0.586207,race_to_bottom,-0.9640,0.9954,0.0314,0.000,2.07041e+08,5.73546e+06,51273.6,1.1888e+09,9.87547e+08,7.90038e+08,1.97509e+08,3775.94,6.10173e+06,3012.8,1.56667,1718.06,2.00939e+08,3784.2,48.4333,53113.6,1.0000,0.9999,1.0000,0.9997,0.9730,0.9998,0.0000,0.0200,0.0200,0.0659,0.0600,0.0226
0.965517,0.586207,race_to_bottom,-0.3648,0.6910,0.3261,0.333,4.62383e+08,5.29125e+06,34535.6,1.13957e+09,6.82513e+08,5.46011e+08,1.36503e+08,8432.78,3.17916e+08,8700.72,16.3125,17888.8,1.44467e+08,5550.6,33.6875,36942.8,0.1099,0.9999,1.0000,0.9998,0.0362,1.0000,0.9169,0.0200,0.0200,0.0400,0.9600,0.0000
1,0.586207,race_to_bottom,-0.6423,0.8290,0.1867,0.167,3.45456e+08,5.50278e+06,35210.8,1.16302e+09,8.23098e+08,6.58478e+08,1.6462e+08,6300.31,1.74902e+08,7338.7,9.33333,10235.2,1.70554e+08,5623.48,40.6667,44596.4,0.0112,0.9995,0.9962,0.9999,0.9670,0.9998,0.9800,0.0200,0.0200,0.0400,0.0600,0.0000
0,0.62069,race_to_bottom,-0.9397,0.9949,0.0551,0.000,2.0582e+08,5.66592e+06,90853.9,1.1804e+09,9.80337e+08,7.8427e+08,1.96067e+08,3753.67,8.3265e+06,2792.5,2.7625,3029.45,1.97494e+08,3814.15,47.2375,51802.2,0.9938,0.9925,1.0000,0.9998,0.9831,0.9998,0.0469,0.0917,0.0436,0.0665,0.0600,0.0220
0.0344828,0.62069,race_to_bottom,-0.9458,0.9934,0.0476,0.000,2.07395e+08,5.69911e+06,70166.7,1.18425e+09,9.82622e+08,7.86097e+08,1.96524e+08,3782.4,7.28052e+06,2928.8,2.375,2604.5,2.00115e+08,3833.84,47.625,52227.2,1.0000,0.9999,1.0000,0.9996,0.9612,0.9996,0.0604,0.0488,0.0486,0.0675,0.0600,0.0000
0.0689655,0.62069,race_to_bottom,-0.8993,0.9792,0.0800,0.000,2.14549e+08,5.62275e+06,105382,1.17559e+09,9.66766e+08,7.73412e+08,1.93353e+08,3912.87,1.72179e+07,3633.31,4,4386.53,1.97331e+08,3918.39,46,50445.1,0.9664,0.9999,1.0000,1.0000,0.9443,0.9648,0.1206,0.0200,0.0643,0.0684,0.1005,0.1061
