period,jurisdiction,policy,population,f_H,f_L,f_total,f_imported,price,pi_H,pi_L,tariff_total,wage_pc,cs_pc,tax_pc,tariff_pc,damage_pc,welfare_pc
2,J29,L,2036.73,5,1,6,64.5,19.4331,1237980.7716,970222.3211,-0.5,0.002946,0.321329,0.0,-0.000245,-0.000736,0.323293
2,J30,S,2092.74,0,9,9,61.25,19.4541,649189.9124,999618.5881,1.5,0.004301,0.297992,0.0,0.000717,-0.0,0.30301
2,J31,L,27240.81,223,4,227,4.25,19.8491,17357408.7468,13685533.8572,-1.5,0.008333,0.022757,0.0,-5.5e-05,-0.002456,0.028579
2,J32,S,596.08,0,2,2,59.75,18.4194,155462.0483,247874.4405,0.5,0.003355,2.498207,0.0,0.000839,-0.0,2.502401
2,J33,S,508.59,0,0,0,59.5,18.2274,128218.9463,205894.6982,1.0,0.0,3.142169,0.0,0.001966,-0.0,3.144135
2,J34,S,323.55,0,3,3,2.25,19.7422,105064.8659,160361.0866,0.5,0.009272,0.06644,0.0,0.001545,-0.0,0.077257
2,J35,L,2762.71,6,0,6,1.5,19.9529,1780880.9542,1406192.9016,-2.0,0.002172,0.002219,0.0,-0.000724,-0.000652,0.003016
2,J36,S,5963.77,0,1,1,4.75,19.9844,2010913.5037,3047491.9026,1.0,0.000168,0.000244,0.0,0.000168,-0.0,0.000579
2,J37,S,924.34,0,2,2,4.25,19.8907,307193.1953,466815.3699,1.0,0.002164,0.011955,0.0,0.001082,-0.0,0.015201
2,J38,L,310.99,6,2,8,4.0,19.373,187728.6004,146993.5815,-1.5,0.025724,0.393068,0.0,-0.004823,-0.005788,0.408181
2,J39,S,318.39,0,2,2,5.5,19.6318,101605.8877,155598.9502,1.0,0.006282,0.135587,0.0,0.003141,-0.0,0.14501
2,J40,L,2909.94,5,6,11,3.0,19.92,1868913.7793,1475024.406,-1.5,0.00378,0.006405,0.0,-0.000515,-0.000515,0.009154
2,J41,S,3343.86,0,1,1,4.25,19.9754,1125958.5871,1706804.8613,0.5,0.000299,0.000603,0.0,0.00015,-0.0,0.001052
2,J42,S,2476.82,0,1,1,5.25,19.9606,832103.1702,1261900.0803,1.0,0.000404,0.00155,0.0,0.000404,-0.0,0.002357
2,J43,S,404.13,0,3,3,2.75,19.781,132033.0045,201289.651,0.5,0.007423,0.047946,0.0,0.001237,-0.0,0.056607
2,J44,L,1553.46,1,5,6,2.25,19.9156,997230.3211,787007.7697,-2.0,0.003862,0.007117,0.0,-0.001287,-0.000193,0.009499
2,J45,S,1306.4,0,3,3,3.0,19.9288,436735.8825,662932.1965,0.5,0.002296,0.005076,0.0,0.000383,-0.0,0.007755
2,J46,S,1522.38,0,2,2,5.5,19.9212,508349.4449,771805.3732,1.0,0.001314,0.006204,0.0,0.000657,-0.0,0.008174
2,J47,S,4052.72,0,1,1,7.5,19.9658,1362615.4724,2066123.9807,1.0,0.000247,0.001171,0.0,0.000247,-0.0,0.001665
2,J48,L,1533.63,11,1,12,5.75,19.801,971938.6355,765806.5763,-1.0,0.007825,0.039607,0.0,-0.000652,-0.002152,0.044628
2,J49,L,3036.23,10,3,13,7.0,19.8871,1942873.9271,1532689.2251,-0.5,0.004282,0.012743,0.0,-0.000165,-0.000988,0.015872
2,J50,L,1213.63,7,0,7,10.5,19.7563,765281.4048,602594.0295,-0.0,0.005768,0.05938,0.0,-0.0,-0.00173,0.063417
3,J1,L,1732.08,8,0,8,7.25,19.8471,1103391.8311,869948.9175,-0.5,0.004619,0.023393,0.0,-0.000289,-0.001386,0.026338
3,J2,L,230.45,9,0,9,5.25,18.9732,132779.4772,103331.5405,-0.5,0.039054,1.054271,0.0,-0.00217,-0.011716,1.07944
3,J3,S,3380.15,0,0,0,6.25,19.9694,1137113.6335,1724017.8709,1.5,0.0,0.000939,0.0,0.000444,-0.0,0.001382
3,J4,L,4495.57,6,0,6,6.0,19.954,2898246.2291,2288504.7006,-1.0,0.001335,0.002119,0.0,-0.000222,-0.0004,0.002831
3,J5,S,58.76,2,0,2,5.0,18.331,15088.4462,24135.735,1.0,0.034037,2.785457,0.170186,0.017019,-0.010211,2.996488
3,J6,L,155.51,13,0,13,2.5,18.4124,83780.2545,64605.5947,-1.5,0.083594,2.520463,0.0,-0.009645,-0.025078,2.569333
3,J7,S,1328.44,1,0,1,8.0,19.8914,441541.885,670959.1751,1.0,0.000753,0.011795,0.003764,0.000753,-0.000226,0.016838
3,J8,S,682.41,1,0,1,7.5,19.7985,223559.3621,340648.9081,1.0,0.001465,0.04062,0.007327,0.001465,-0.00044,0.050438
3,J9,L,1069.34,16,0,16,0.5,19.7292,672243.7014,529129.5251,-2.0,0.014962,0.07331,0.0,-0.00187,-0.004489,0.081913
3,J10,S,305.04,0,0,0,7.0,19.6226,97203.8449,148899.0356,1.0,0.0,0.1424,0.0,0.003278,-0.0,0.145678
3,J11,S,4101.45,0,0,0,8.75,19.9638,1378583.8541,2090455.7488,1.5,0.0,0.00131,0.0,0.000366,-0.0,0.001675
3,J12,L,3521.66,11,0,11,4.75,19.9212,2262099.1289,1785373.3658,-1.0,0.003124,0.00621,0.0,-0.000284,-0.000937,0.008112
3,J13,L,1210.81,8,0,8,9.25,19.7547,763366.2192,601072.0077,-0.5,0.006607,0.060175,0.0,-0.000413,-0.001982,0.064387
3,J14,L,5948.31,11,0,11,9.0,19.9416,3829535.1597,3023344.1538,-0.5,0.001849,0.00341,0.0,-8.4e-05,-0.000555,0.00462
3,J15,L,2211.14,15,0,15,6.0,19.8361,1406851.9411,1109035.2185,-1.0,0.006784,0.026849,0.0,-0.000452,-0.002035,0.031145
3,J16,S,302.19,2,0,2,7.25,19.5328,94931.3931,145818.5914,1.0,0.006618,0.218259,0.033092,0.003309,-0.001985,0.259293
3,J17,S,1906.69,3,0,3,5.75,19.9338,637918.4076,968169.1266,0.5,0.001573,0.004379,0.007867,0.000262,-0.000472,0.013609
3,J18,S,260.26,0,0,0,2.75,19.8745,86277.5742,131170.7268,0.0,0.0,0.015743,0.0,0.0,-0.0,0.015743
3,J19,S,4095.63,6,0,6,1.25,19.9773,1379499.1699,2091024.4921,0.0,0.001465,0.000514,0.007325,0.0,-0.000439,0.008864
3,J20,S,1017.51,0,0,0,2.75,19.9677,342208.2361,518859.5811,0.0,0.0,0.001046,0.0,0.0,-0.0,0.001046
3,J21,S,831.06,2,0,2,2.5,19.933,278010.6816,421947.3857,0.0,0.002407,0.004492,0.012033,0.0,-0.000722,0.018209
3,J22,S,394.89,3,0,3,1.0,19.8721,130860.1158,198965.0056,0.0,0.007597,0.016347,0.037985,0.0,-0.002279,0.05965
3,J23,S,6862.4,1,0,1,2.0,19.9946,2317567.2663,3511180.4564,0.0,0.000146,2.9e-05,0.000729,0.0,-4.4e-05,0.00086
3,J24,S,869.75,1,0,1,2.0,19.9576,292061.2291,442955.2497,0.0,0.00115,0.001797,0.005749,0.0,-0.000345,0.008351
3,J25,S,576.81,2,0,2,4.0,19.8473,190407.4199,289714.8876,0.5,0.003467,0.02332,0.017337,0.000867,-0.00104,0.043951
3,J26,S,646.65,2,0,2,6.25,19.8038,212018.4622,323012.3668,1.0,0.003093,0.0385,0.015464,0.001546,-0.000928,0.057676
3,J27,L,2436.86,12,0,12,5.0,19.8794,1557988.9596,1228928.1996,-1.0,0.004924,0.014551,0.0,-0.00041,-0.001477,0.017587
3,J28,L,1897.26,10,0,10,7.25,19.8488,1208855.1464,953122.8989,-1.0,0.005271,0.022866,0.0,-0.000527,-0.001581,0.026028
3,J29,L,2036.73,6,0,6,71.75,19.3774,1230074.9242,963224.9169,-0.5,0.002946,0.387647,0.0,-0.000245,-0.000884,0.389463
3,J30,S,2092.74,9,0,9,68.5,19.4107,644668.2466,994005.8209,1.5,0.004301,0.347315,0.021503,0.000717,-0.00129,0.372545
3,J31,L,27240.81,256,0,256,4.25,19.8303,17320803.4409,13653032.347,-1.5,0.009398,0.028793,0.0,-5.5e-05,-0.002819,0.035316
3,J32,S,596.08,2,0,2,67.0,18.2709,151443.9729,242793.8656,0.5,0.003355,2.989826,0.016776,0.000839,-0.001007,3.00979
3,J33,S,508.59,0,0,0,66.75,18.0385,123941.9635,200465.1966,1.0,0.0,3.847324,0.0,0.001966,-0.0,3.849291
3,J34,S,323.55,3,0,3,2.25,19.7765,105629.8686,161058.9338,0.5,0.009272,0.049971,0.046361,0.001545,-0.002782,0.104369
3,J35,L,2762.71,6,0,6,1.5,19.9545,1781203.2459,1406479.2908,-2.0,0.002172,0.002069,0.0,-0.000724,-0.000652,0.002865
3,J36,S,5963.77,1,0,1,4.75,19.9853,2011211.8678,3047859.2003,1.0,0.000168,0.000215,0.000838,0.000168,-5e-05,0.001338
3,J37,S,924.34,2,0,2,4.25,19.8985,307564.626,467273.2162,1.0,0.002164,0.010312,0.010819,0.001082,-0.000649,0.023727
3,J38,L,310.99,8,0,8,4.0,19.363,187511.2046,146801.2198,-1.5,0.025724,0.405787,0.0,-0.004823,-0.007717,0.41897
3,J39,S,318.39,2,0,2,5.5,19.6448,101815.7942,155858.6831,1.0,0.006282,0.126153,0.031408,0.003141,-0.001884,0.165099
3,J40,L,2909.94,11,0,11,3.0,19.9166,1868200.4806,1474390.7243,-1.5,0.00378,0.006964,0.0,-0.000515,-0.001134,0.009094
3,J41,S,3343.86,1,0,1,4.25,19.9768,1126191.791,1707091.9805,0.5,0.000299,0.000539,0.001495,0.00015,-9e-05,0.002393
3,J42,S,2476.82,1,0,1,5.25,19.9608,832129.0264,1261931.9214,1.0,0.000404,0.001534,0.002019,0.000404,-0.000121,0.004239
3,J43,S,404.13,3,0,3,2.75,19.806,132550.1811,201928.102,0.5,0.007423,0.03762,0.037117,0.001237,-0.002227,0.081171
3,J44,L,1553.46,6,0,6,2.25,19.9136,996998.6616,786801.9729,-2.0,0.003862,0.007472,0.0,-0.001287,-0.001159,0.008889
3,J45,S,1306.4,3,0,3,3.0,19.9371,437302.3306,663630.0412,0.5,0.002296,0.003952,0.011482,0.000383,-0.000689,0.017424
3,J46,S,1522.38,2,0,2,5.5,19.9252,508658.0811,772185.6564,1.0,0.001314,0.005601,0.006569,0.000657,-0.000394,0.013746
3,J47,S,4052.72,1,0,1,7.5,19.9669,1362861.3176,2066426.7066,1.0,0.000247,0.001093,0.001234,0.000247,-7.4e-05,0.002746
3,J48,L,1533.63,12,0,12,5.75,19.8002,971850.6509,765728.4773,-1.0,0.007825,0.039929,0.0,-0.000652,-0.002347,0.044754
3,J49,L,3036.23,13,0,13,7.0,19.8849,1942394.165,1532263.1096,-0.5,0.004282,0.013246,0.0,-0.000165,-0.001284,0.016079
3,J50,L,1213.63,7,0,7,10.5,19.7527,764966.3667,602314.4797,-0.0,0.005768,0.061174,0.0,-0.0,-0.00173,0.065212
4,J1,L,1732.08,8,0,8,7.25,19.8471,1103391.8311,869948.9175,-0.5,0.004619,0.023393,0.0,-0.000289,-0.001386,0.026338
4,J2,L,230.45,9,0,9,5.25,18.9732,132779.4772,103331.5405,-0.5,0.039054,1.054271,0.0,-0.00217,-0.011716,1.07944
4,J3,S,3380.15,0,0,0,5.75,19.9711,1137423.5974,1724399.529,1.5,0.0,0.000833,0.0,0.000444,-0.0,0.001277
4,J4,L,4495.57,6,0,6,5.5,19.9553,2898674.3919,2288885.1695,-1.0,0.001335,0.001999,0.0,-0.000222,-0.0004,0.002711
4,J5,S,58.76,0,0,0,4.75,18.7285,16165.6367,25493.206,1.0,0.0,1.616636,0.0,0.017019,-0.0,1.633654
4,J6,L,155.51,13,0,13,1.5,18.4736,84406.6914,65155.8367,-1.5,0.083594,2.32975,0.0,-0.009645,-0.025078,2.378621
4,J7,S,1328.44,0,0,0,7.25,19.9077,442661.1316,672338.7204,1.0,0.0,0.008515,0.0,0.000753,-0.0,0.009267
4,J8,S,682.41,0,0,0,7.25,19.8213,224357.8024,341634.3387,1.0,0.0,0.031937,0.0,0.001465,-0.0,0.033403
4,J9,L,1069.34,16,0,16,0.0,19.7346,672653.5338,529493.1322,-2.0,0.014962,0.070413,0.0,-0.00187,-0.004489,0.079016
4,J10,S,305.04,0,0,0,6.75,19.632,97347.4302,149076.734,1.0,0.0,0.135453,0.0,0.003278,-0.0,0.138731
4,J11,S,4101.45,0,0,0,8.75,19.9638,1378583.8541,2090455.7488,1.5,0.0,0.00131,0.0,0.000366,-0.0,0.001675
4,J12,L,3521.66,11,0,11,4.75,19.9212,2262099.1289,1785373.3658,-1.0,0.003124,0.00621,0.0,-0.000284,-0.000937,0.008112
4,J13,L,1210.81,8,0,8,9.25,19.7547,763366.2192,601072.0077,-0.5,0.006607,0.060175,0.0,-0.000413,-0.001982,0.064387
4,J14,L,5948.31,11,0,11,8.5,19.9426,3829962.2747,3023723.6585,-0.5,0.001849,0.003294,0.0,-8.4e-05,-0.000555,0.004504
4,J15,L,2211.14,15,0,15,4.75,19.8428,1407898.3467,1109964.3104,-1.0,0.006784,0.024719,0.0,-0.000452,-0.002035,0.029016
4,J16,S,302.19,0,0,0,6.5,19.642,96593.2014,147876.4636,1.0,0.0,0.128137,0.0,0.003309,-0.0,0.131446
4,J17,S,1906.69,0,0,0,3.75,19.9666,641158.3541,972159.6266,0.5,0.0,0.001114,0.0,0.000262,-0.0,0.001376
4,J18,S,260.26,0,0,0,0.0,20.0,87967.4373,133252.4494,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J19,S,4095.63,0,0,0,0.0,20.0,1384322.4158,2096961.766,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J20,S,1017.51,0,0,0,0.0,20.0,343917.4818,520963.7594,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J21,S,831.06,0,0,0,0.0,20.0,280899.5329,425504.6179,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J22,S,394.89,0,0,0,0.0,20.0,133472.6116,202183.3642,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J23,S,6862.4,0,0,0,0.0,20.0,2319490.0269,3513547.023,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J24,S,869.75,0,0,0,0.0,20.0,293975.4891,445311.9835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4,J25,S,576.81,0,0,0,3.0,19.912,192331.5196,292087.1588,0.5,0.0,0.007737,0.0,0.000867,-0.0,0.008604
4,J26,S,646.65,0,0,0,5.5,19.8566,213772.0837,325176.0257,1.0,0.0,0.020556,0.0,0.001546,-0.0,0.022102
4,J27,L,2436.86,12,0,12,4.0,19.8842,1558833.1151,1229677.94,-1.0,0.004924,0.013406,0.0,-0.00041,-0.001477,0.016443
4,J28,L,1897.26,10,0,10,4.5,19.8658,1211164.9552,955174.0116,-1.0,0.005271,0.018001,0.0,-0.000527,-0.001581,0.021164
4,J29,L,2036.73,6,0,6,83.5,19.2816,1216550.2602,951261.1373,-0.5,0.002946,0.516112,0.0,-0.000245,-0.000884,0.517928
4,J30,S,2092.74,0,0,0,82.0,19.359,639312.4569,987352.6891,1.5,0.0,0.410874,0.0,0.000717,-0.0,0.411591
4,J31,L,27240.81,312,0,312,1.5,19.7953,17252760.4449,13592629.1432,-1.5,0.011453,0.041919,0.0,-5.5e-05,-0.003436,0.049881
4,J32,S,596.08,0,0,0,78.0,18.0329,145115.3575,234762.7714,0.5,0.0,3.869565,0.0,0.000839,-0.0,3.870404
4,J33,S,508.59,0,0,0,79.5,17.7019,116496.9124,190965.4324,1.0,0.0,5.281402,0.0,0.001966,-0.0,5.283368
4,J34,S,323.55,0,0,0,1.5,19.9215,108042.6069,164035.001,0.5,0.0,0.006154,0.0,0.001545,-0.0,0.0077
4,J35,L,2762.71,6,0,6,0.0,19.961,1782488.5122,1407621.4138,-2.0,0.002172,0.001522,0.0,-0.000724,-0.000652,0.002318
4,J36,S,5963.77,0,0,0,3.5,19.99,2012663.9231,3049646.6629,1.0,0.0,9.9e-05,0.0,0.000168,-0.0,0.000267
4,J37,S,924.34,0,0,0,3.5,19.9359,309351.8325,469475.4999,1.0,0.0,0.004112,0.0,0.001082,-0.0,0.005194
4,J38,L,310.99,8,0,8,2.75,19.4071,188465.9336,147646.1155,-1.5,0.025724,0.351492,0.0,-0.004823,-0.007717,0.364675
4,J39,S,318.39,0,0,0,4.75,19.7501,103518.429,157963.5954,1.0,0.0,0.062446,0.0,0.003141,-0.0,0.065587
4,J40,L,2909.94,11,0,11,2.0,19.9206,1869050.793,1475146.1283,-1.5,0.00378,0.0063,0.0,-0.000515,-0.001134,0.008431
4,J41,S,3343.86,0,0,0,2.75,19.986,1127797.1517,1709068.3396,0.5,0.0,0.000195,0.0,0.00015,-0.0,0.000345
4,J42,S,2476.82,0,0,0,4.25,19.9709,833419.3356,1263520.7784,1.0,0.0,0.000848,0.0,0.000404,-0.0,0.001252
4,J43,S,404.13,0,0,0,1.5,19.9371,135277.878,205291.5474,0.5,0.0,0.003952,0.0,0.001237,-0.0,0.005189
4,J44,L,1553.46,6,0,6,0.0,19.9307,998912.9172,788502.6095,-2.0,0.003862,0.004796,0.0,-0.001287,-0.001159,0.006212
4,J45,S,1306.4,0,0,0,1.5,19.9805,440238.9068,667246.4422,0.5,0.0,0.00038,0.0,0.000383,-0.0,0.000763
4,J46,S,1522.38,0,0,0,4.5,19.9499,510607.2046,774586.7497,1.0,0.0,0.00251,0.0,0.000657,-0.0,0.003167
4,J47,S,4052.72,0,0,0,6.25,19.9738,1364307.9108,2068207.8913,1.0,0.0,0.000685,0.0,0.000247,-0.0,0.000932
4,J48,L,1533.63,12,0,12,5.0,19.8059,972473.9783,766281.7799,-1.0,0.007825,0.03768,0.0,-0.000652,-0.002347,0.042506
4,J49,L,3036.23,13,0,13,6.75,19.8859,1942605.3575,1532450.6859,-0.5,0.004282,0.013024,0.0,-0.000165,-0.001284,0.015856
4,J50,L,1213.63,7,0,7,10.5,19.7527,764966.3667,602314.4797,-0.0,0.005768,0.061174,0.0,-0.0,-0.00173,0.065212
5,J1,L,1732.08,8,0,8,7.25,19.8471,1103391.8311,869948.9175,-0.5,0.004619,0.023393,0.0,-0.000289,-0.001386,0.026338
5,J2,L,230.45,9,0,9,5.25,18.9732,132779.4772,103331.5405,-0.5,0.039054,1.054271,0.0,-0.00217,-0.011716,1.07944
5,J3,S,3380.15,0,0,0,5.75,19.9711,1137423.5974,1724399.529,1.5,0.0,0.000833,0.0,0.000444,-0.0,0.001277
5,J4,L,4495.57,6,0,6,5.5,19.9553,2898674.3919,2288885.1695,-1.0,0.001335,0.001999,0.0,-0.000222,-0.0004,0.002711
5,J5,S,58.76,0,0,0,4.75,18.7285,16165.6367,25493.206,1.0,0.0,1.616636,0.0,0.017019,-0.0,1.633654
5,J6,L,155.51,13,0,13,1.5,18.4736,84406.6914,65155.8367,-1.5,0.083594,2.32975,0.0,-0.009645,-0.025078,2.378621
5,J7,S,1328.44,0,0,0,7.25,19.9077,442661.1316,672338.7204,1.0,0.0,0.008515,0.0,0.000753,-0.0,0.009267
5,J8,S,682.41,0,0,0,7.25,19.8213,224357.8024,341634.3387,1.0,0.0,0.031937,0.0,0.001465,-0.0,0.033403
5,J9,L,1069.34,16,0,16,0.0,19.7346,672653.5338,529493.1322,-2.0,0.014962,0.070413,0.0,-0.00187,-0.004489,0.079016
5,J10,S,305.04,0,0,0,6.75,19.632,97347.4302,149076.734,1.0,0.0,0.135453,0.0,0.003278,-0.0,0.138731
5,J11,S,4101.45,0,0,0,8.75,19.9638,1378583.8541,2090455.7488,1.5,0.0,0.00131,0.0,0.000366,-0.0,0.001675
5,J12,L,3521.66,11,0,11,4.75,19.9212,2262099.1289,1785373.3658,-1.0,0.003124,0.00621,0.0,-0.000284,-0.000937,0.008112
5,J13,L,1210.81,8,0,8,9.25,19.7547,763366.2192,601072.0077,-0.5,0.006607,0.060175,0.0,-0.000413,-0.001982,0.064387
5,J14,L,5948.31,11,0,11,8.5,19.9426,3829962.2747,3023723.6585,-0.5,0.001849,0.003294,0.0,-8.4e-05,-0.000555,0.004504
5,J15,L,2211.14,15,0,15,4.75,19.8428,1407898.3467,1109964.3104,-1.0,0.006784,0.024719,0.0,-0.000452,-0.002035,0.029016
5,J16,S,302.19,0,0,0,6.5,19.642,96593.2014,147876.4636,1.0,0.0,0.128137,0.0,0.003309,-0.0,0.131446
5,J17,S,1906.69,0,0,0,3.75,19.9666,641158.3541,972159.6266,0.5,0.0,0.001114,0.0,0.000262,-0.0,0.001376
5,J18,S,260.26,0,0,0,0.0,20.0,87967.4373,133252.4494,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J19,S,4095.63,0,0,0,0.0,20.0,1384322.4158,2096961.766,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J20,S,1017.51,0,0,0,0.0,20.0,343917.4818,520963.7594,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J21,S,831.06,0,0,0,0.0,20.0,280899.5329,425504.6179,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J22,S,394.89,0,0,0,0.0,20.0,133472.6116,202183.3642,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J23,S,6862.4,0,0,0,0.0,20.0,2319490.0269,3513547.023,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J24,S,869.75,0,0,0,0.0,20.0,293975.4891,445311.9835,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5,J25,S,576.81,0,0,0,3.0,19.912,192331.5196,292087.1588,0.5,0.0,0.007737,0.0,0.000867,-0.0,0.008604
5,J26,S,646.65,0,0,0,5.5,19.8566,213772.0837,325176.0257,1.0,0.0,0.020556,0.0,0.001546,-0.0,0.022102
5,J27,L,2436.86,12,0,12,4.0,19.8842,1558833.1151,1229677.94,-1.0,0.004924,0.013406,0.0,-0.00041,-0.001477,0.016443
5,J28,L,1897.26,10,0,10,4.5,19.8658,1211164.9552,955174.0116,-1.0,0.005271,0.018001,0.0,-0.000527,-0.001581,0.021164
5,J29,L,2036.73,6,0,6,83.5,19.2816,1216550.2602,951261.1373,-0.5,0.002946,0.516112,0.0,-0.000245,-0.000884,0.517928
5,J30,S,2092.74,0,0,0,82.0,19.359,639312.4569,987352.6891,1.5,0.0,0.410874,0.0,0.000717,-0.0,0.411591
5,J31,L,27240.81,312,0,312,1.5,19.7953,17252760.4449,13592629.1432,-1.5,0.011453,0.041919,0.0,-5.5e-05,-0.003436,0.049881
5,J32,S,596.08,0,0,0,78.0,18.0329,145115.3575,234762.7714,0.5,0.0,3.869565,0.0,0.000839,-0.0,3.870404
5,J33,S,508.59,0,0,0,79.5,17.7019,116496.9124,190965.4324,1.0,0.0,5.281402,0.0,0.001966,-0.0,5.283368
5,J34,S,323.55,0,0,0,1.5,19.9215,108042.6069,164035.001,0.5,0.0,0.006154,0.0,0.001545,-0.0,0.0077
5,J35,L,2762.71,6,0,6,0.0,19.961,1782488.5122,1407621.4138,-2.0,0.002172,0.001522,0.0,-0.000724,-0.000652,0.002318
5,J36,S,5963.77,0,0,0,3.5,19.99,2012663.9231,3049646.6629,1.0,0.0,9.9e-05,0.0,0.000168,-0.0,0.000267
5,J37,S,924.34,0,0,0,3.5,19.9359,309351.8325,469475.4999,1.0,0.0,0.004112,0.0,0.001082,-0.0,0.005194
5,J38,L,310.99,8,0,8,2.75,19.4071,188465.9336,147646.1155,-1.5,0.025724,0.351492,0.0,-0.004823,-0.007717,0.364675
5,J39,S,318.39,0,0,0,4.75,19.7501,103518.429,157963.5954,1.0,0.0,0.062446,0.0,0.003141,-0.0,0.065587
5,J40,L,2909.94,11,0,11,2.0,19.9206,1869050.793,1475146.1283,-1.5,0.00378,0.0063,0.0,-0.000515,-0.001134,0.008431
5,J41,S,3343.86,0,0,0,2.75,19.986,1127797.1517,1709068.3396,0.5,0.0,0.000195,0.0,0.00015,-0.0,0.000345
5,J42,S,2476.82,0,0,0,4.25,19.9709,833419.3356,1263520.7784,1.0,0.0,0.000848,0.0,0.000404,-0.0,0.001252
5,J43,S,404.13,0,0,0,1.5,19.9371,135277.878,205291.5474,0.5,0.0,0.003952,0.0,0.001237,-0.0,0.005189
5,J44,L,1553.46,6,0,6,0.0,19.9307,998912.9172,788502.6095,-2.0,0.003862,0.004796,0.0,-0.001287,-0.001159,0.006212
5,J45,S,1306.4,0,0,0,1.5,19.9805,440238.9068,667246.4422,0.5,0.0,0.00038,0.0,0.000383,-0.0,0.000763
5,J46,S,1522.38,0,0,0,4.5,19.9499,510607.2046,774586.7497,1.0,0.0,0.00251,0.0,0.000657,-0.0,0.003167
5,J47,S,4052.72,0,0,0,6.25,19.9738,1364307.9108,2068207.8913,1.0,0.0,0.000685,0.0,0.000247,-0.0,0.000932
5,J48,L,1533.63,12,0,12,5.0,19.8059,972473.9783,766281.7799,-1.0,0.007825,0.03768,0.0,-0.000652,-0.002347,0.042506
5,J49,L,3036.23,13,0,13,6.75,19.8859,1942605.3575,1532450.6859,-0.5,0.004282,0.013024,0.0,-0.000165,-0.001284,0.015856
5,J50,L,1213.63,7,0,7,10.5,19.7527,764966.3667,602314.4797,-0.0,0.005768,0.061174,0.0,-0.0,-0.00173,0.065212
6,J1,L,1732.08,8,0,8,7.25,19.8471,1103391.8311,869948.9175,-0.5,0.004619,0.023393,0.0,-0.000289,-0.001386,0.026338
6,J2,L,230.45,9,0,9,5.25,18.9732,132779.4772,103331.5405,-0.5,0.039054,1.054271,0.0,-0.00217,-0.011716,1.07944
6,J3,S,3380.15,0,0,0,5.75,19.9711,1137423.5974,1724399.529,1.5,0.0,0.000833,0.0,0.000444,-0.0,0.001277
6,J4,L,4495.57,6,0,6,5.5,19.9553,2898674.3919,2288885.1695,-1.0,0.001335,0.001999,0.0,-0.000222,-0.0004,0.002711
6,J5,S,58.76,0,0,0,4.75,18.7285,16165.6367,25493.206,1.0,0.0,1.616636,0.0,0.017019,-0.0,1.633654
6,J6,L,155.51,13,0,13,1.5,18.4736,84406.6914,65155.8367,-1.5,0.083594,2.32975,0.0,-0.009645,-0.025078,2.378621
6,J7,S,1328.44,0,0,0,7.25,19.9077,442661.1316,672338.7204,1.0,0.0,0.008515,0.0,0.000753,-0.0,0.009267
6,J8,S,682.41,0,0,0,7.25,19.8213,224357.8024,341634.3387,1.0,0.0,0.031937,0.0,0.001465,-0.0,0.033403
6,J9,L,1069.34,16,0,16,0.0,19.7346,672653.5338,529493.1322,-2.0,0.014962,0.070413,0.0,-0.00187,-0.004489,0.079016
6,J10,S,305.04,0,0,0,6.75,19.632,97347.4302,149076.734,1.0,0.0,0.135453,0.0,0.003278,-0.0,0.138731
6,J11,S,4101.45,0,0,0,8.75,19.9638,1378583.8541,2090455.7488,1.5,0.0,0.00131,0.0,0.000366,-0.0,0.001675
6,J12,L,3521.66,11,0,11,4.75,19.9212,2262099.1289,1785373.3658,-1.0,0.003124,0.00621,0.0,-0.000284,-0.000937,0.008112
6,J13,L,1210.81,8,0,8,9.25,19.7547,763366.2192,601072.0077,-0.5,0.006607,0.060175,0.0,-0.000413,-0.001982,0.064387
