phi,delta_loc,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
1034.48,1186.21,green_club,0.9617,0.0183,0.9800,1.000,6.99777e+08,4.34865e+06,4848.76,7.13742e+08,1.83187e+07,1.46549e+07,3.66373e+06,12762.3,6.97309e+08,12976.8,49,53735,2.46753e+06,2250.1,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1186.21,green_club,0.9617,0.0183,0.9800,1.000,7.59255e+08,4.34865e+06,4848.76,7.73221e+08,1.83187e+07,1.46549e+07,3.66373e+06,13847,7.55523e+08,14060.2,49,53735,3.73255e+06,3403.65,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1186.21,green_club,0.9627,0.0173,0.9800,1.000,8.20396e+08,4.3499e+06,4431.9,8.32836e+08,1.67951e+07,1.34361e+07,3.35901e+06,14962.1,8.14403e+08,15155.9,49,53735,5.99278e+06,5464.71,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1293.1,1186.21,green_club,0.9631,0.0169,0.9800,1.000,8.80023e+08,4.34696e+06,4560.1,8.9202e+08,1.63484e+07,1.30788e+07,3.26969e+06,16049.5,8.72405e+08,16235.3,49,53735,7.6174e+06,6946.17,1,1096.63,0.0182,0.0150,0.0180,0.0164,0.9800,0.9800,0.9800,0.9800
1379.31,1186.21,green_club,0.9602,0.0199,0.9800,1.000,9.374e+08,4.34253e+06,6903,9.5098e+08,1.79296e+07,1.43437e+07,3.58591e+06,17096,9.28812e+08,17285,49,53735,8.58824e+06,7831.46,1,1096.63,0.0182,0.0150,0.0207,0.0255,0.9800,0.9800,0.9800,0.9800
1465.52,1186.21,green_club,0.9615,0.0185,0.9800,1.000,9.97727e+08,4.34086e+06,6420.57,1.01022e+09,1.68421e+07,1.34737e+07,3.36841e+06,18196.2,9.87276e+08,18373,49,53735,1.04513e+07,9530.34,1,1096.63,0.0182,0.0171,0.0173,0.0215,0.9800,0.9800,0.9800,0.9800
1551.72,1186.21,green_club,0.9578,0.0222,0.9800,1.000,1.05419e+09,4.33796e+06,6955.75,1.06915e+09,1.93123e+07,1.54498e+07,3.86246e+06,19225.9,1.04392e+09,19427.2,49,53735,1.02659e+07,9361.33,1,1096.63,0.0125,0.0327,0.0173,0.0265,0.9800,0.9800,0.9800,0.9800
1637.93,1186.21,green_club,0.9229,0.0432,0.9660,1.000,1.08461e+09,4.34607e+06,20826.6,1.12975e+09,4.95101e+07,3.96081e+07,9.90203e+06,19780.7,1.06802e+09,20144.6,48.3125,52981.1,1.65915e+07,9296.71,1.6875,1850.57,0.0988,0.0286,0.0177,0.0276,0.9241,0.9800,0.9800,0.9800
1724.14,1186.21,green_club,0.9567,0.0233,0.9800,1.000,1.17208e+09,4.34238e+06,8369.41,1.18877e+09,2.10421e+07,1.68337e+07,4.20842e+06,21376,1.16018e+09,21590.7,49,53735,1.19052e+07,10856.1,1,1096.63,0.0246,0.0288,0.0161,0.0237,0.9800,0.9800,0.9800,0.9800
1810.34,1186.21,race_to_bottom,-0.0009,0.5077,0.5068,0.500,7.51661e+08,5.03981e+06,29385.7,1.34172e+09,5.95128e+08,4.76103e+08,1.19026e+08,13708.5,6.14445e+08,16704,25.3375,27785.9,1.37216e+08,8353.34,24.6625,27045.7,0.9873,0.9998,0.0200,0.0236,0.0672,0.0000,0.9800,0.9800
1896.55,1186.21,race_to_bottom,-0.9704,0.9954,0.0250,0.000,3.38626e+08,5.74248e+06,39234.5,1.50428e+09,1.17143e+09,9.37147e+08,2.34287e+08,6175.73,9.50965e+06,8627.26,1.25,1370.79,3.29116e+08,6156.26,48.75,53460.9,0.9996,0.9999,0.9823,0.9999,0.0400,0.0000,0.0200,0.0400
1982.76,1186.21,race_to_bottom,-0.9725,0.9930,0.0205,0.000,4.09546e+08,5.75309e+06,25060.3,1.57413e+09,1.17036e+09,9.36288e+08,2.34072e+08,7469.16,1.10285e+07,9847.31,1.025,1124.05,3.98518e+08,7421.24,48.975,53707.6,1.0000,0.9996,0.9731,0.9994,0.0000,0.0000,0.0421,0.0400
2068.97,1186.21,race_to_bottom,-0.9627,0.9932,0.0305,0.000,4.76954e+08,5.73268e+06,44868.8,1.63945e+09,1.16827e+09,9.34619e+08,2.33655e+08,8698.51,1.54677e+07,9252.71,1.525,1672.37,4.61486e+08,8681.9,48.475,53159.3,1.0000,1.0000,0.9731,0.9996,0.0400,0.0000,0.0421,0.0400
2155.17,1186.21,race_to_bottom,-0.9819,0.9969,0.0150,0.000,5.43837e+08,5.76379e+06,21522.7,1.7128e+09,1.17475e+09,9.39797e+08,2.34949e+08,9918.3,8.84035e+06,12351.7,0.75,822.475,5.34997e+08,9905.85,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
2241.38,1186.21,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.12284e+08,5.76282e+06,21522.7,1.78112e+09,1.17462e+09,9.39697e+08,2.34924e+08,11166.6,9.67223e+06,13347.1,0.75,822.475,6.02612e+08,11157.7,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2327.59,1186.21,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.80829e+08,5.76301e+06,21522.7,1.84974e+09,1.17469e+09,9.39753e+08,2.34938e+08,12416.7,1.05033e+07,14342,0.75,822.475,6.70325e+08,12411.5,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2413.79,1186.21,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.49366e+08,5.76295e+06,21458.9,1.91823e+09,1.17465e+09,9.39722e+08,2.3493e+08,13666.7,1.13616e+07,15361.7,0.75,822.475,7.38004e+08,13664.5,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2500,1186.21,race_to_bottom,-0.9816,0.9966,0.0150,0.000,8.17849e+08,5.76305e+06,21522.7,1.98676e+09,1.1747e+09,9.39756e+08,2.34939e+08,14915.6,1.21657e+07,16332.1,0.75,822.475,8.05683e+08,14917.6,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
0,1231.03,green_club,0.9597,0.0203,0.9800,1.000,-1.56579e+07,4.35119e+06,6388.71,0,2.00155e+07,1.60124e+07,4.0031e+06,-285.563,-2.28538e+06,-42.5306,49,53735,-1.33725e+07,-12194.2,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1231.03,green_club,0.9632,0.0168,0.9800,1.000,4.55177e+07,4.35001e+06,4822.88,5.94893e+07,1.83264e+07,1.46611e+07,3.66528e+06,830.136,5.69127e+07,1059.14,49,53735,-1.13949e+07,-10390.8,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,1231.03,green_club,0.9638,0.0162,0.9800,1.000,1.06555e+08,4.34991e+06,4586.49,1.18977e+08,1.6777e+07,1.34216e+07,3.3554e+06,1943.3,1.15548e+08,2150.32,49,53735,-8.99307e+06,-8200.62,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1231.03,green_club,0.9617,0.0183,0.9800,1.000,1.63778e+08,4.34865e+06,4848.76,1.78436e+08,1.90109e+07,1.52088e+07,3.80219e+06,2986.93,1.7318e+08,3222.85,49,53735,-9.40183e+06,-8573.36,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1231.03,green_club,0.9617,0.0183,0.9800,1.000,2.23257e+08,4.34865e+06,4848.76,2.37914e+08,1.90109e+07,1.52088e+07,3.80219e+06,4071.67,2.31393e+08,4306.19,49,53735,-8.13681e+06,-7419.81,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1231.03,green_club,0.9617,0.0183,0.9800,1.000,2.82735e+08,4.34865e+06,4848.76,2.97393e+08,1.90109e+07,1.52088e+07,3.80219e+06,5156.42,2.89607e+08,5389.54,49,53735,-6.87178e+06,-6266.26,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1231.03,green_club,0.9617,0.0183,0.9800,1.000,3.42214e+08,4.34865e+06,4848.76,3.56871e+08,1.90109e+07,1.52088e+07,3.80219e+06,6241.17,3.4782e+08,6472.88,49,53735,-5.60676e+06,-5112.7,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1231.03,green_club,0.9617,0.0183,0.9800,1.000,4.01692e+08,4.34865e+06,4848.76,4.1635e+08,1.90109e+07,1.52088e+07,3.80219e+06,7325.92,4.06034e+08,7556.22,49,53735,-4.34173e+06,-3959.15,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1231.03,green_club,0.9617,0.0183,0.9800,1.000,4.61171e+08,4.34865e+06,4848.76,4.75828e+08,1.90109e+07,1.52088e+07,3.80219e+06,8410.66,4.64247e+08,8639.57,49,53735,-3.07671e+06,-2805.59,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1231.03,green_club,0.9617,0.0183,0.9800,1.000,5.20649e+08,4.34865e+06,4848.76,5.35307e+08,1.90109e+07,1.52088e+07,3.80219e+06,9495.41,5.22461e+08,9722.91,49,53735,-1.81168e+06,-1652.04,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1231.03,green_club,0.9617,0.0183,0.9800,1.000,5.80128e+08,4.34865e+06,4848.76,5.94785e+08,1.90109e+07,1.52088e+07,3.80219e+06,10580.2,5.80674e+08,10806.3,49,53735,-546657,-498.487,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1231.03,green_club,0.9617,0.0183,0.9800,1.000,6.39606e+08,4.34865e+06,4848.76,6.54264e+08,1.90109e+07,1.52088e+07,3.80219e+06,11664.9,6.38888e+08,11889.6,49,53735,718368,655.067,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1231.03,green_club,0.9617,0.0183,0.9800,1.000,6.99085e+08,4.34865e+06,4848.76,7.13742e+08,1.90109e+07,1.52088e+07,3.80219e+06,12749.7,6.97101e+08,12972.9,49,53735,1.98339e+06,1808.62,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1231.03,green_club,0.9617,0.0183,0.9800,1.000,7.58563e+08,4.34865e+06,4848.76,7.73221e+08,1.90109e+07,1.52088e+07,3.80219e+06,13834.4,7.55315e+08,14056.3,49,53735,3.24842e+06,2962.17,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1231.03,green_club,0.9617,0.0183,0.9800,1.000,8.18042e+08,4.34865e+06,4848.76,8.32699e+08,1.90109e+07,1.52088e+07,3.80219e+06,14919.1,8.13528e+08,15139.6,49,53735,4.51344e+06,4115.73,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1293.1,1231.03,green_club,0.9627,0.0173,0.9800,1.000,8.79249e+08,4.3499e+06,4431.9,8.92325e+08,1.74298e+07,1.39438e+07,3.48595e+06,16035.4,8.7244e+08,16236,49,53735,6.80914e+06,6209.14,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1379.31,1231.03,green_club,0.9624,0.0176,0.9800,1.000,9.38207e+08,4.34489e+06,4337.81,9.5124e+08,1.73815e+07,1.39052e+07,3.4763e+06,17110.7,9.30134e+08,17309.6,49,53735,8.07325e+06,7361.85,1,1096.63,0.0182,0.0150,0.0208,0.0164,0.9800,0.9800,0.9800,0.9800
1465.52,1231.03,green_club,0.9606,0.0194,0.9800,1.000,9.9628e+08,4.34486e+06,7255.61,1.01066e+09,1.87353e+07,1.49882e+07,3.74705e+06,18169.8,9.86849e+08,18365.1,49,53735,9.43148e+06,8600.4,1,1096.63,0.0182,0.0172,0.0207,0.0215,0.9800,0.9800,0.9800,0.9800
1551.72,1231.03,green_club,0.9617,0.0183,0.9800,1.000,1.05475e+09,4.32347e+06,6998.06,1.06736e+09,1.69372e+07,1.35498e+07,3.38744e+06,19236.2,1.04287e+09,19407.6,49,53735,1.18834e+07,10836.3,1,1096.63,0.0143,0.0160,0.0173,0.0255,0.9800,0.9800,0.9800,0.9800
1637.93,1231.03,green_club,0.9411,0.0331,0.9742,1.000,1.10159e+09,4.34837e+06,14046.3,1.13005e+09,3.28274e+07,2.62619e+07,6.56549e+06,20090.4,1.0892e+09,20384.6,48.7188,53426.6,1.23878e+07,8619.06,1.28125,1405.06,0.0278,0.0239,0.0583,0.0226,0.9800,0.9800,0.9568,0.9800
1724.14,1231.03,green_club,0.4722,0.2628,0.7350,0.750,9.19192e+08,4.69997e+06,4792.13,1.23433e+09,3.19847e+08,2.55878e+08,6.39695e+07,16763.9,8.70453e+08,21598.7,36.75,40301.3,4.87392e+07,10127.7,13.25,14530.4,0.0188,0.9998,0.0087,0.0239,0.9800,0.0000,0.9800,0.9800
1810.34,1231.03,green_club,0.4474,0.2791,0.7266,0.750,9.55133e+08,4.7055e+06,25602.1,1.29695e+09,3.46547e+08,2.77238e+08,6.93095e+07,17419.4,8.80389e+08,17116.1,36.3188,39828.3,7.47434e+07,10517.3,13.6813,15003.3,0.0828,1.0000,0.0116,0.0221,0.9213,0.0250,0.9800,0.9800
1896.55,1231.03,race_to_bottom,-0.0099,0.5099,0.5000,0.500,7.93085e+08,5.06101e+06,23431.9,1.40876e+09,6.20755e+08,4.96604e+08,1.24151e+08,14464,6.42571e+08,17083.9,25,27415.8,1.50514e+08,9511.22,25,27415.8,1.0000,0.9998,0.0136,0.0262,0.0400,0.0000,0.9800,0.9800
1982.76,1231.03,race_to_bottom,-0.9557,0.9927,0.0370,0.000,3.64131e+08,5.72061e+06,55788.1,1.56935e+09,1.21099e+09,9.68792e+08,2.42198e+08,6640.89,1.3855e+07,9304.22,1.85625,2035.63,3.50276e+08,6636.78,48.1437,52796,1.0000,0.9999,0.9836,0.9871,0.0400,0.0000,0.0200,0.0880
2068.97,1231.03,race_to_bottom,-0.9557,0.9904,0.0348,0.000,4.34225e+08,5.72718e+06,44153.7,1.63851e+09,1.21006e+09,9.68047e+08,2.42012e+08,7919.24,1.49651e+07,8523.3,1.71875,1884.84,4.1926e+08,7920.75,48.2812,52946.8,0.9890,0.9996,0.9731,0.9999,0.0570,0.0000,0.0421,0.0400
2155.17,1231.03,race_to_bottom,-0.9627,0.9932,0.0305,0.000,5.01149e+08,5.73365e+06,44869.5,1.70788e+09,1.21251e+09,9.70006e+08,2.42502e+08,9139.77,1.62008e+07,9691.73,1.525,1672.37,4.84948e+08,9123.28,48.475,53159.3,1.0000,1.0000,0.9731,0.9999,0.0400,0.0000,0.0421,0.0400
2241.38,1231.03,race_to_bottom,-0.9819,0.9969,0.0150,0.000,5.67954e+08,5.76379e+06,21522.7,1.78131e+09,1.21914e+09,9.75313e+08,2.43828e+08,10358.1,9.21739e+06,12870.1,0.75,822.475,5.58737e+08,10345.4,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
2327.59,1231.03,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.36399e+08,5.76282e+06,21522.7,1.84963e+09,1.21901e+09,9.75209e+08,2.43802e+08,11606.4,1.00493e+07,13865.5,0.75,822.475,6.26349e+08,11597.3,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2413.79,1231.03,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.04944e+08,5.763e+06,21522.7,1.91824e+09,1.21908e+09,9.75266e+08,2.43816e+08,12856.5,1.08804e+07,14860.4,0.75,822.475,6.94064e+08,12851,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
2500,1231.03,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.73483e+08,5.76295e+06,21458.9,1.98674e+09,1.21904e+09,9.75235e+08,2.43809e+08,14106.5,1.17397e+07,15881.1,0.75,822.475,7.61743e+08,14104.1,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
0,1275.86,green_club,0.9597,0.0203,0.9800,1.000,-1.63868e+07,4.35119e+06,6388.71,0,2.07443e+07,1.65955e+07,4.14887e+06,-298.856,-2.5237e+06,-46.9656,49,53735,-1.38631e+07,-12641.5,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1275.86,green_club,0.9632,0.0168,0.9800,1.000,4.48504e+07,4.35001e+06,4822.88,5.94893e+07,1.89937e+07,1.5195e+07,3.79875e+06,817.965,5.67098e+07,1055.36,49,53735,-1.18594e+07,-10814.4,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,1275.86,green_club,0.9638,0.0162,0.9800,1.000,1.05944e+08,4.34991e+06,4586.49,1.18977e+08,1.73879e+07,1.39103e+07,3.47758e+06,1932.16,1.15359e+08,2146.82,49,53735,-9.41572e+06,-8586.03,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1275.86,green_club,0.9617,0.0183,0.9800,1.000,1.63086e+08,4.34865e+06,4848.76,1.78436e+08,1.97032e+07,1.57626e+07,3.94064e+06,2974.3,1.72972e+08,3218.98,49,53735,-9.88597e+06,-9014.84,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1275.86,green_club,0.9617,0.0183,0.9800,1.000,2.22564e+08,4.34865e+06,4848.76,2.37914e+08,1.97032e+07,1.57626e+07,3.94064e+06,4059.05,2.31185e+08,4302.32,49,53735,-8.62095e+06,-7861.28,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1275.86,green_club,0.9617,0.0183,0.9800,1.000,2.82043e+08,4.34865e+06,4848.76,2.97393e+08,1.97032e+07,1.57626e+07,3.94064e+06,5143.8,2.89399e+08,5385.66,49,53735,-7.35592e+06,-6707.73,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1275.86,green_club,0.9617,0.0183,0.9800,1.000,3.41521e+08,4.34865e+06,4848.76,3.56871e+08,1.97032e+07,1.57626e+07,3.94064e+06,6228.54,3.47612e+08,6469.01,49,53735,-6.09089e+06,-5554.18,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1275.86,green_club,0.9617,0.0183,0.9800,1.000,4.01e+08,4.34865e+06,4848.76,4.1635e+08,1.97032e+07,1.57626e+07,3.94064e+06,7313.29,4.05826e+08,7552.35,49,53735,-4.82587e+06,-4400.62,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1275.86,green_club,0.9617,0.0183,0.9800,1.000,4.60478e+08,4.34865e+06,4848.76,4.75828e+08,1.97032e+07,1.57626e+07,3.94064e+06,8398.04,4.64039e+08,8635.69,49,53735,-3.56084e+06,-3247.07,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1275.86,green_club,0.9617,0.0183,0.9800,1.000,5.19957e+08,4.34865e+06,4848.76,5.35307e+08,1.97032e+07,1.57626e+07,3.94064e+06,9482.79,5.22253e+08,9719.04,49,53735,-2.29582e+06,-2093.52,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1275.86,green_club,0.9617,0.0183,0.9800,1.000,5.79435e+08,4.34865e+06,4848.76,5.94785e+08,1.97032e+07,1.57626e+07,3.94064e+06,10567.5,5.80466e+08,10802.4,49,53735,-1.03079e+06,-939.962,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1275.86,green_club,0.9617,0.0183,0.9800,1.000,6.38914e+08,4.34865e+06,4848.76,6.54264e+08,1.97032e+07,1.57626e+07,3.94064e+06,11652.3,6.3868e+08,11885.7,49,53735,234231,213.591,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1275.86,green_club,0.9617,0.0183,0.9800,1.000,6.98392e+08,4.34865e+06,4848.76,7.13742e+08,1.97032e+07,1.57626e+07,3.94064e+06,12737,6.96893e+08,12969.1,49,53735,1.49926e+06,1367.15,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1275.86,green_club,0.9617,0.0183,0.9800,1.000,7.57871e+08,4.34865e+06,4848.76,7.73221e+08,1.97032e+07,1.57626e+07,3.94064e+06,13821.8,7.55107e+08,14052.4,49,53735,2.76428e+06,2520.7,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1275.86,green_club,0.9617,0.0183,0.9800,1.000,8.17349e+08,4.34865e+06,4848.76,8.32699e+08,1.97032e+07,1.57626e+07,3.94064e+06,14906.5,8.1332e+08,15135.8,49,53735,4.02931e+06,3674.25,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1293.1,1275.86,green_club,0.9627,0.0173,0.9800,1.000,8.78615e+08,4.3499e+06,4431.9,8.92325e+08,1.80645e+07,1.44516e+07,3.61289e+06,16023.9,8.72249e+08,16232.4,49,53735,6.36507e+06,5804.19,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1379.31,1275.86,green_club,0.9627,0.0173,0.9800,1.000,9.38103e+08,4.3499e+06,4431.9,9.51813e+08,1.80645e+07,1.44516e+07,3.61289e+06,17108.8,9.30477e+08,17316,49,53735,7.62551e+06,6953.56,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1465.52,1275.86,green_club,0.9608,0.0192,0.9800,1.000,9.95853e+08,4.33935e+06,6977.43,1.01002e+09,1.85154e+07,1.48123e+07,3.70308e+06,18162,9.86344e+08,18355.7,49,53735,9.5091e+06,8671.18,1,1096.63,0.0182,0.0150,0.0207,0.0228,0.9800,0.9800,0.9800,0.9800
1551.72,1275.86,green_club,0.9605,0.0195,0.9800,1.000,1.05402e+09,4.33306e+06,7690.84,1.06862e+09,1.8947e+07,1.51576e+07,3.7894e+06,19222.8,1.04326e+09,19414.9,49,53735,1.07563e+07,9808.45,1,1096.63,0.0182,0.0210,0.0173,0.0215,0.9800,0.9800,0.9800,0.9800
1637.93,1275.86,green_club,0.9639,0.0161,0.9800,1.000,1.11653e+09,4.33787e+06,5055.43,1.12866e+09,1.64718e+07,1.31774e+07,3.29436e+06,20362.9,1.10378e+09,20541.2,49,53735,1.27499e+07,11626.4,1,1096.63,0.0129,0.0240,0.0173,0.0104,0.9800,0.9800,0.9800,0.9800
1724.14,1275.86,green_club,0.9459,0.0283,0.9742,1.000,1.16326e+09,4.34446e+06,11603.2,1.18903e+09,3.01312e+07,2.4105e+07,6.02624e+06,21215.1,1.14799e+09,21484.7,48.7188,53426.6,1.52677e+07,11029.8,1.28125,1405.06,0.0165,0.0123,0.0583,0.0261,0.9800,0.9800,0.9568,0.9800
1810.34,1275.86,green_club,0.9600,0.0200,0.9800,1.000,1.22834e+09,4.31224e+06,8318.26,1.24368e+09,1.96668e+07,1.57334e+07,3.93336e+06,22402,1.21412e+09,22594.6,49,53735,1.42136e+07,12961.1,1,1096.63,0.0206,0.0144,0.0251,0.0197,0.9800,0.9800,0.9800,0.9800
1896.55,1275.86,race_to_bottom,0.0019,0.5088,0.5107,0.500,7.68511e+08,5.02593e+06,44714.5,1.40369e+09,6.40253e+08,5.12202e+08,1.28051e+08,14015.8,6.36808e+08,17968.2,25.55,28019,1.31703e+08,10434.1,24.45,26812.7,0.9741,0.9995,0.0058,0.0559,0.1043,0.0000,0.9800,0.9586
1982.76,1275.86,race_to_bottom,-0.4800,0.7525,0.2725,0.250,5.76865e+08,5.38052e+06,43805.2,1.51945e+09,9.48012e+08,7.5841e+08,1.89602e+08,10520.7,3.42103e+08,11778.6,13.6188,14934.8,2.34763e+08,7936.78,36.3813,39896.9,0.0262,0.9981,0.9859,0.9996,0.9800,0.0269,0.0200,0.0630
2068.97,1275.86,race_to_bottom,-0.9761,0.9980,0.0219,0.000,3.85069e+08,5.75214e+06,33714.3,1.64235e+09,1.26306e+09,1.01045e+09,2.52613e+08,7022.74,6.98581e+06,8279.91,1.09375,1199.44,3.78083e+08,7051.35,48.9062,53632.2,1.0000,0.9997,0.9925,0.9999,0.0000,0.0000,0.0200,0.0676
2155.17,1275.86,race_to_bottom,-0.9557,0.9905,0.0348,0.000,4.58458e+08,5.728e+06,44153.7,1.70688e+09,1.25419e+09,1.00335e+09,2.50839e+08,8361.19,1.57137e+07,8946.23,1.71875,1884.84,4.42744e+08,8364.38,48.2812,52946.8,0.9890,0.9998,0.9731,0.9999,0.0570,0.0000,0.0421,0.0400
2241.38,1275.86,race_to_bottom,-0.9627,0.9932,0.0305,0.000,5.25311e+08,5.73365e+06,44869.5,1.77619e+09,1.25666e+09,1.00533e+09,2.51332e+08,9580.43,1.69343e+07,10131,1.525,1672.37,5.08377e+08,9564.03,48.475,53159.3,1.0000,1.0000,0.9731,0.9999,0.0400,0.0000,0.0421,0.0400
2327.59,1275.86,race_to_bottom,-0.9819,0.9969,0.0150,0.000,5.92072e+08,5.76402e+06,21522.7,1.84982e+09,1.26354e+09,1.01083e+09,2.52707e+08,10798,9.59442e+06,13388.5,0.75,822.475,5.82478e+08,10785,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
2413.79,1275.86,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.60514e+08,5.76282e+06,21522.7,1.91813e+09,1.2634e+09,1.01072e+09,2.5268e+08,12046.2,1.04264e+07,14384,0.75,822.475,6.50087e+08,12036.8,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
2500,1275.86,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.2906e+08,5.763e+06,21522.7,1.98675e+09,1.26347e+09,1.01078e+09,2.52695e+08,13296.3,1.12574e+07,15378.9,0.75,822.475,7.17803e+08,13290.5,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
0,1320.69,green_club,0.9597,0.0203,0.9800,1.000,-1.71156e+07,4.35119e+06,6388.71,0,2.14732e+07,1.71786e+07,4.29464e+06,-312.149,-2.76202e+06,-51.4007,49,53735,-1.43536e+07,-13088.8,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1320.69,green_club,0.9632,0.0168,0.9800,1.000,4.41831e+07,4.35001e+06,4822.88,5.94893e+07,1.96611e+07,1.57289e+07,3.93222e+06,805.795,5.6507e+07,1051.59,49,53735,-1.23239e+07,-11238,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
